SOURCE_ID,DATE,PERMITTED_ACRES,COMPLETED_ACRES,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,TONS,BURN_STATUS
1573,2005-12-08,15,15,Wickham Gulch Piles,Hand Piles,US Forest Service,45.5738,-104.057,450,Complete
1572,2005-12-09,15,15,Plum Rustler,Dozer Piles,US Forest Service,45.676,-104.201,450,Complete
1574,2005-12-12,40,15,Kraft Springs Machine Piles,Other Mechanical,US Forest Service,45.6322,-104.078,750,Complete
154896,2005-12-19,19,19,Cow Creek Campground (Pile Burn),Hand Piles,US Forest Service,45.3174,-106.245,285,Complete
154896,2005-12-20,18,19,Cow Creek Campground (Pile Burn),Hand Piles,US Forest Service,45.3174,-106.245,285,Complete
1574,2005-12-20,30,30,Kraft Springs Machine Piles,Other Mechanical,US Forest Service,45.6322,-104.078,1500,Complete
1574,2005-12-21,30,30,Kraft Springs Machine Piles,Other Mechanical,US Forest Service,45.6322,-104.078,1500,Complete
1428,2006-01-13,1,0,Main Canyon Urban Interface Piles,Hand Piles,US Forest Service,45.087,-109.37627,0,Unknown
154893,2006-01-19,29,0,Liscom (Pile Burn),Hand Piles,US Forest Service,45.752,-105.976,0,Unknown
154895,2006-01-31,10,0,Suicide Pass Road (Pile Burn),Hand Piles,US Forest Service,45.564,-105.893,0,Unknown
154893,2006-02-01,15,0,Liscom (Pile Burn),Hand Piles,US Forest Service,45.752,-105.976,0,Unknown
154895,2006-02-02,10,0,Suicide Pass Road (Pile Burn),Hand Piles,US Forest Service,45.564,-105.893,0,Unknown
154893,2006-02-07,2,2,Liscom (Pile Burn),Hand Piles,US Forest Service,45.752,-105.976,30,Complete
153535,2006-02-09,0,0,Fort Howes Boneyard,Hand Piles,US Forest Service,45.3029,-106.161,0,Unknown
1428,2006-02-10,1,0,Main Canyon Urban Interface Piles,Hand Piles,US Forest Service,45.087,-109.37627,0,Unknown
1574,2006-02-15,15,0,Kraft Springs Machine Piles,Other Mechanical,US Forest Service,45.6322,-104.078,0,Unknown
154895,2006-02-16,3,0,Suicide Pass Road (Pile Burn),Hand Piles,US Forest Service,45.564,-105.893,0,Unknown
1574,2006-02-24,15,0,Kraft Springs Machine Piles,Other Mechanical,US Forest Service,45.6322,-104.078,0,Unknown
153655,2006-03-21,5,0,Fly Wilbur Timber Sale Piles,Dozer Piles,US Forest Service,45.6074,-105.996,0,Unknown
153544,2006-04-04,5,5,Ashland Ranger District Compound,Broadcast,US Forest Service,45.5929,-106.265,10,Complete
155206,2006-04-07,5,0,Holland Lake Recreational Sites,Hand Piles,US Forest Service,47.4466,-113.597,0,Unknown
155208,2006-04-07,5,5,Pierce Lake Recreational Sites,Hand Piles,US Forest Service,47.3902,-113.62,25,Complete
9105,2006-04-20,125,0,Cedar Creek EMB,Wildlife Habitat,US Forest Service,47.1438,-114.892,0,Unknown
9107,2006-04-20,175,0,Trout Creek EMB,Wildlife Habitat,US Forest Service,47.1005,-114.913,0,Unknown
8303,2006-04-20,765,0,Cougar Winter Range,Wildlife Habitat,US Forest Service,47.7243,-115.343,0,Unknown
8303,2006-04-21,765,0,Cougar Winter Range,Wildlife Habitat,US Forest Service,47.7243,-115.343,0,Unknown
629,2006-04-24,50,0,Madison District (St. Joe Creek),Understory,US Forest Service,45.487,-112.041,0,Unknown
629,2006-04-25,50,0,Madison District (St. Joe Creek),Understory,US Forest Service,45.487,-112.041,0,Unknown
8309,2006-04-25,235,0,Siegel Eco,Wildlife Habitat,US Forest Service,47.3037,-114.786,0,Unknown
9107,2006-04-26,150,0,Trout Creek EMB,Wildlife Habitat,US Forest Service,47.1005,-114.913,0,Unknown
9105,2006-04-26,250,0,Cedar Creek EMB,Wildlife Habitat,US Forest Service,47.1438,-114.892,0,Unknown
7115,2006-04-26,150,0,Lick Creek,Understory,US Forest Service,47.0856,-111.011,0,Unknown
8303,2006-04-27,800,200,Cougar Winter Range,Wildlife Habitat,US Forest Service,47.7243,-115.343,4040,Complete
629,2006-04-27,200,0,Madison District (St. Joe Creek),Understory,US Forest Service,45.487,-112.041,0,Unknown
7115,2006-04-27,150,0,Lick Creek,Understory,US Forest Service,47.0856,-111.011,0,Unknown
8307,2006-04-28,800,510,Wee Teepee Winter Range,Wildlife Habitat,US Forest Service,47.5503,-115.001,10302,Complete
629,2006-04-28,200,50,Madison District (St. Joe Creek),Understory,US Forest Service,45.487,-112.041,1442.5,Complete
155242,2006-04-28,175,0,Lost Moose - Unit E,Understory,US Forest Service,46.1463,-114.228,0,Unknown
9105,2006-04-28,250,220,Cedar Creek EMB,Wildlife Habitat,US Forest Service,47.1438,-114.892,2222,Complete
9107,2006-04-28,250,175,Trout Creek EMB,Wildlife Habitat,US Forest Service,47.1005,-114.913,1767.5,Complete
9105,2006-04-29,270,236,Cedar Creek EMB,Wildlife Habitat,US Forest Service,47.1438,-114.892,2383.6,Complete
9107,2006-04-29,300,263,Trout Creek EMB,Wildlife Habitat,US Forest Service,47.1005,-114.913,2656.2999999999997,Complete
153514,2006-05-01,10,0,Admin site-Libby Work Center/ Fire Cache,Other Mechanical,US Forest Service,48.4069,-115.548,0,Unknown
629,2006-05-02,100,100,Madison District (St. Joe Creek),Understory,US Forest Service,45.487,-112.041,2885,Complete
629,2006-05-03,100,1,Madison District (St. Joe Creek),Understory,US Forest Service,45.487,-112.041,28.85,Complete
102,2006-05-03,150,0,Dillon District (Middle Fork),Wildlife Habitat,US Forest Service,44.5143,-112.683,0,Unknown
8338,2006-05-04,34,0,Reprise Salv. Helio 9,Understory,US Forest Service,47.7243,-114.915,0,Unknown
102,2006-05-04,1,250,Dillon District (Middle Fork),Wildlife Habitat,US Forest Service,44.5143,-112.683,312.5,Complete
8338,2006-05-05,34,0,Reprise Salv. Helio 9,Understory,US Forest Service,47.7243,-114.915,0,Unknown
629,2006-05-05,100,100,Madison District (St. Joe Creek),Understory,US Forest Service,45.487,-112.041,2885,Complete
8307,2006-05-05,500,200,Wee Teepee Winter Range,Wildlife Habitat,US Forest Service,47.5503,-115.001,4040,Complete
510,2006-05-10,50,25,Pintler District(Boulder Wyman),Broadcast,US Forest Service,46.4314,-113.233,1646.2499999999998,Complete
8318,2006-05-11,77,0,Chipmunk 1 and 101,Understory,US Forest Service,47.6228,-115.599,0,Unknown
102,2006-05-11,75,75,Dillon District (Middle Fork),Wildlife Habitat,US Forest Service,44.5143,-112.683,93.75,Complete
510,2006-05-11,25,60,Pintler District(Boulder Wyman),Broadcast,US Forest Service,46.4314,-113.233,3950.9999999999995,Complete
155239,2006-05-12,38,0,Lost Moose - Unit C,Understory,US Forest Service,46.1463,-114.207,0,Unknown
155238,2006-05-12,104,0,Lost Moose - Unit A,Understory,US Forest Service,46.1608,-114.207,0,Unknown
155240,2006-05-12,97,0,Lost Moose - Unit D,Understory,US Forest Service,46.1463,-114.228,0,Unknown
155240,2006-05-13,97,0,Lost Moose - Unit D,Understory,US Forest Service,46.1463,-114.228,0,Unknown
155239,2006-05-13,38,0,Lost Moose - Unit C,Understory,US Forest Service,46.1463,-114.207,0,Unknown
155238,2006-05-13,104,0,Lost Moose - Unit A,Understory,US Forest Service,46.1608,-114.207,0,Unknown
155240,2006-05-14,97,0,Lost Moose - Unit D,Understory,US Forest Service,46.1463,-114.228,0,Unknown
155238,2006-05-14,104,0,Lost Moose - Unit A,Understory,US Forest Service,46.1608,-114.207,0,Unknown
155239,2006-05-14,38,0,Lost Moose - Unit C,Understory,US Forest Service,46.1463,-114.207,0,Unknown
155240,2006-05-15,97,0,Lost Moose - Unit D,Understory,US Forest Service,46.1463,-114.228,0,Unknown
8408,2006-05-15,113,0,"Mosquito 21,22, and  22A",Understory,US Forest Service,47.6373,-115.45,0,Unknown
155238,2006-05-15,104,0,Lost Moose - Unit A,Understory,US Forest Service,46.1608,-114.207,0,Unknown
5586,2006-05-15,19,19,Swamp - ub,Understory,US Forest Service,48.6382,-115.096,380,Complete
155239,2006-05-15,38,0,Lost Moose - Unit C,Understory,US Forest Service,46.1463,-114.207,0,Unknown
155342,2006-05-16,19,0,Mosquito #13A,Broadcast,US Forest Service,47.6373,-115.492,0,Unknown
5586,2006-05-16,33,33,Swamp - ub,Understory,US Forest Service,48.6382,-115.096,660,Complete
155206,2006-05-18,1,0,Holland Lake Recreational Sites,Hand Piles,US Forest Service,47.4466,-113.597,0,Unknown
3819,2006-05-25,70,70,GRASSY MTN,Range,US Forest Service,45.8205,-110.86,4609.5,Complete
507,2006-05-25,28,25,Pintler District(North Flints 2),Broadcast,US Forest Service,46.5215,-113.05,1646.2499999999998,Complete
155208,2006-05-26,2,1,Pierce Lake Recreational Sites,Hand Piles,US Forest Service,47.3902,-113.62,5,Complete
155206,2006-05-26,10,20,Holland Lake Recreational Sites,Hand Piles,US Forest Service,47.4466,-113.597,100,Complete
7132,2006-05-26,33,0,Three Cabins Mechanical Pile Burning,Dozer Piles,US Forest Service,46.75314,-110.78357,0,Unknown
506,2006-06-06,1,1,Pintler District(North Flints 1),Broadcast,US Forest Service,46.5215,-113.092,65.85,Complete
506,2006-06-07,45,1,Pintler District(North Flints 1),Broadcast,US Forest Service,46.5215,-113.092,65.85,Complete
155179,2006-06-08,10,1,Madison District Mill Gulch,Hand Piles,US Forest Service,45.427,-111.95,10,Complete
103,2006-09-19,4,0,DIllon District (Upper Selway),Hand Piles,US Forest Service,45.1531,-113.263,0,Unknown
103,2006-09-20,4,1,DIllon District (Upper Selway),Hand Piles,US Forest Service,45.1531,-113.263,16,Complete
156298,2006-09-20,4,7,Forest Green HFR HANDPILES,Hand Piles,US Forest Service,46.7566,-110.747,35,Complete
6228,2006-09-21,0,0,Admin site-S Flower TH,Hand Piles,US Forest Service,48.3489,-115.569,0,Unknown
156075,2006-09-21,0,0,Admin site-Flower Point TH,Hand Piles,US Forest Service,48.3634,-115.634,0,Unknown
153503,2006-09-21,0,0,Admin site-Howard Lake CG,Hand Piles,US Forest Service,48.0977,-115.535,0,Unknown
153504,2006-09-21,0,0,Admin site-Lake Creek CG,Hand Piles,US Forest Service,48.0437,-115.493,0,Unknown
153505,2006-09-21,0,0,Admin site-Loon Lake CG,Hand Piles,US Forest Service,48.594,-115.678,0,Unknown
153506,2006-09-21,0,0,Admin site-McGillivray CG,Hand Piles,US Forest Service,48.46795,-115.31878,0,Unknown
153510,2006-09-21,0,0,Admin site-Timberlane CG,Hand Piles,US Forest Service,48.494,-115.526,0,Unknown
154748,2006-09-21,9,0,Ninemile Admin Piles,Hand Piles,US Forest Service,47.0716,-114.409,0,Unknown
103,2006-09-21,4,0,DIllon District (Upper Selway),Hand Piles,US Forest Service,45.1531,-113.263,0,Unknown
103,2006-09-22,3,0,DIllon District (Upper Selway),Hand Piles,US Forest Service,45.1531,-113.263,0,Unknown
154748,2006-09-22,9,0,Ninemile Admin Piles,Hand Piles,US Forest Service,47.0716,-114.409,0,Unknown
7150,2006-09-22,1,1,Belt Creek HS,Hand Piles,US Forest Service,47.0043,-110.658,5,Complete
616,2006-09-25,10,1,Madison District (Mill Gulch HP),Hand Piles,US Forest Service,45.4287,-111.917,10,Complete
155178,2006-09-25,20,1,Madison District Ramshorn/Bivens,Hand Piles,US Forest Service,45.4416,-112.017,10,Complete
622,2006-09-25,20,1,Madison District (Roadside),Hand Piles,US Forest Service,44.97277,-111.72811,10,Complete
8318,2006-09-25,77,0,Chipmunk 1 and 101,Understory,US Forest Service,47.6228,-115.599,0,Unknown
154748,2006-09-25,9,0,Ninemile Admin Piles,Hand Piles,US Forest Service,47.0716,-114.409,0,Unknown
156834,2006-09-25,0,0,Judith Piles,Other Mechanical,US Forest Service,46.8291,-110.344,0,Unknown
155342,2006-09-26,19,0,Mosquito #13A,Broadcast,US Forest Service,47.6373,-115.492,0,Unknown
155567,2006-09-26,13,0,Mosquito 10a,Understory,US Forest Service,47.6373,-115.514,0,Unknown
8318,2006-09-27,77,0,Chipmunk 1 and 101,Understory,US Forest Service,47.6228,-115.599,0,Unknown
507,2006-09-27,30,16,Pintler District(North Flints 2),Broadcast,US Forest Service,46.5215,-113.05,1053.6,Complete
8320,2006-09-27,6,0,Chipmunk 19,Understory,US Forest Service,47.5938,-115.642,0,Unknown
156834,2006-09-27,2,0,Judith Piles,Other Mechanical,US Forest Service,46.8291,-110.344,0,Unknown
8319,2006-09-28,26,0,Chipmunk 8,Understory,US Forest Service,47.6083,-115.642,0,Unknown
507,2006-09-28,30,10,Pintler District(North Flints 2),Broadcast,US Forest Service,46.5215,-113.05,658.5,Complete
507,2006-09-29,30,9,Pintler District(North Flints 2),Broadcast,US Forest Service,46.5215,-113.05,592.65,Complete
8319,2006-09-29,26,0,Chipmunk 8,Understory,US Forest Service,47.6083,-115.642,0,Unknown
507,2006-10-02,50,22,Pintler District(North Flints 2),Broadcast,US Forest Service,46.5215,-113.05,1448.6999999999998,Complete
8319,2006-10-03,26,0,Chipmunk 8,Understory,US Forest Service,47.6083,-115.642,0,Unknown
154049,2006-10-03,100,100,Lost Farm RX,Broadcast,US Forest Service,45.603,-104.201,1500,Complete
156834,2006-10-04,5,0,Judith Piles,Other Mechanical,US Forest Service,46.8291,-110.344,0,Unknown
155178,2006-10-04,5,0,Madison District Ramshorn/Bivens,Hand Piles,US Forest Service,45.4416,-112.017,0,Unknown
155179,2006-10-04,5,1,Madison District Mill Gulch,Hand Piles,US Forest Service,45.427,-111.95,10,Complete
156834,2006-10-05,1,0,Judith Piles,Other Mechanical,US Forest Service,46.8291,-110.344,0,Unknown
154748,2006-10-05,9,0,Ninemile Admin Piles,Hand Piles,US Forest Service,47.0716,-114.409,0,Unknown
615,2006-10-06,5,3,Madison District (Bivens),Understory,US Forest Service,45.4578,-112,86.55000000000001,Complete
153850,2006-10-11,1,0,WF Stillwater P  and  P,Hand Piles,US Forest Service,45.4121,-109.942,0,Unknown
155181,2006-10-11,1,1,Madison District Starburst Roadside,Hand Piles,US Forest Service,45.4911,-111.87,10,Complete
155190,2006-10-11,5,1,Dillon District (Governor),Hand Piles,US Forest Service,45.2,-113.35,16,Complete
1442,2006-10-11,3,5,Main Canyon P  and  P,Hand Piles,US Forest Service,45.01958,-109.45386,100,Complete
155178,2006-10-11,1,1,Madison District Ramshorn/Bivens,Hand Piles,US Forest Service,45.4416,-112.017,10,Complete
155190,2006-10-12,1,2,Dillon District (Governor),Hand Piles,US Forest Service,45.2,-113.35,32,Complete
8319,2006-10-12,26,0,Chipmunk 8,Understory,US Forest Service,47.6083,-115.642,0,Unknown
508,2006-10-12,25,1,Pintler District (North Flints 3),Broadcast,US Forest Service,46.4314,-113.233,65.85,Complete
156834,2006-10-12,5,5,Judith Piles,Other Mechanical,US Forest Service,46.8291,-110.344,75,Complete
7155,2006-10-13,1,1,Aspen CG,Hand Piles,US Forest Service,46.9899,-110.658,5,Complete
155190,2006-10-13,1,3,Dillon District (Governor),Hand Piles,US Forest Service,45.2,-113.35,48,Complete
4934,2006-10-16,10,0,Koocanusa North HP,Hand Piles,US Forest Service,48.898,-115.161,0,Unknown
156739,2006-10-16,10,0,T.Falls Admin 2006,Hand Piles,US Forest Service,47.6083,-115.343,0,Unknown
154748,2006-10-17,9,1,Ninemile Admin Piles,Hand Piles,US Forest Service,47.0716,-114.409,6,Complete
1434,2006-10-17,8,2,Red Lodge Cr P  and  P,Hand Piles,US Forest Service,45.2359,-109.472,40,Complete
155190,2006-10-18,2,1,Dillon District (Governor),Hand Piles,US Forest Service,45.2,-113.35,16,Complete
1433,2006-10-18,4,4,West Rosebud P  and  P,Hand Piles,US Forest Service,45.2717,-109.65754,80,Complete
7359,2006-10-19,5,5,USC U1,Hand Piles,US Forest Service,46.6122,-110.494,50,Complete
510,2006-10-19,15,3,Pintler District(Boulder Wyman),Broadcast,US Forest Service,46.4314,-113.233,197.54999999999998,Complete
156739,2006-10-20,10,10,T.Falls Admin 2006,Hand Piles,US Forest Service,47.6083,-115.343,250,Complete
7359,2006-10-20,5,0,USC U1,Hand Piles,US Forest Service,46.6122,-110.494,0,Unknown
1423,2006-10-23,5,0,Benbow P  and  P,Hand Piles,US Forest Service,45.39125,-109.74352,0,Unknown
153850,2006-10-23,1,0,WF Stillwater P  and  P,Hand Piles,US Forest Service,45.4121,-109.942,0,Unknown
9219,2006-10-23,2,3,Keith Wolf EMB,Wildlife Habitat,US Forest Service,47.175,-115.124,30.299999999999997,Complete
9105,2006-10-23,2,1,Cedar Creek EMB,Wildlife Habitat,US Forest Service,47.1438,-114.892,10.1,Complete
156834,2006-10-24,1,0,Judith Piles,Other Mechanical,US Forest Service,46.8291,-110.344,0,Unknown
9205,2006-10-24,2,0,Cabin City Campground,Hand Piles,US Forest Service,47.3758,-115.252,0,Unknown
156739,2006-10-24,10,5,T.Falls Admin 2006,Hand Piles,US Forest Service,47.6083,-115.343,125,Complete
4934,2006-10-24,10,5,Koocanusa North HP,Hand Piles,US Forest Service,48.898,-115.161,25,Complete
7359,2006-10-24,5,0,USC U1,Hand Piles,US Forest Service,46.6122,-110.494,0,Unknown
156739,2006-10-25,10,5,T.Falls Admin 2006,Hand Piles,US Forest Service,47.6083,-115.343,125,Complete
510,2006-10-26,30,1,Pintler District(Boulder Wyman),Broadcast,US Forest Service,46.4314,-113.233,65.85,Complete
153850,2006-10-26,3,0,WF Stillwater P  and  P,Hand Piles,US Forest Service,45.4121,-109.942,0,Unknown
510,2006-10-27,30,1,Pintler District(Boulder Wyman),Broadcast,US Forest Service,46.4314,-113.233,65.85,Complete
156739,2006-10-30,10,5,T.Falls Admin 2006,Hand Piles,US Forest Service,47.6083,-115.343,125,Complete
510,2006-10-30,30,5,Pintler District(Boulder Wyman),Broadcast,US Forest Service,46.4314,-113.233,329.25,Complete
510,2006-10-31,25,15,Pintler District(Boulder Wyman),Broadcast,US Forest Service,46.4314,-113.233,987.7499999999999,Complete
7359,2006-10-31,5,5,USC U1,Hand Piles,US Forest Service,46.6122,-110.494,50,Complete
1428,2006-10-31,4,1,Main Canyon Urban Interface Piles,Hand Piles,US Forest Service,45.087,-109.37627,15,Complete
7359,2006-11-01,5,0,USC U1,Hand Piles,US Forest Service,46.6122,-110.494,0,Unknown
7359,2006-11-02,5,3,USC U1,Hand Piles,US Forest Service,46.6122,-110.494,30,Complete
510,2006-11-02,5,4,Pintler District(Boulder Wyman),Broadcast,US Forest Service,46.4314,-113.233,263.4,Complete
103,2006-11-02,3,1,DIllon District (Upper Selway),Hand Piles,US Forest Service,45.1531,-113.263,16,Complete
510,2006-11-03,5,1,Pintler District(Boulder Wyman),Broadcast,US Forest Service,46.4314,-113.233,65.85,Complete
156762,2006-11-06,60,9,Madison District Frozen Face,Hand Piles,US Forest Service,44.8609,-111.609,90,Complete
156739,2006-11-06,10,0,T.Falls Admin 2006,Hand Piles,US Forest Service,47.6083,-115.343,0,Unknown
153506,2006-11-06,2,0,Admin site-McGillivray CG,Hand Piles,US Forest Service,48.46795,-115.31878,0,Unknown
107,2006-11-06,2,0,Dillon District (Crystal Park),Hand Piles,US Forest Service,45.487,-113.11,0,Unknown
9205,2006-11-07,2,1,Cabin City Campground,Hand Piles,US Forest Service,47.3758,-115.252,12,Complete
155206,2006-11-07,1,1,Holland Lake Recreational Sites,Hand Piles,US Forest Service,47.4466,-113.597,5,Complete
155208,2006-11-07,1,1,Pierce Lake Recreational Sites,Hand Piles,US Forest Service,47.3902,-113.62,5,Complete
156739,2006-11-07,10,0,T.Falls Admin 2006,Hand Piles,US Forest Service,47.6083,-115.343,0,Unknown
156762,2006-11-07,60,10,Madison District Frozen Face,Hand Piles,US Forest Service,44.8609,-111.609,100,Complete
156762,2006-11-08,60,19,Madison District Frozen Face,Hand Piles,US Forest Service,44.8609,-111.609,190,Complete
2832,2006-11-08,1,1,Hungry Horse Admin piles,Hand Piles,US Forest Service,48.3824,-114.051,10,Complete
155208,2006-11-08,2,0,Pierce Lake Recreational Sites,Hand Piles,US Forest Service,47.3902,-113.62,0,Unknown
155206,2006-11-08,2,1,Holland Lake Recreational Sites,Hand Piles,US Forest Service,47.4466,-113.597,5,Complete
156762,2006-11-09,60,1,Madison District Frozen Face,Hand Piles,US Forest Service,44.8609,-111.609,10,Complete
155208,2006-11-09,1,5,Pierce Lake Recreational Sites,Hand Piles,US Forest Service,47.3902,-113.62,25,Complete
3703,2006-11-13,35,0,OTO Dude Ranch,Hand Piles,US Forest Service,45.1532,-110.77,0,Unknown
3703,2006-11-15,35,0,OTO Dude Ranch,Hand Piles,US Forest Service,45.1532,-110.77,0,Unknown
3703,2006-11-28,2,2,OTO Dude Ranch,Hand Piles,US Forest Service,45.1532,-110.77,40,Complete
1428,2006-11-28,3,2,Main Canyon Urban Interface Piles,Hand Piles,US Forest Service,45.087,-109.37627,30,Complete
3703,2006-11-29,2,0,OTO Dude Ranch,Hand Piles,US Forest Service,45.1532,-110.77,0,Unknown
2832,2006-11-29,1,0,Hungry Horse Admin piles,Hand Piles,US Forest Service,48.3824,-114.051,0,Unknown
2832,2006-11-30,1,0,Hungry Horse Admin piles,Hand Piles,US Forest Service,48.3824,-114.051,0,Unknown
1574,2007-01-12,68,0,Kraft Springs Machine Piles,Other Mechanical,US Forest Service,45.6322,-104.078,0,Unknown
154893,2007-01-23,10,0,Liscom (Pile Burn),Hand Piles,US Forest Service,45.752,-105.976,0,Unknown
1423,2007-01-25,2,0,Benbow P  and  P,Hand Piles,US Forest Service,45.39125,-109.74352,0,Unknown
1434,2007-01-25,1,0,Red Lodge Cr P  and  P,Hand Piles,US Forest Service,45.2359,-109.472,0,Unknown
153850,2007-01-25,2,2,WF Stillwater P  and  P,Hand Piles,US Forest Service,45.4121,-109.942,30,Complete
1423,2007-01-31,2,0,Benbow P  and  P,Hand Piles,US Forest Service,45.39125,-109.74352,0,Unknown
1428,2007-01-31,1,1,Main Canyon Urban Interface Piles,Hand Piles,US Forest Service,45.087,-109.37627,15,Complete
153825,2007-02-01,1,0,Boneyard,Hand Piles,US Forest Service,45.15532,-109.30617,0,Unknown
1428,2007-02-01,1,0,Main Canyon Urban Interface Piles,Hand Piles,US Forest Service,45.087,-109.37627,0,Unknown
156890,2007-02-04,10,0,Laka Breaks Machine Piles,Other Mechanical,US Forest Service,45.81,-104.51,0,Unknown
156890,2007-02-05,10,5,Laka Breaks Machine Piles,Other Mechanical,US Forest Service,45.81,-104.51,150,Complete
156890,2007-02-08,10,2,Laka Breaks Machine Piles,Other Mechanical,US Forest Service,45.81,-104.51,60,Complete
153535,2007-02-10,1,0,Fort Howes Boneyard,Hand Piles,US Forest Service,45.3029,-106.161,0,Unknown
155104,2007-02-13,10,10,Goodspeed Timbersale Pile 06,Dozer Piles,US Forest Service,45.3029,-106.035,250,Complete
156890,2007-02-13,10,10,Laka Breaks Machine Piles,Other Mechanical,US Forest Service,45.81,-104.51,300,Complete
156889,2007-02-13,150,46,Kraft Springs2 Machine Piles,Other Mechanical,US Forest Service,45.383,-104.033,2300,Complete
156890,2007-02-14,4,0,Laka Breaks Machine Piles,Other Mechanical,US Forest Service,45.81,-104.51,0,Unknown
1423,2007-02-14,3,3,Benbow P  and  P,Hand Piles,US Forest Service,45.39125,-109.74352,60,Complete
154127,2007-03-12,30,0,School Point Alpha,Understory,US Forest Service,45.8217,-114.252,0,Unknown
154127,2007-03-13,30,0,School Point Alpha,Understory,US Forest Service,45.8217,-114.252,0,Unknown
154127,2007-03-19,5,2,School Point Alpha,Understory,US Forest Service,45.8217,-114.252,28.86,Complete
154127,2007-03-23,10,0,School Point Alpha,Understory,US Forest Service,45.8217,-114.252,0,Unknown
153853,2007-03-26,600,0,Big Pryor RX,Broadcast,US Forest Service,45.15808,-108.40356,0,Unknown
156298,2007-03-27,2,0,Forest Green HFR HANDPILES,Hand Piles,US Forest Service,46.7566,-110.747,0,Unknown
153853,2007-03-27,600,0,Big Pryor RX,Broadcast,US Forest Service,45.15808,-108.40356,0,Unknown
156298,2007-03-28,2,1,Forest Green HFR HANDPILES,Hand Piles,US Forest Service,46.7566,-110.747,5,Complete
156298,2007-03-29,2,0,Forest Green HFR HANDPILES,Hand Piles,US Forest Service,46.7566,-110.747,0,Unknown
157128,2007-03-30,30,30,D3 Ant Flat,Understory,US Forest Service,48.7248,-114.878,865.5,Complete
157039,2007-04-04,2,1,Pine Creek,Dozer Piles,US Forest Service,45.4969,-110.52,15,Complete
157423,2007-04-05,30,0,Game Range Unit #11 and #14,Understory,US Forest Service,47.6373,-115.321,0,Unknown
154084,2007-04-05,200,0,Cherry Fuels #1,Understory,US Forest Service,47.5503,-115.236,0,Unknown
154127,2007-04-06,4,0,School Point Alpha,Understory,US Forest Service,45.8217,-114.252,0,Unknown
157128,2007-04-06,10,0,D3 Ant Flat,Understory,US Forest Service,48.7248,-114.878,0,Unknown
157423,2007-04-08,50,0,Game Range Unit #11 and #14,Understory,US Forest Service,47.6373,-115.321,0,Unknown
154084,2007-04-08,200,0,Cherry Fuels #1,Understory,US Forest Service,47.5503,-115.236,0,Unknown
154127,2007-04-12,50,5,School Point Alpha,Understory,US Forest Service,45.8217,-114.252,72.15,Complete
9215,2007-04-13,764,250,Cut-Off EMB,Wildlife Habitat,US Forest Service,47.347,-114.913,2525,Complete
157423,2007-04-13,225,0,Game Range Unit #11 and #14,Understory,US Forest Service,47.6373,-115.321,0,Unknown
154127,2007-04-13,50,50,School Point Alpha,Understory,US Forest Service,45.8217,-114.252,721.5,Complete
154127,2007-04-14,50,50,School Point Alpha,Understory,US Forest Service,45.8217,-114.252,721.5,Complete
9215,2007-04-14,81,0,Cut-Off EMB,Wildlife Habitat,US Forest Service,47.347,-114.913,0,Unknown
157128,2007-04-14,15,5,D3 Ant Flat,Understory,US Forest Service,48.7248,-114.878,144.25,Complete
157422,2007-04-23,369,0,Game Range #9-#20 eco burns,Understory,US Forest Service,47.6373,-115.321,0,Unknown
157423,2007-04-23,225,0,Game Range Unit #11 and #14,Understory,US Forest Service,47.6373,-115.321,0,Unknown
157125,2007-04-26,25,0,D3 Loon Lake,Understory,US Forest Service,48.7104,-114.922,0,Unknown
157423,2007-04-28,225,0,Game Range Unit #11 and #14,Understory,US Forest Service,47.6373,-115.321,0,Unknown
8303,2007-04-28,350,300,Cougar Winter Range,Wildlife Habitat,US Forest Service,47.7243,-115.343,6060,Complete
157422,2007-04-28,300,250,Game Range #9-#20 eco burns,Understory,US Forest Service,47.6373,-115.321,2525,Complete
9215,2007-04-28,440,440,Cut-Off EMB,Wildlife Habitat,US Forest Service,47.347,-114.913,4444,Complete
157125,2007-04-29,80,0,D3 Loon Lake,Understory,US Forest Service,48.7104,-114.922,0,Unknown
157422,2007-04-29,69,0,Game Range #9-#20 eco burns,Understory,US Forest Service,47.6373,-115.321,0,Unknown
7115,2007-04-29,1000,423,Lick Creek,Understory,US Forest Service,47.0856,-111.011,12203.550000000001,Complete
8338,2007-04-30,34,34,Reprise Salv. Helio 9,Understory,US Forest Service,47.7243,-114.915,2238.8999999999996,Complete
157423,2007-05-01,225,40,Game Range Unit #11 and #14,Understory,US Forest Service,47.6373,-115.321,982,Complete
157422,2007-05-01,119,0,Game Range #9-#20 eco burns,Understory,US Forest Service,47.6373,-115.321,0,Unknown
8303,2007-05-01,500,100,Cougar Winter Range,Wildlife Habitat,US Forest Service,47.7243,-115.343,2020,Complete
157125,2007-05-01,20,40,D3 Loon Lake,Understory,US Forest Service,48.7104,-114.922,577.2,Complete
157039,2007-05-02,5,1,Pine Creek,Dozer Piles,US Forest Service,45.4969,-110.52,15,Complete
157039,2007-05-03,1,1,Pine Creek,Dozer Piles,US Forest Service,45.4969,-110.52,15,Complete
157423,2007-05-06,50,0,Game Range Unit #11 and #14,Understory,US Forest Service,47.6373,-115.321,0,Unknown
