SOURCE_ID,DATE,PERMITTED_ACRES,COMPLETED_ACRES,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,BURN_STATUS
PNF1004B,2017-11-02,120,120,Crater/Pinto/Onion,Broadcast,"U.S. Forest Service, Prescott, Verde",34.57659757974646,-112.06363014602664,Complete
KNF0352B,2017-11-02,1400,1400,Jacob Ryan North Rx,Broadcast,"U.S. Forest Service, Kaibab, North Kaibab",36.766,-112.20330000000001,Complete
COF735B,2017-11-02,500,150,SAWMILL,Broadcast,"U.S. Forest Service, Coconino, Mogollon",34.81463195922846,-111.37365173235071,Complete
KNF0169B,2017-11-02,1136,357,Sunflower,Broadcast,"U.S. Forest Service, Kaibab, Williams",35.12738013945035,-112.06229858398439,Complete
ASF140P,2017-11-02,100,100,East Zone Piles (Alpine),Pile,"U.S. Forest Service, Apache Sitgreaves, Alpine",33.81162256568517,-109.18337169508868,Complete
GCP0245B,2017-11-03,150,0,North Rim Slopes Rx,Broadcast,"National Park Service, NA, Grand Canyon Park",36.26178105759982,-112.09323449707028,Incomplete
GCP0246B,2017-11-03,150,0,High Severity Edge Rx,Broadcast,"National Park Service, NA, Grand Canyon Park",36.22644141503558,-111.98487930297853,Incomplete
ORO1701B,2017-11-03,500,5,Wilderman/Sawmill,Broadcast,"ORO Ranch Private Land, NA, ORO Ranch",34.887036479881125,-113.11736804199222,Complete
KNF0352B,2017-11-03,1000,413,Jacob Ryan North Rx,Broadcast,"U.S. Forest Service, Kaibab, North Kaibab",36.766,-112.20330000000001,Complete
ORO1701B,2017-11-04,750,135,Wilderman/Sawmill,Broadcast,"ORO Ranch Private Land, NA, ORO Ranch",34.90864175807161,-113.11952050781247,Complete
ORO1701B,2017-11-05,500,0,Wilderman/Sawmill,Broadcast,"ORO Ranch Private Land, NA, ORO Ranch",34.91370945073116,-113.12226708984372,Incomplete
TNF0533B,2017-11-06,750,0,Parallel,Broadcast,"U.S. Forest Service, NA, Pleasant Valley",34.216051132773394,-110.83366304802894,Incomplete
CAP01P,2017-11-07,40,9,CACH Farmstead Piles Rx,Pile,"National Park Service, Canyon De Chelly, Canyon De Chelly",36.15800381001186,-109.45768051147462,Complete
ASF140P,2017-11-07,100,75,East Zone Piles (Alpine),Pile,"U.S. Forest Service, Apache Sitgreaves, Alpine",33.83078220941978,-109.23784843673184,Complete
ASF206B,2017-11-07,1200,3,Rim Lakes Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Black Mesa",34.36885044120348,-110.95473056030272,Complete
FFD1604B,2017-11-08,150,150,Observatory Mesa,Broadcast,"Municipal Fire Departments, NA, Flagstaff Fire Department",35.2158526513686,-111.69520072937013,Complete
ASF206B,2017-11-08,1200,300,Rim Lakes Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Black Mesa",34.36842536165202,-110.95267062377923,Complete
COF0723B,2017-11-08,1000,350,Blue Ridge Urban Interface,Broadcast,"U.S. Forest Service, Coconino, Mogollon",34.629829146372785,-111.17530955145321,Complete
COF0801B,2017-11-08,2045,2045,Horseshoe,Broadcast,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.42063829819651,-111.67709726329338,Complete
FFD1604B,2017-11-09,75,75,Observatory Mesa,Broadcast,"Municipal Fire Departments, NA, Flagstaff Fire Department",35.2158526513686,-111.69520072937013,Complete
COF0723B,2017-11-09,700,450,Blue Ridge Urban Interface,Broadcast,"U.S. Forest Service, Coconino, Mogollon",34.626891071142225,-111.17146436385065,Complete
COF0801B,2017-11-09,1500,640,Horseshoe,Broadcast,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.42004517602798,-111.79846871948246,Complete
ASF206B,2017-11-09,750,750,Rim Lakes Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Black Mesa",34.368567059399616,-110.95627552317268,Complete
COF0801B,2017-11-09,1000,640,Horseshoe,Broadcast,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.45794675973717,-111.68980706787113,Complete
TNF0405B,2017-11-13,483,282,Payson,Broadcast,"U.S. Forest Service, NA, Payson",34.31601912881665,-111.28364792407302,Complete
COF740B,2017-11-13,450,425,Clints,Broadcast,"U.S. Forest Service, Coconino, Mogollon",34.60607235310599,-111.31819348144529,Complete
KNF0438B,2017-11-13,373,180,Reed,Broadcast,"U.S. Forest Service, Kaibab, Tusayan",35.96619842819131,-112.05113834381103,Complete
COF0801B,2017-11-14,1000,880,Horseshoe,Broadcast,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.41710740807236,-111.7979537353516,Complete
ASF0773B,2017-11-14,1000,700,Lakeside East Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.13471839413609,-109.83948857468647,Complete
TNF0405B,2017-11-14,652,652,Payson,Broadcast,"U.S. Forest Service, NA, Payson",34.30084707559972,-111.27705614396183,Complete
ASF0204B,2017-11-14,963,320,Nagel,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Black Mesa",34.455,-111.02199999999999,Complete
KNF353B,2017-11-14,2244,2244,Moquitch 3 Rx,Broadcast,"U.S. Forest Service, Kaibab, North Kaibab",36.61225031738562,-112.24443130493165,Complete
KNF0438B,2017-11-14,250,250,Reed,Broadcast,"U.S. Forest Service, Kaibab, Tusayan",35.977,-112.065,Complete
A2S222,2017-11-15,40,0,FT Pile Rx,NA,"Arizona Department of Forestry and Fire Management, NA, Northeast District",34.099895649564054,-109.2724578857422,Incomplete
ASF0773B,2017-11-15,1000,200,Lakeside East Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.134389475451975,-109.83569572683052,Complete
COF0801B,2017-11-15,2700,2700,Horseshoe,Broadcast,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.390242848992536,-111.70542825317386,Complete
KNF0438B,2017-11-15,380,242,Reed,Broadcast,"U.S. Forest Service, Kaibab, Tusayan",35.977,-112.065,Complete
TNF0405B,2017-11-15,139,139,Payson,Broadcast,"U.S. Forest Service, NA, Payson",34.28887764828256,-111.28097002126088,Complete
ASF0204B,2017-11-15,930,740,Nagel,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Black Mesa",34.49449143416097,-110.92936279296873,Complete
KNF353B,2017-11-15,1200,32,Moquitch 3 Rx,Broadcast,"U.S. Forest Service, Kaibab, North Kaibab",36.61225031738562,-112.24443130493165,Complete
KNF0352B,2017-11-17,45,0,Jacob Ryan North Rx,Broadcast,"U.S. Forest Service, Kaibab, North Kaibab",36.714913124329655,-112.21413653182981,Incomplete
ASF0701B,2017-11-20,20,18,Marsh Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.189,-109.98399999999998,Complete
ASF0701B,2017-11-20,20,18,Marsh Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.293,-110.036,Complete
ASF0701B,2017-11-20,20,20,Marsh Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.296,-110.072,Complete
KNF0438B,2017-11-20,254,200,Reed,Broadcast,"U.S. Forest Service, Kaibab, Tusayan",35.977,-112.065,Complete
ADOT1501P,2017-11-21,1,1,Cordes Junction Yard,Pile,"Arizona Department of Transportation (ADOT), NA, Arizona (ADOT)",34.33180740141409,-112.12128746032715,Complete
KNF0438B,2017-11-21,254,88,Reed,Broadcast,"U.S. Forest Service, Kaibab, Tusayan",35.977,-112.065,Complete
ADOT1508P,2017-11-27,1,1,Wikieup Yard,Pile,"Arizona Department of Transportation (ADOT), NA, Arizona (ADOT)",34.70571155069329,-113.61364336776734,Complete
LAP6011P,2017-11-27,1,0,1203 Rd Pile Rx,Pile,"National Park Service, NA, Grand Canyon Parashant (Mohave County)",36.116,-113.50400000000002,Incomplete
TNF0533B,2017-11-27,1000,0,Parallel,Broadcast,"U.S. Forest Service, NA, Pleasant Valley",34.18850818677107,-110.83360806274413,Incomplete
COF0731B,2017-11-27,500,0,Victorine,Broadcast,"U.S. Forest Service, Coconino, Mogollon",34.509918827284096,-111.12026619972846,Incomplete
CNF0112P,2017-11-27,1,1,Douglas Piles (Rustler Park),Pile,"U.S. Forest Service, Coronado, Douglas",31.905,-109.279,Complete
ADOT1704P,2017-11-28,1,1,Jct SR71/US93,Pile,"Arizona Department of Transportation (ADOT), NA, Arizona (ADOT)",34.12448336057089,-112.9491870880127,Complete
XXH1706B,2017-11-28,50,30,Fortwide RX,Broadcast,"Department of Defense, NA, Ft Huachuca",31.541987527635793,-110.35726491546632,Complete
XXH1706B,2017-11-28,70,0,Fortwide RX,Broadcast,"Department of Defense, NA, Ft Huachuca",31.540487944520358,-110.35816613769532,Incomplete
LAP6011P,2017-11-28,1,1,1203 Rd Pile Rx,Pile,"National Park Service, NA, Grand Canyon Parashant (Mohave County)",36.116,-113.50400000000002,Complete
COF0731B,2017-11-28,500,500,Victorine,Broadcast,"U.S. Forest Service, Coconino, Mogollon",34.50816476527459,-111.12011173696908,Complete
TNF0533B,2017-11-28,1000,1000,Parallel,Broadcast,"U.S. Forest Service, NA, Pleasant Valley",34.168722824342574,-110.82176342773437,Complete
KNF0169B,2017-11-28,348,320,Sunflower,Broadcast,"U.S. Forest Service, Kaibab, Williams",35.12738013945035,-112.06229858398439,Complete
XXH1706B,2017-11-29,70,40,Fortwide RX,Broadcast,"Department of Defense, NA, Ft Huachuca",31.526,-110.35554300000001,Complete
COF0731B,2017-11-29,500,500,Victorine,Broadcast,"U.S. Forest Service, Coconino, Mogollon",34.491400452350405,-111.1077692797752,Complete
TNF0533B,2017-11-29,1000,1000,Parallel,Broadcast,"U.S. Forest Service, NA, Pleasant Valley",34.160388067662424,-110.82176342773437,Complete
ASF0204B,2017-11-29,900,375,Nagel,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Black Mesa",34.43348209114946,-110.92724291992181,Complete
ADOT1406P,2017-11-30,1,1,Chino Valley Yard,Pile,"Arizona Department of Transportation (ADOT), NA, Arizona (ADOT)",34.76791077804546,-112.4521472167969,Complete
COF0731B,2017-11-30,500,500,Victorine,Broadcast,"U.S. Forest Service, Coconino, Mogollon",34.4841560917854,-111.12161378711414,Complete
TNF0533B,2017-11-30,1000,1000,Parallel,Broadcast,"U.S. Forest Service, NA, Pleasant Valley",34.16076304895632,-110.84281600247323,Complete
TNF0533B,2017-12-01,1000,1000,Parallel,Broadcast,"U.S. Forest Service, NA, Pleasant Valley",34.167967235312666,-110.8666219485849,Complete
KNF0352B,2017-12-01,50,50,Jacob Ryan North Rx,Broadcast,"U.S. Forest Service, Kaibab, North Kaibab",36.715893569403434,-112.21420090484617,Complete
TNF0533B,2017-12-02,500,0,Parallel,Broadcast,"U.S. Forest Service, NA, Pleasant Valley",34.21150858620347,-110.83228967319428,Incomplete
TNF0533B,2017-12-03,503,0,Parallel,Broadcast,"U.S. Forest Service, NA, Pleasant Valley",34.2134051270936,-110.85152266248315,Incomplete
TNF0403B,2017-12-04,600,0,Verde,Broadcast,"U.S. Forest Service, NA, Payson",34.36807681681229,-111.2903416964449,Incomplete
KNF0319P,2017-12-04,75,0,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.7162675827922,-112.22010357666011,Incomplete
ASF0204B,2017-12-05,620,520,Nagel,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Black Mesa",34.451079056597294,-110.91598193516535,Complete
GCP0220B,2017-12-06,40,0,Bright Angel,Broadcast,"National Park Service, NA, Grand Canyon Park",36.214,-112.06470000000002,Incomplete
COF0723B,2017-12-06,850,765,Blue Ridge Urban Interface,Broadcast,"U.S. Forest Service, Coconino, Mogollon",34.615589913683415,-111.16652050781249,Complete
FFD1606B,2017-12-11,100,100,Rogers Lake,Broadcast,"Municipal Fire Departments, NA, Flagstaff Fire Department",35.128784102567984,-111.74781494140626,Complete
ASF0773B,2017-12-14,457,457,Lakeside East Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.154294054813214,-109.70276158243047,Complete
XXH1501P,2017-12-19,5,5,Fort Huachuca Piles,Pile,"Department of Defense, NA, Ft Huachuca",31.454874880941297,-110.37746437072752,Complete
CRD0017PP,2018-01-09,20,20,North Hualapai Piles,Pile,"Bureau of Land Management, Colorado River, Colorado River (CRD)",35.102947307098056,-113.88877563476564,Complete
CRD0017PP,2018-01-10,10,10,North Hualapai Piles,Pile,"Bureau of Land Management, Colorado River, Colorado River (CRD)",35.102947307098056,-113.88877563476564,Complete
AZBAR1601P,2018-01-10,10,6,Piles 2016-2018,Pile,"U.S. Fish & Wildlife Service, Buenos Aires, Buenos Aires",31.656,-111.45483000000002,Complete
ASF0772P,2018-01-10,100,0,Lakeside Piles,Pile,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.12638629261866,-109.83438658196383,Incomplete
COF0703P,2018-01-10,2,2,Bly Pit,Pile,"U.S. Forest Service, Coconino, Mogollon",34.674,-111.118,Complete
KNF0319P,2018-01-10,50,0,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.71055046204357,-112.22549316406253,Incomplete
KNF0128P,2018-01-10,2,2,North Side Piles,Pile,"U.S. Forest Service, Kaibab, Williams",35.31846695259156,-112.01566192626956,Complete
KNF0133P,2018-01-10,14,14,South Side Piles,Pile,"U.S. Forest Service, Kaibab, Williams",35.12006694368697,-112.2075225830078,Complete
PNF0337P,2018-01-10,10,5,West Zone Piles,Pile,"U.S. Forest Service, Prescott, Bradshaw",34.508,-112.476,Complete
KNF0319P,2018-01-10,50,0,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.41197419677651,-112.13839276123048,Incomplete
AZS1601P,2018-01-11,50,30,Northern District Programmatic Piles,Pile,"Arizona Department of Forestry and Fire Management, NA, Northern District",35.3458675418707,-111.8595592477061,Complete
ASF0772P,2018-01-11,40,0,Lakeside Piles,Pile,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.246642205835386,-109.74032299698001,Incomplete
COF0224P,2018-01-11,1,1,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",34.91410080444515,-111.36899819946291,Complete
COF0224P,2018-01-11,30,10,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.15305265618806,-111.6651335449219,Complete
KNF0425P,2018-01-11,50,15,Tusayan Piles,Pile,"U.S. Forest Service, Kaibab, Tusayan",35.95763797120333,-112.15611987304686,Complete
TNF0401P,2018-01-11,4,4,Payson Pits,Pile,"U.S. Forest Service, NA, Payson",34.261442588499314,-111.19945069197564,Complete
KNF0133P,2018-01-11,94,15,South Side Piles,Pile,"U.S. Forest Service, Kaibab, Williams",35.152495225417994,-112.1855499267578,Complete
PNF0337P,2018-01-11,10,6,West Zone Piles,Pile,"U.S. Forest Service, Prescott, Bradshaw",34.46116456344393,-112.40373056030273,Complete
KNF0319P,2018-01-11,50,7,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.710075118222434,-112.21830113220216,Complete
ASF0772P,2018-01-11,50,50,Lakeside Piles,Pile,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.12800267791121,-109.83139022969544,Complete
KNF0319P,2018-01-12,50,0,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.71324021802607,-112.22937329101563,Incomplete
KNF0425P,2018-01-12,50,30,Tusayan Piles,Pile,"U.S. Forest Service, Kaibab, Tusayan",35.9559705351903,-112.16693453979491,Complete
PNF0509P,2018-01-16,25,25,East Side Piles,Pile,"U.S. Forest Service, Prescott, Verde",34.6870912722707,-112.12123494720458,Complete
TNF0611P,2018-01-16,5,5,Misc. Piles,Pile,"U.S. Forest Service, NA, Tonto Basin",33.761,-111.23399999999998,Complete
COF0224P,2018-01-17,200,200,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",34.924974120545045,-111.36299005126955,Complete
COF0224P,2018-01-18,200,200,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",34.91990712334792,-111.36625161743166,Complete
PHD207P,2018-01-19,100,100,Sycamore Piles,Pile,"Bureau of Land Management, NA, Phoenix (PHD)",34.28654030790025,-112.04341583251954,Complete
KNF0133P,2018-01-19,79,0,South Side Piles,Pile,"U.S. Forest Service, Kaibab, Williams",35.15305664032937,-112.17937011718749,Incomplete
ASF0772P,2018-01-21,50,0,Lakeside Piles,Pile,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.120404309543474,-109.83657354099114,Incomplete
KNF0425P,2018-01-21,60,0,Tusayan Piles,Pile,"U.S. Forest Service, Kaibab, Tusayan",35.91896880510813,-112.15213574218751,Incomplete
ASF0772P,2018-01-22,50,0,Lakeside Piles,Pile,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.12,-109.83699999999999,Incomplete
KNF0319P,2018-01-22,50,0,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.40824411431927,-112.14869244384766,Incomplete
KNF0319P,2018-01-22,50,0,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.71544194968678,-112.22594006347657,Incomplete
KNF0425P,2018-01-22,60,0,Tusayan Piles,Pile,"U.S. Forest Service, Kaibab, Tusayan",35.91896880510813,-112.15213574218751,Incomplete
AZS1601P,2018-01-23,50,30,Northern District Programmatic Piles,Pile,"Arizona Department of Forestry and Fire Management, NA, Northern District",35.23321283486512,-112.17772892126163,Complete
KNF0319P,2018-01-23,50,46,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.71330902309555,-112.21748574066169,Complete
KNF0319P,2018-01-23,50,0,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.4005761601671,-112.15075238037116,Incomplete
ASF0772P,2018-01-24,100,100,Lakeside Piles,Pile,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.1240316280924,-109.83604139491354,Complete
COF0224P,2018-01-24,675,675,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.07509643514103,-111.67781701660158,Complete
COF0224P,2018-01-24,2,2,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.373460916605815,-111.77979762083294,Complete
ASF629P,2018-01-24,20,1,East Zone Piles (Springerville),Pile,"U.S. Forest Service, Apache Sitgreaves, Springerville",34.089324703040226,-109.48690286719193,Complete
COF0224P,2018-01-24,20,20,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.15166273171969,-111.67126812040249,Complete
KNF0425P,2018-01-24,50,50,Tusayan Piles,Pile,"U.S. Forest Service, Kaibab, Tusayan",35.91896880510813,-112.15213574218751,Complete
PNF0509P,2018-01-24,100,100,East Side Piles,Pile,"U.S. Forest Service, Prescott, Verde",34.49266340250259,-111.97516744965128,Complete
COF738P,2018-01-24,30,30,Misc Piles Mogollon Rim,Pile,"U.S. Forest Service, Coconino, Mogollon",34.61133149084687,-111.1247294099312,Complete
KNF0319P,2018-01-24,50,18,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.709111801099134,-112.22628338623048,Complete
TNF0611P,2018-01-24,2,2,Misc. Piles,Pile,"U.S. Forest Service, NA, Tonto Basin",33.761,-111.23399999999998,Complete
COF0224P,2018-01-24,2,2,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",34.97232645092205,-111.69176840209963,Complete
COF0224P,2018-01-24,2,2,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",34.97232645092205,-111.69176840209963,Complete
COF738P,2018-01-24,20,20,Misc Piles Mogollon Rim,Pile,"U.S. Forest Service, Coconino, Mogollon",34.780244800725605,-111.50691624090632,Complete
COF0224P,2018-01-25,10,10,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.36402064364733,-111.78110222215207,Complete
COF0224P,2018-01-25,300,300,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.08754970708031,-111.61580434417726,Complete
KNF0319P,2018-01-25,50,48,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.7225971418076,-112.22662670898438,Complete
COF0224P,2018-01-26,500,300,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.06517740506628,-111.64301267242433,Complete
PNF0509P,2018-01-26,200,200,East Side Piles,Pile,"U.S. Forest Service, Prescott, Verde",34.465433369543284,-111.90206628417974,Complete
KNF0425P,2018-01-26,100,0,Tusayan Piles,Pile,"U.S. Forest Service, Kaibab, Tusayan",35.91896880510813,-112.15213574218751,Incomplete
GCP0303P,2018-01-27,10,10,South Rim Piles,Pile,"National Park Service, NA, Grand Canyon Park",36.03582524557758,-112.13003549194337,Complete
COF0224P,2018-01-29,2,2,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.27811453525661,-111.57919755554201,Complete
COF0224P,2018-01-29,10,3,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.151892914571405,-111.65700307464601,Complete
