Burn Date,Air District,County,Air Basin,Acres Requested,Acres Burned,Latitude,Longitude,Legal Location,Agency,Burn Unit,Burn Type,Fuel Type,Total Tons
2/10/2021,Butte County AQMD,Butte,Sacramento Valley,UNK,2,39.775,-121.569,UNK,Crosstree Fire and Vegetation Services Inc,WEST BRANCH BCFSC PROJECT,Unknown,N/A,0.24
2/9/2021,North Coast Unified AQMD,Trinity,North Coast,2,2,40.987,-123.595,"T7N, R5E, Sec 10, 14, 15",US Forest Service,Waterman Unit 303,Landing Pile,N/A,N/A
2/10/2021,Butte County AQMD,Butte,Sacramento Valley,1,12,39.848,-121.571,T R,US Forest Service,Concow/Magalia Salvage Piles,Machine Pile,Slash,202.8
2/10/2021,Butte County AQMD,Butte,Sacramento Valley,12,10,39.784,-121.401,T R,US Forest Service,Big Bar Salvage Piles,Machine Pile,Slash,290
2/10/2021,Great Basin Unified APCD,Mono,Great Basin Valleys,49,0,37.777,-119.103,TT2S RR26E 14,US Forest Service,DZ-10,Hand Pile,Slash,0
2/10/2021,San Diego County APCD,San Diego,San Diego,2,1,33.333,-116.891,T R,California State Parks,Upper East Doane Pile Project 2021,Hand Pile,Slash,3.6
2/10/2021,Northern Sierra AQMD,Nevada,Mountain Counties,20,14,39.268,-120.868,T16N R10E 4,US Forest Service,Greenhorn Unit 1Q,Hand Pile,Natural,151.2
2/10/2021,Mendocino County AQMD,Mendocino,North Coast,1,1,39.522,-123.481,T R,Individual,Adam SMP 20-61 Piles,Machine Pile,Slash,20
2/10/2021,San Joaquin Valley APCD,Fresno,San Joaquin Valley,UNK,0,37.051,-119.393,UNK,US Forest Service,2021-Beal Fuel Break,Unknown,Brush,0
2/10/2021,Mendocino County AQMD,Mendocino,North Coast,1,1,39.293,-123.302,T R,Individual,Tony SMP 19-14 Piles,Machine Pile,Slash,15.3
2/10/2021,Bay Area AQMD,Sonoma,San Francisco Bay Area,15,7,37.915,-122.223,,East Bay Municipal Utility District,ESPP 05,Hand Pile,N/A,N/A
2/11/2021,Siskiyou County APCD,Siskiyou,Northeast Plateau,15,15,41.865,-122.919,47N 9W 32,US Forest Service,119-8,Hand Pile,Natural,36
2/11/2021,Shasta County AQMD,Shasta,Sacramento Valley,4,15,40.936,-122.599,T36N R6W 31,US Forest Service,Carr-Delta Heavey,Machine Pile,Slash,1020
2/11/2021,Shasta County AQMD,Shasta,Sacramento Valley,4,15,40.936,-122.599,T36N R6W 31,US Forest Service,Carr-Delta Heavey,Machine Pile,Slash,1020
2/11/2021,Shasta County AQMD,Shasta,Sacramento Valley,4,15,40.936,-122.599,T36N R6W 31,US Forest Service,Carr-Delta Heavey,Machine Pile,Slash,1020
2/11/2021,Butte County AQMD,Butte,Sacramento Valley,UNK,2,39.775,-121.569,UNK,Crosstree Fire and Vegetation Services Inc,WEST BRANCH BCFSC PROJECT,Unknown,N/A,136
2/11/2021,Northern Sierra AQMD,Plumas,Mountain Counties,42,151,39.98,-120.952,T25N R9E S 35,US Forest Service,Corridor C7A,Hand Pile,Slash,1812
2/11/2021,San Diego County APCD,San Diego,San Diego,48,52,33.323,-116.747,"T10S R2E 3,10,11,12",US Forest Service,Aguanga Unit 1 (Gypsy Camp - Weir Mine),Broadcast,Slash,1048.84
2/11/2021,North Coast Unified AQMD,Trinity,North Coast,2,2,40.987,-123.595,"T7N, R5E, Sec 10, 14, 15",US Forest Service,Waterman Unit 303,Landing Pile,N/A,N/A
2/11/2021,El Dorado County AQMD,El Dorado,Mountain Counties,2,2,38.569,-120.774,T8N R11E 4,Individual,Ranch CFIP,Machine Pile,Natural,135.2
2/11/2021,Butte County AQMD,Butte,Sacramento Valley,2,0,39.819,121.584,Magalia Reservoir,Butte County Fire Safe Council,2021 Magalia Res/PID,Hand Pile,N/A,0
2/11/2021,Butte County AQMD,Butte,Sacramento Valley,2,0,39.83,-121.696,056-040-022,Butte County Fire Safe Council,Forest Ranch CCI Piles,Hand Pile,N/A,0
2/11/2021,Butte County AQMD,Butte,Sacramento Valley,2,0,39.84,-121.58,,Butte County Fire Safe Council,2021 Little Butte Creek Forest Health Project,Hand Pile,N/A,0
2/11/2021,Mendocino County AQMD,Mendocino,North Coast,1,1,38.895,-122.969,T R,Individual,Pieta Hunting Club Broadcast,Broadcast,Natural,30
2/11/2021,Mendocino County AQMD,Mendocino,North Coast,1,1,39.293,-123.302,T R,Individual,Tony SMP 19-14 Piles,Machine Pile,Slash,15.3
2/11/2021,Bay Area AQMD,Sonoma,San Francisco Bay Area,15,5,37.915,-122.223,,East Bay Municipal Utility District,ESPP 05,Hand Pile,N/A,N/A
2/11/2021,Lake County AQMD,Lake,Lake County,2,1,38.999,-122.76,"T13N R8W 3, 4",Bureau of Land Management,Black Forest,Hand Pile,Natural,2.4
2/11/2021,South Coast AQMD,San Bernardino,South Coast,0.5,0.5,34.252,-117.24,34.2522 -117.2400,Cal Fire,General Fuel Reduction/Management,Hand Pile,Brush,7.1
2/11/2021,Amador County APCD,Amador,Mountain Counties,2,1,38.386,-120.649,"T6n R12E 3, 9, 10, 11, 13, 14, 15, 22, 23, 26, 27, 28 & 34",Cal Fire,Pine Acres piles,Hand Pile,Slash,5
2/15/2021,El Dorado County AQMD,El Dorado,Mountain Counties,1,0.5,38.724,-120.567,T10N R13E 8,El Dorado Irrigation District,SPRA,Broadcast,Slash,0.5
2/11/2021,El Dorado County AQMD,El Dorado,Lake Tahoe,5,5,38.953,-119.935,T R,California State Parks,Van Sickle,Hand Pile,Slash,124
2/11/2021,Siskiyou County APCD,Siskiyou,Northeast Plateau,10,18,41.735,-122.702,  ,US Forest Service,GHR 6,Hand Pile,Natural,226.8
2/11/2021,Calaveras County APCD,Calaveras,Mountain Counties,44,0,38.158,-120.827,T4N R10E 36,Cal Fire,Silver Rapids Unit,Machine Pile,Brush,0
2/11/2021,South Coast AQMD,Los Angeles,South Coast,5,5,34.319,-117.842,T3n R9w 21,US Forest Service,Pine Flat 19,Hand Pile,Natural,6
2/11/2021,Lake County AQMD,Lake,Lake County,1,1,38.823,-122.69,"T11N R08W 1,2,3,11",Cal Fire,PP Ridgetop Unit,Hand Pile,Slash,1
2/11/2021,Shasta County AQMD,Shasta,Unknown,6,6,40.946,-122.604,"T36N R6W 30,31",US Forest Service,Carr-Delta Five Corners,Machine Pile,Slash,408
2/11/2021,Tuolumne County APCD,Tuolumne,Mountain Counties,24.9,22,38.28,-119.971,"T5n R18e 14, 15, 23",US Forest Service,Cascade Creek,Machine Pile,Slash,34.32
2/11/2021,Butte County AQMD,Butte,Sacramento Valley,0.25,0.25,39.742,-121.739,T22 R2E 35,CSU Chico Research Foundation,BCCER Prop Management,Hand Pile,Natural,0.425
2/11/2021,South Coast AQMD,Los Angeles,South Coast,2,0,34.714,-118.828,T7N R19W 18,US Forest Service,Los Alamos Station,Hand Pile,Brush,0
2/11/2021,Great Basin Unified APCD,Mono,Great Basin Valleys,10,5,37.777,-119.103,TT2S RR26E 14,US Forest Service,DZ-10,Hand Pile,Slash,33.75
3/31/2021,Calaveras County APCD,Calaveras,Mountain Counties,7.54,109.18,38.278,-120.352,T5N R15E Sec. 17,US Forest Service,Summit Level 5N52 HT,Hand Pile,Natural,1618.0476
2/11/2021,South Coast AQMD,Los Angeles,South Coast,50,50,34.338,-118.011,T3N R11W 23,US Forest Service,Unit 2,Broadcast,Natural,1008.5
2/11/2021,Butte County AQMD,Butte,Sacramento Valley,UNK,5,39.784,-121.401,UNK,US Forest Service,Big Bar Salvage Piles,Unknown,Slash,145
2/11/2021,Mendocino County AQMD,Mendocino,North Coast,1,1,39.522,-123.481,T R,Individual,Adam SMP 20-61 Piles,Machine Pile,Slash,20
2/11/2021,Mendocino County AQMD,Mendocino,North Coast,3,3,39.137,-123.225,T R,Individual,Dave SMP 18-16 Piles,Hand Pile,Natural,3
2/11/2021,San Diego County APCD,San Diego,San Diego,2,0,33.333,-116.891,T R,California State Parks,Upper East Doane Pile Project 2021,Hand Pile,Slash,0
2/12/2021,Calaveras County APCD,Calaveras,Mountain Counties,10,0,38.134,-120.812,T3N R11E 22,Cal Fire,Slate Creek,Machine Pile,Brush,0
2/12/2021,Butte County AQMD,Butte,Sacramento Valley,UNK,2,39.775,-121.569,UNK,Crosstree Fire and Vegetation Services Inc,WEST BRANCH BCFSC PROJECT,Unknown,N/A,30
2/12/2021,Butte County AQMD,Butte,Sacramento Valley,0.25,0.25,39.742,-121.739,T22 R2E 35,CSU Chico Research Foundation,BCCER Prop Management,Hand Pile,Natural,0.425
2/12/2021,Butte County AQMD,Butte,Sacramento Valley,2,0,39.819,121.584,Magalia Reservoir,Butte County Fire Safe Council,2021 Magalia Res/PID,Hand Pile,N/A,0
2/12/2021,Butte County AQMD,Butte,Sacramento Valley,2,0,39.84,-121.58,,Butte County Fire Safe Council,2021 Little Butte Creek Forest Health Project,Hand Pile,N/A,0
2/12/2021,Butte County AQMD,Butte,Sacramento Valley,2,0,39.83,-121.696,056-040-022,Butte County Fire Safe Council,Forest Ranch CCI Piles,Hand Pile,N/A,0
2/12/2021,Lake County AQMD,Lake,Lake County,2,1,38.999,-122.76,"T13N R8W 3, 4",Bureau of Land Management,Black Forest,Hand Pile,Natural,2.4
2/12/2021,South Coast AQMD,Los Angeles,South Coast,2,2,34.714,-118.828,T7N R19W 18,US Forest Service,Los Alamos Station,Hand Pile,Brush,4.2
2/12/2021,South Coast AQMD,Los Angeles,South Coast,15,4,34.338,-118.011,T3N R11W 23,US Forest Service,Unit 2,Broadcast,Natural,80.68
2/12/2021,North Coast Unified AQMD,Trinity,North Coast,2,0,40.987,-123.595,"T7N, R5E, Sec 10, 14, 15",US Forest Service,Waterman Unit 303,Landing Pile,N/A,N/A
2/12/2021,North Coast Unified AQMD,Trinity,North Coast,2,0,40.987,-123.595,"T7N, R5E, Sec 10, 14, 15",US Forest Service,Waterman Unit 303,Landing Pile,N/A,N/A
2/12/2021,Lake County AQMD,Lake,Lake County,1,0,38.823,-122.69,"T11N R08W 1,2,3,11",Cal Fire,PP Ridgetop Unit,Hand Pile,Slash,0
2/12/2021,Mendocino County AQMD,Mendocino,North Coast,3,3,39.78,-123.186,T R,Individual,Jesse SMP 20-06 Piles,Machine Pile,Slash,60
2/12/2021,Mendocino County AQMD,Mendocino,North Coast,1,1,39.522,-123.481,T R,Individual,Adam SMP 20-61 Piles,Machine Pile,Slash,20
2/12/2021,Mendocino County AQMD,Mendocino,North Coast,1,1,39.294,-123.302,TNA RNA NA,Individual,Tony SMP 19-14 Piles,Machine Pile,Slash,40
2/13/2021,South Coast AQMD,San Bernardino,South Coast,50,0,34.232,-116.773,"T2N R2E 5,8,9,10,11,14,15,17,18,20,21,22,26,27,28,29,34",US Forest Service,Baldwin,Hand Pile,Brush,0
2/13/2021,Butte County AQMD,Butte,Sacramento Valley,UNK,2,39.775,-121.569,UNK,Crosstree Fire and Vegetation Services Inc,WEST BRANCH BCFSC PROJECT,Unknown,N/A,2.4
2/13/2021,Lake County AQMD,Lake,Lake County,1,1,38.823,-122.69,"T11N R08W 1,2,3,11",Cal Fire,PP Ridgetop Unit,Hand Pile,Slash,1
2/13/2021,South Coast AQMD,Los Angeles,South Coast,1,1,34.287,-118.226,T2N R13W 32,US Forest Service,Big Tujunga Station,Hand Pile,Brush,1.05
2/13/2021,South Coast AQMD,Los Angeles,South Coast,2,2,34.287,-118.226,T2N R13W 32,US Forest Service,Big Tujunga Station,Hand Pile,Brush,2.1
2/13/2021,Mendocino County AQMD,Mendocino,North Coast,3,3,39.78,-123.186,T R,Individual,Jesse SMP 20-06 Piles,Machine Pile,Slash,60
2/14/2021,Mendocino County AQMD,Mendocino,North Coast,4,4,39.78,-123.186,T R,Individual,Jesse SMP 20-06 Piles,Machine Pile,Slash,80
2/14/2021,South Coast AQMD,San Bernardino,South Coast,5,5,34.235,-117.19,"T2N R3W 27, 28",US Forest Service,Sky Forest Station,Hand Pile,Slash,1.8
2/14/2021,Butte County AQMD,Butte,Sacramento Valley,UNK,2,39.775,-121.569,UNK,Crosstree Fire and Vegetation Services Inc,WEST BRANCH BCFSC PROJECT,Unknown,N/A,0.72
2/15/2021,Butte County AQMD,Butte,Sacramento Valley,2,0,39.819,121.584,Magalia Reservoir,Butte County Fire Safe Council,2021 Magalia Res/PID,Hand Pile,N/A,0
2/15/2021,Butte County AQMD,Butte,Sacramento Valley,2,0,39.83,-121.696,056-040-022,Butte County Fire Safe Council,Forest Ranch CCI Piles,Hand Pile,N/A,0
2/15/2021,Butte County AQMD,Butte,Sacramento Valley,UNK,2,39.775,-121.569,UNK,Crosstree Fire and Vegetation Services Inc,WEST BRANCH BCFSC PROJECT,Unknown,N/A,0.72
2/15/2021,Butte County AQMD,Butte,Sacramento Valley,2,0,39.84,-121.58,POA,Butte County Fire Safe Council,2021 Little Butte Creek Forest Health Project,Hand Pile,N/A,0
2/15/2021,El Dorado County AQMD,El Dorado,Mountain Counties,1,0.25,38.724,-120.567,T10N R13E 8,El Dorado Irrigation District,SPRA,Broadcast,Slash,0.25
2/15/2021,Monterey Bay Unified APCD,San Benito,North Central Coast,2,0,36.764,-121.485,T13South R4East Sec 36,Cal Fire,2021-San Juan Canyon,Hand Pile,N/A,0
2/15/2021,South Coast AQMD,Riverside,South Coast,22,0,33.608,-117.354,T6S R5W 36,US Forest Service,RC-1,Broadcast,Slash,0
2/15/2021,San Diego County APCD,San Diego,San Diego,20,10,32.84,-116.44,"T15, 16, 17 R3, 4, 5 various",US Forest Service,DRD,Hand Pile,Natural,142
2/16/2021,South Coast AQMD,Riverside,South Coast,10,0,33.608,-117.354,T6S R5W 36,US Forest Service,RC-1,Broadcast,Slash,0
2/16/2021,South Coast AQMD,San Bernardino,South Coast,2,0,34.193,-117.427,T1N R5W 8,US Forest Service,Sycamore,Hand Pile,Brush,0
2/16/2021,Tuolumne County APCD,Tuolumne,Mountain Counties,311.5,0,38.346,-119.832,"T6n R19e, 20e 22, 23, 24, 25 27,28,29,30,34,35",US Forest Service,Donnell HT,Machine Pile,Slash,0
2/16/2021,Great Basin Unified APCD,Mono,Great Basin Valleys,25,6,38.561,-119.562,T7n R23e 18,US Forest Service,MC4,Hand Pile,Slash,888
2/16/2021,Monterey Bay Unified APCD,San Benito,North Central Coast,1,0,36.764,-121.485,T13South R4East Sec 36,Cal Fire,2021-San Juan Canyon,Hand Pile,N/A,0
2/16/2021,South Coast AQMD,San Bernardino,South Coast,5,0,34.288,-117.213,"T2N R3W 5, 32",US Forest Service,Rockcamp Station,Hand Pile,Slash,0
2/16/2021,South Coast AQMD,San Bernardino,South Coast,0.5,0.5,34.252,-117.24,34.2522 -117.2400,Cal Fire,General Fuel Reduction/Management,Hand Pile,Brush,7.1
2/16/2021,Great Basin Unified APCD,Mono,Great Basin Valleys,42,0,37.777,-119.103,TT2S RR26E 14,US Forest Service,DZ-10,Hand Pile,Slash,0
2/16/2021,South Coast AQMD,Riverside,South Coast,10,10,33.738,-116.838,T5S R1E 13,US Forest Service,Administrative Site - Cranston,Hand Pile,Brush,21
2/16/2021,Shasta County AQMD,Shasta,Sacramento Valley,40,40,40.903,-122.391,T35N R5W Sec12,US Forest Service,Lakehead Unit T,Hand Pile,Natural,56
2/16/2021,Siskiyou County APCD,Siskiyou,Northeast Plateau,10,10,41.735,-122.702,  ,US Forest Service,GHR 6,Hand Pile,Natural,126
2/16/2021,Shasta County AQMD,Shasta,Sacramento Valley,5,9,40.936,-122.599,T36N R6W 31,US Forest Service,Carr-Delta Heavey,Machine Pile,Slash,612
2/16/2021,Placer County APCD,Placer,Sacramento Valley,1,1,38.899,-121.057,T12N R8E 11,California State Parks,Dead Horse,Hand Pile,Natural,31.5
2/16/2021,Bay Area AQMD,Sonoma,San Francisco Bay Area,16,11,37.867,-122.22,,East Bay Municipal Utility District,KPFA 01,Hand Pile,N/A,N/A
2/16/2021,Butte County AQMD,Butte,Sacramento Valley,2,0,39.84,-121.58,POA,Butte County Fire Safe Council,2021 Little Butte Creek Forest Health Project,Hand Pile,N/A,N/A
2/16/2021,El Dorado County AQMD,El Dorado,Mountain Counties,0.25,0.25,38.724,-120.567,T10N R13E 8,El Dorado Irrigation District,SPRA,Broadcast,Slash,0.25
2/16/2021,Lake County AQMD,Lake,Lake County,1,1,38.823,-122.69,"T11N R08W 1,2,3,11",Cal Fire,PP Ridgetop Unit,Hand Pile,Slash,1
2/16/2021,Northern Sierra AQMD,Plumas,Mountain Counties,90,0,40.283,-121.294,T R,US Forest Service,Mudstove,Machine Pile,Natural,0
2/16/2021,Mendocino County AQMD,Mendocino,North Coast,10,10,39.121,-123.666,T R,Individual,MRC Chris SMP 21-21 Piles,Machine Pile,Slash,200
2/16/2021,Mendocino County AQMD,Mendocino,North Coast,1,1,39.522,-123.481,T R,Individual,Adam SMP 20-61 Piles,Machine Pile,Slash,20
2/16/2021,Mendocino County AQMD,Mendocino,North Coast,3,3,39.137,-123.225,T R,Individual,Dave SMP 18-16 Piles,Hand Pile,Natural,3
2/16/2021,Tuolumne County APCD,Tuolumne,Mountain Counties,250,250,37.91,-120.045,"T1N R18E 7,8,17,18,19,20,21,24,25,26,27,28,29,30,31,32,33,",US Forest Service,1N18M,Machine Pile,Slash,4042
2/16/2021,Tuolumne County APCD,Tuolumne,Mountain Counties,26.5,0,38.366,-119.872,T6n R19e 15,US Forest Service,Fence Creek CG,Machine Pile,Slash,0
2/16/2021,Northern Sierra AQMD,Sierra,Mountain Counties,9,16,39.535,-120.027,T R,US Forest Service,DV 4,Hand Pile,Slash,151.2
2/16/2021,Siskiyou County APCD,Siskiyou,Northeast Plateau,65,10,41.84,-123.035,46N 10W 8,US Forest Service,116-56,Hand Pile,Natural,24
2/17/2021,Northern Sierra AQMD,Plumas,Mountain Counties,35,30,39.984,-120.97,TT25N RR9E 33 & 34,US Forest Service,Butterfly Unit 31,Hand Pile,Slash,120
2/17/2021,Tuolumne County APCD,Tuolumne,Mountain Counties,250,93,37.91,-120.045,"T1N R18E 7,8,17,18,19,20,21,24,25,26,27,28,29,30,31,32,33,",US Forest Service,1N18M,Machine Pile,Slash,1503.624
2/17/2021,Monterey Bay Unified APCD,San Benito,North Central Coast,1,0,36.764,-121.485,T13South R4East Sec 36,Cal Fire,2021-San Juan Canyon,Hand Pile,N/A,0
2/17/2021,Butte County AQMD,Butte,Sacramento Valley,2,0,39.84,-121.58,POA,Butte County Fire Safe Council,2021 Little Butte Creek Forest Health Project,Hand Pile,N/A,0
2/17/2021,Lake County AQMD,Lake,Lake County,1,1,38.823,-122.69,"T11N R08W 1,2,3,11",Cal Fire,PP Ridgetop Unit,Hand Pile,Slash,1
2/17/2021,Northern Sierra AQMD,Plumas,Mountain Counties,25,0,40.156,-121.297,T R,US Forest Service,Yellow,Machine Pile,Natural,0
2/17/2021,South Coast AQMD,San Bernardino,South Coast,5,5,34.288,-117.213,"T2N R3W 5, 32",US Forest Service,Rockcamp Station,Hand Pile,Slash,4.8
2/17/2021,Great Basin Unified APCD,Mono,Great Basin Valleys,42,10,37.777,-119.103,TT2S RR26E 14,US Forest Service,DZ-10,Hand Pile,Slash,67.5
2/17/2021,South Coast AQMD,Los Angeles,South Coast,10,0,34.319,-117.842,T3n R9w 21,US Forest Service,Pine Flat 19,Hand Pile,Natural,0
2/17/2021,Great Basin Unified APCD,Mono,Unknown,23,10,37.81,-119.079,TT1S RR26E 35,US Forest Service,T-06,Hand Pile,Slash,67.5
2/17/2021,Bay Area AQMD,Sonoma,San Francisco Bay Area,16,8,37.867,-122.22,,East Bay Municipal Utility District,KPFA 01,Hand Pile,N/A,N/A
2/17/2021,Shasta County AQMD,Shasta,Sacramento Valley,5,5,40.936,-122.599,36N 6W 31,East Bay Municipal Utility District,Carr-Delta Heavey,Hand Pile,Slash,340
2/17/2021,Siskiyou County APCD,Siskiyou,Northeast Plateau,10,8,41.735,-122.702,  ,US Forest Service,GHR 6,Hand Pile,Natural,100.8
2/17/2021,San Diego County APCD,San Diego,San Diego,30,6,33.323,-116.747,"T10S R2E 3,10,11,12",US Forest Service,Aguanga Unit 1 (Gypsy Camp - Weir Mine),Broadcast,Slash,121.02
2/17/2021,Mendocino County AQMD,Mendocino,North Coast,1,1,39.522,-123.481,T R,Individual,Adam SMP 20-61 Piles,Machine Pile,Slash,20
2/17/2021,Mendocino County AQMD,Mendocino,North Coast,5,5,39.137,-123.225,T R,Individual,Dave SMP 18-16 Piles,Hand Pile,Natural,5
2/17/2021,Great Basin Unified APCD,Mono,Great Basin Valleys,25,16,38.571,-119.567,T7n R23e 18,US Forest Service,MC3,Hand Pile,Slash,5280
2/17/2021,Tuolumne County APCD,Tuolumne,Mountain Counties,93,93,37.91,-120.045,"T1N R18E 7,8,17,18,19,20,21,24,25,26,27,28,29,30,31,32,33,",US Forest Service,1N18M,Machine Pile,Slash,1503.624
2/17/2021,San Diego County APCD,San Diego,San Diego,50,10,32.682,-116.607,"T17S R4E 17, 18, 19",US Forest Service,Lake Morena,Hand Pile,Brush,142
2/17/2021,Lake County AQMD,Lake,Lake County,2,1,38.999,-122.76,"T13N R8W 3, 4",Bureau of Land Management,Black Forest,Hand Pile,Natural,2.4
2/17/2021,San Diego County APCD,San Diego,San Diego,1,1,33.333,-116.891,T R,California State Parks,Upper East Doane Pile Project 2021,Hand Pile,Slash,3.6
2/17/2021,Siskiyou County APCD,Siskiyou,Northeast Plateau,20,10,41.84,-123.035,46N 10W 8,US Forest Service,116-56,Hand Pile,Natural,24
2/17/2021,Siskiyou County APCD,Siskiyou,Northeast Plateau,20,3,41.838,-123.034,46N 10W 12,US Forest Service,116-43,Hand Pile,Natural,7.2
2/17/2021,Placer County APCD,Placer,Sacramento Valley,4,2,38.904,-121.056,T12N R8E 11,Placer County Resource Conservation District,Station,Hand Pile,Natural,126
2/17/2021,Mendocino County AQMD,Mendocino,North Coast,10,10,39.121,-123.666,T R,Individual,MRC Chris SMP 21-21 Piles,Machine Pile,Slash,200
2/18/2021,Santa Barbara County APCD,Santa Barbara,South Central Coast,5,0,34.735,-119.991,T8N R30W 25,US Forest Service,Figueroa,Hand Pile,Slash,0
2/18/2021,Great Basin Unified APCD,Mono,Unknown,13,13,37.81,-119.079,TT1S RR26E 35,US Forest Service,T-06,Hand Pile,Slash,87.75
2/18/2021,Northern Sierra AQMD,Plumas,Mountain Counties,50,35,39.984,-120.97,TT25N RR9E 33 & 34,US Forest Service,Butterfly Unit 31,Hand Pile,Slash,140
2/18/2021,Butte County AQMD,Butte,Sacramento Valley,0.25,0.25,39.742,-121.739,T22 R2E 35,CSU Chico Research Foundation,BCCER Prop Management,Hand Pile,Natural,0.425
2/18/2021,Siskiyou County APCD,Siskiyou,Northeast Plateau,30,71,41.735,-122.702,  ,US Forest Service,GHR 6,Hand Pile,Natural,894.6
2/18/2021,Great Basin Unified APCD,Mono,Great Basin Valleys,10,10,37.653,-119.001,T3 South R27 East 28,US Forest Service,FY21 Earthquake Fault Piles,Hand Pile,Slash,6.3
2/18/2021,Shasta County AQMD,Shasta,Sacramento Valley,2,60,40.936,-122.599,36N 6W 31,US Forest Service,Carr-Delta Heavey,Hand Pile,Slash,4080
2/18/2021,Northern Sierra AQMD,Plumas,Mountain Counties,28,0,40.156,-121.297,T R,US Forest Service,Yellow,Machine Pile,Natural,0
2/18/2021,Placer County APCD,Placer,Mountain Counties,1,0,38.906,-121.057,T12N R8E 13,Placer County Resource Conservation District,Canyon Way,Hand Pile,Natural,0
2/18/2021,Santa Barbara County APCD,Santa Barbara,South Central Coast,6,3,34.735,-120.006,T R,US Forest Service,Figueroa Station Pile Burn,Hand Pile,Slash,15
2/18/2021,Bay Area AQMD,Sonoma,San Francisco Bay Area,16,10,37.867,-122.22,,East Bay Municipal Utility District,KPFA 01,Hand Pile,N/A,N/A
2/18/2021,Shasta County AQMD,Shasta,Sacramento Valley,2,0,40.936,-122.599,36N 6W 31,East Bay Municipal Utility District,Carr-Delta Heavey,Hand Pile,Slash,0
2/18/2021,South Coast AQMD,Los Angeles,South Coast,2,2,34.638,-118.386,T6N R14W 5,US Forest Service,Green Valley Station,Hand Pile,Brush,4.2
2/18/2021,San Diego County APCD,San Diego,San Diego,1,0,33.333,-116.891,T R,California State Parks,Upper East Doane Pile Project 2021,Hand Pile,Slash,0
2/18/2021,Great Basin Unified APCD,Mono,Unknown,13,13,37.81,-119.079,TT1S RR26E 35,US Forest Service,T-06,Hand Pile,Slash,87.75
2/18/2021,Lake County AQMD,Lake,Lake County,1,1,38.823,-122.69,"T11N R08W 1,2,3,11",Cal Fire,PP Ridgetop Unit,Hand Pile,Slash,1
2/18/2021,Butte County AQMD,Butte,Sacramento Valley,2,0,39.84,-121.58,POA,Butte County Fire Safe Council,2021 Little Butte Creek Forest Health Project,Hand Pile,N/A,0
2/18/2021,Great Basin Unified APCD,Mono,Great Basin Valleys,15,3,38.591,-119.57,T7n R23e 7,US Forest Service,M1,Hand Pile,Slash,888
2/18/2021,Mendocino County AQMD,Mendocino,North Coast,3,3,39.137,-123.225,T R,Individual,Dave SMP 18-16 Piles,Hand Pile,Natural,3
2/18/2021,Tuolumne County APCD,Tuolumne,Mountain Counties,100,100,37.91,-120.045,"T1N R18E 7,8,17,18,19,20,21,24,25,26,27,28,29,30,31,32,33,",US Forest Service,1N18M,Machine Pile,Slash,1616.8
2/18/2021,South Coast AQMD,Los Angeles,South Coast,10,10,34.319,-117.842,T3n R9w 21,US Forest Service,Pine Flat 19,Hand Pile,Natural,12
2/18/2021,South Coast AQMD,Los Angeles,South Coast,3,0,34.347,-117.993,"T3N R11W 13, 14",US Forest Service,Unit 1,Hand Pile,Brush,0
2/18/2021,Lassen County APCD,Lassen,Northeast Plateau,200,0,41.021,-120.062,36N 17E 5,Bureau of Land Management,Upper Tuledad,Hand Pile,Slash,0
2/18/2021,Lake County AQMD,Lake,Lake County,2,1,38.999,-122.76,"T13N R8W 3, 4",Bureau of Land Management,Black Forest,Hand Pile,Natural,2.4
2/18/2021,El Dorado County AQMD,El Dorado,Mountain Counties,0.25,0.25,38.724,-120.567,T10N R13E 8,El Dorado Irrigation District,SPRA,Unknown,Slash,0.25
2/18/2021,Lassen County APCD,Lassen,Northeast Plateau,200,0,41.021,-120.062,36N 17E 5,Bureau of Land Management,Upper Tuledad,Hand Pile,Slash,0
2/18/2021,Bay Area AQMD,Sonoma,San Francisco Bay Area,16,0,37.912,-122.222,,East Bay Municipal Utility District,ESPP 04,Hand Pile,N/A,N/A
2/18/2021,Lassen County APCD,Lassen,Northeast Plateau,200,0,41.021,-120.062,36N 17E 5,Bureau of Land Management,Upper Tuledad,Hand Pile,Slash,0
2/18/2021,Placer County APCD,Placer,Sacramento Valley,9,3,38.91,-121.053,T12N R8E 11,Placer County Resource Conservation District,Stagecoach,Hand Pile,Natural,189
2/18/2021,Placer County APCD,Placer,Sacramento Valley,1,0.1,38.899,-121.057,T12N R8E 11,California State Parks,Dead Horse,Hand Pile,Natural,3.15
2/18/2021,Mendocino County AQMD,Mendocino,North Coast,1,1,39.522,-123.481,T R,Individual,Adam SMP 20-61 Piles,Machine Pile,Slash,20
2/19/2021,South Coast AQMD,Los Angeles,South Coast,10,10,34.319,-117.842,T3n R9w 21,US Forest Service,Pine Flat 19,Hand Pile,Natural,12
2/10/2021,Modoc County APCD,Modoc,Northeast Plateau,242,0,41.948,-121.28,47N 6E 3,Bureau of Land Management,Bryant Mountain,Hand Pile,Slash,0
2/19/2021,Placer County APCD,Placer,Sacramento Valley,2.6,0,38.904,-121.056,T12N R8E 11,Placer County Resource Conservation District,Station,Hand Pile,Natural,0
2/19/2021,Butte County AQMD,Butte,Sacramento Valley,2,0,39.84,-121.58,POA,Butte County Fire Safe Council,2021 Little Butte Creek Forest Health Project,Hand Pile,N/A,0
