Burn Date,Air District,County,Air Basin,Acres Requested,Acres Burned,Latitude,Longitude,Legal Location,Agency,Burn Unit,Burn Type,Fuel Type,Total Tons
10/19/2016,Placer County APCD,Placer,Mountain Counties,100,100,38.993,-120.478,T40 R45 S6,US Forest Service,Cesar Unit 205,Machine Pile,Slash,145
10/20/2016,Glenn County APCD,Glenn,Sacramento Valley,377,8,39.67,-122.639,T40 R45 S6,US Forest Service,Grindstone,Broadcast,Natural,0.06
10/20/2016,Glenn County APCD,Glenn,Sacramento Valley,377,377,39.67,-122.639,T40 R45 S6,US Forest Service,Grindstone,Broadcast,Natural,2.8275
10/21/2016,Placer County APCD,Placer,Mountain Counties,2,2,39.306,-120.38,T40 R45 S6,US Forest Service,Donner Summit,Hand Pile,Slash,4.8
10/21/2016,Northern Sierra AQMD,Nevada,Mountain Counties,10,3,39.31,-120.913,T40 R45 S6,US Forest Service,Madrone Unit 14,Hand Pile,Slash,9.03
10/21/2016,El Dorado County AQMD,El Dorado,Mountain Counties,7,7,38.916,-120.509,T40 R45 S6,US Forest Service,Pompeii Unit 451,Machine Pile,Slash,10.15
10/21/2016,Placer County APCD,Placer,Mountain Counties,9,9,38.986,-120.49,T40 R45 S6,US Forest Service,Cesar Unit 619,Machine Pile,Slash,13.05
10/21/2016,El Dorado County AQMD,El Dorado,Mountain Counties,10,10,38.916,-120.509,T40 R45 S6,US Forest Service,Pompeii Unit 701,Machine Pile,Slash,14.5
10/21/2016,Butte County AQMD,Butte,Sacramento Valley,UNK,20,39.91,-121.696,T40 R45 S6,Individual,Big Chico Creek,Broadcast,Natural,30
10/21/2016,Northern Sierra AQMD,Sierra,Mountain Counties,25,25,39.593,-120.849,T40 R45 S6,US Forest Service,Red Ant,Hand Pile,Natural,52.5
10/21/2016,Northern Sierra AQMD,Sierra,Mountain Counties,25,25,39.593,-120.849,T40 R45 S6,US Forest Service,Red Ant,Hand Pile,Natural,52.5
10/21/2016,Shasta County AQMD,Shasta,Northeast Plateau,70,45,40.623,-121.569,T40 R45 S6,US Forest Service,Ugly Hand Piles,Hand Pile,Slash,225
10/21/2016,Shasta County AQMD,Shasta,Northeast Plateau,50,50,40.979,-121.656,T40 R45 S6,US Forest Service,Four Corners,Hand Pile,Natural,1250
10/21/2016,Placer County APCD,Placer,Mountain Counties,61,61,39.003,-120.47,T40 R45 S6,US Forest Service,Cesar Unit 503-a,Machine Pile,Slash,88.45
10/21/2016,El Dorado County AQMD,El Dorado,Mountain Counties,216,150,38.916,-120.509,T40 R45 S6,US Forest Service,Pompeii Unit 681 a-g,Machine Pile,Slash,217.5
10/21/2016,Placer County APCD,Placer,Mountain Counties,239,239,38.993,-120.478,T40 R45 S6,US Forest Service,Cesar Unit 205,Machine Pile,Slash,346.55
10/22/2016,Placer County APCD,Placer,Mountain Counties,10,10,38.988,-120.49,T40 R45 S6,US Forest Service,Cesar unit 523,Machine Pile,Slash,14.5
10/22/2016,El Dorado County AQMD,El Dorado,Mountain Counties,107,11,38.916,-120.509,T40 R45 S6,US Forest Service,Pompeii Unit 679 a-c,Machine Pile,Slash,15.95
10/22/2016,Placer County APCD,Placer,Mountain Counties,21,21,38.995,-120.49,T40 R45 S6,US Forest Service,Cesar Unit 302-a,Machine Pile,Slash,30.45
10/22/2016,El Dorado County AQMD,El Dorado,Mountain Counties,39,39,38.916,-120.509,T40 R45 S6,US Forest Service,Pompeii Unit 700-a,Machine Pile,Slash,56.55
10/22/2016,El Dorado County AQMD,El Dorado,Mountain Counties,79,40,38.741,-120.224,T40 R45 S6,US Forest Service,Silver Saddle Unit H,Broadcast,Natural,480
10/22/2016,El Dorado County AQMD,El Dorado,Mountain Counties,60,60,38.743,-120.23,T40 R45 S6,US Forest Service,Silver Saddle Unit G,Broadcast,Natural,720
10/23/2016,El Dorado County AQMD,El Dorado,Mountain Counties,26,22,38.761,-120.884,T40 R45 S6,Cal Fire,"T12N, R10E",Broadcast,Natural,22
10/23/2016,Northern Sierra AQMD,Plumas,Mountain Counties,98,98,39.93,-120.842,T40 R45 S6,US Forest Service,Empire Unit 7,Broadcast,Natural,980
10/24/2016,Shasta County AQMD,Shasta,Unknown,4,4,40.49,-122.755,T40 R45 S6,Crane Mills,North Fork,Machine Pile,Slash,14.8
10/24/2016,Shasta County AQMD,Shasta,Sacramento Valley,9,9,40.49,-122.755,T40 R45 S6,Crane Mills,North Fork,Machine Pile,Slash,29.7
10/24/2016,Lake County AQMD,Lake,Lake County,80,10,38.836,-122.692,T40 R45 S6,Cal Fire,MC North Slope Unit,Machine Pile,Slash,152
10/24/2016,Siskiyou County APCD,Siskiyou,Northeast Plateau,39,15,41.528,-121.449,T40 R45 S6,US Forest Service,Black Mountain Fuel Break Pile Burn,Hand Pile,Slash,63
10/24/2016,Shasta County AQMD,Shasta,Sacramento Valley,5,20,40.546,-121.575,T40 R45 S6,National Park Service,NW Gateway,Hand Pile,Natural,42
10/24/2016,Tehama County APCD,Tehama,Sacramento Valley,100,100,39.896,-122.822,T40 R45 S6,Crane Mills,South Ridge,Machine Pile,Slash,100
10/25/2016,Placer County APCD,Placer,Lake Tahoe,0.5,0.5,39.129,-120.167,T40 R45 S6,US Forest Service,Timberland,Hand Pile,Slash,0.5
10/25/2016,Butte County AQMD,Butte,Sacramento Valley,1,1,39.646,-121.34,T40 R45 S6,US Forest Service,Bald Rock Trail Head,Hand Pile,Brush,23.5
10/25/2016,Butte County AQMD,Butte,Sacramento Valley,1,1,39.674,-121.38,T40 R45 S6,US Forest Service,Brush Creek Entry Sign,Hand Pile,Natural,35.25
10/25/2016,Feather River AQMD,Yuba,Sacramento Valley,1,1,39.405,-121.133,T40 R45 S6,US Forest Service,Bullards Bar (Admin),Hand Pile,Natural,14.7
10/25/2016,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,40.019,-121.224,T40 R45 S6,US Forest Service,Ganser WC,Hand Pile,Slash,5
10/25/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,2,2,38.942,-119.944,T40 R45 S6,US Forest Service,Heavenly ULM,Hand Pile,Slash,9
10/25/2016,Feather River AQMD,Yuba,Sacramento Valley,6,2,39.466,-121.214,T40 R45 S6,US Forest Service,Oregon Hill HCP,Hand Pile,Brush,70.5
10/25/2016,Tehama County APCD,Tehama,Sacramento Valley,5,5,40.345,-121.522,T40 R45 S6,US Forest Service,Brokenshire,Hand Pile,Slash,20
10/25/2016,Lake County AQMD,Lake,Lake County,10,5,38.823,-122.69,T40 R45 S6,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,83
10/25/2016,Feather River AQMD,Yuba,Sacramento Valley,6,6,39.432,-121.087,T40 R45 S6,US Forest Service,Camp Unit OO,Hand Pile,Natural,21
10/25/2016,Tuolumne County APCD,Tuolumne,Mountain Counties,9.3,9.3,38.252,-120.041,T40 R45 S6,US Forest Service,Roadside Brushing,Hand Pile,Brush,UNK
10/25/2016,El Dorado County AQMD,El Dorado,Mountain Counties,11,11,38.843,-120.635,T40 R45 S6,US Forest Service,2 Chaix Unit 453,Machine Pile,Slash,15.95
10/25/2016,El Dorado County AQMD,El Dorado,Mountain Counties,13,13,38.843,-120.635,T40 R45 S6,US Forest Service,2 Chaix Unit 788,Machine Pile,Slash,18.85
10/25/2016,El Dorado County AQMD,El Dorado,Mountain Counties,15,14,38.863,-120.924,T40 R45 S6,Cal Fire,"T12N, R9E; T12N, R10E",Machine Pile,Brush,56
10/25/2016,Shasta County AQMD,Shasta,Sacramento Valley,30,15,40.507,-122.683,T40 R45 S6,Crane Mills,North Fork,Machine Pile,Slash,37.5
10/25/2016,El Dorado County AQMD,El Dorado,Mountain Counties,20,20,38.843,-120.635,T40 R45 S6,US Forest Service,2 Chaix Unit 773,Machine Pile,Slash,29
10/25/2016,El Dorado County AQMD,El Dorado,Mountain Counties,48,48,38.807,-120.655,T40 R45 S6,US Forest Service,Cable Point,Machine Pile,Natural,187.2
10/25/2016,El Dorado County AQMD,El Dorado,Mountain Counties,52,52,38.843,-120.635,T40 R45 S6,US Forest Service,2 Chaix Unit 50,Machine Pile,Slash,75.4
10/25/2016,El Dorado County AQMD,El Dorado,Mountain Counties,62,62,38.843,-120.635,T40 R45 S6,US Forest Service,2 Chaix Unit 927,Machine Pile,Slash,89.9
10/25/2016,San Joaquin Valley APCD,Stanislaus,San Joaquin Valley,UNK,200,37.586,-121.185,T40 R45 S6,US Fish and Wildlife Services,White Lake,Broadcast,Natural,600
10/25/2016,Northern Sierra AQMD,Plumas,Mountain Counties,238.5,238.5,40.178,-120.698,T40 R45 S6,US Forest Service,"Mud Lake 1a,1b,2a,2b,2c",Machine Pile,Slash,2385
10/25/2016,San Joaquin Valley APCD,Fresno,San Joaquin Valley,UNK,450,36.159,-120.488,T40 R45 S6,Cal Fire,Alcalde VMP broadcast,Broadcast,Natural,3262.5
10/26/2016,Northern Sierra AQMD,Plumas,Mountain Counties,5,1,39.845,-121.143,T40 R45 S6,US Forest Service,Paulson BD,Machine Pile,Slash,23.5
10/26/2016,Northern Sierra AQMD,Plumas,Mojave Desert,1,1,39.976,-120.939,T40 R45 S6,US Forest Service,Mt Hough Admin,Hand Pile,Slash,10
10/26/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,8,2,38.774,-119.991,T40 R45 S6,US Forest Service,Big Meadow 12,Hand Pile,Slash,2
10/26/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,2,2,38.942,-119.944,T40 R45 S6,US Forest Service,Heavenly ULM,Hand Pile,Slash,9
10/26/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,6,3,38.812,-120.019,T40 R45 S6,US Forest Service,ERP ULM,Hand Pile,Slash,7.5
10/26/2016,Lake County AQMD,Lake,Lake County,10,3,38.823,-122.69,T40 R45 S6,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,49.8
10/26/2016,Placer County APCD,Placer,Mountain Counties,4.6,4.6,39.25,-120.542,T40 R45 S6,Sierra Pacific Industries,17-0505,Machine Pile,Slash,55.2
10/26/2016,Northern Sierra AQMD,Plumas,Mountain Counties,7,7,40.185,-120.593,T40 R45 S6,US Forest Service,Antelope Lake 1,Hand Pile,Slash,70
10/26/2016,Tehama County APCD,Tehama,Sacramento Valley,10,10,39.832,-122.811,T40 R45 S6,US Forest Service,Grindstone Oak Ridge,Hand Pile,Brush,52.5
10/26/2016,El Dorado County AQMD,El Dorado,Mountain Counties,10,10,38.843,-120.635,T40 R45 S6,US Forest Service,2 Chaix Unit 751,Machine Pile,Slash,14.5
10/26/2016,Placer County APCD,Placer,Mountain Counties,13,13,39.264,-120.51,T40 R45 S6,Sierra Pacific Industries,09-1001,Machine Pile,Slash,156
10/26/2016,Placer County APCD,Placer,Mountain Counties,13,13,39.262,-120.551,T40 R45 S6,Sierra Pacific Industries,07-1003,Machine Pile,Slash,130
10/26/2016,Placer County APCD,Placer,Mountain Counties,14.3,14.3,39.272,-120.529,T40 R45 S6,Sierra Pacific Industries,09-0210,Machine Pile,Slash,143
10/26/2016,Placer County APCD,Placer,Mountain Counties,14.7,14.7,39.258,-120.57,T40 R45 S6,Sierra Pacific Industries,13-0910,Machine Pile,Slash,147
10/26/2016,Placer County APCD,Placer,Mountain Counties,16.2,16.2,39.247,-120.583,T40 R45 S6,Sierra Pacific Industries,13-0203,Machine Pile,Slash,162
10/26/2016,Placer County APCD,Placer,Mountain Counties,18.1,18.1,39.273,-120.564,T40 R45 S6,Sierra Pacific Industries,07-0310,Machine Pile,Slash,181
10/26/2016,El Dorado County AQMD,El Dorado,Mountain Counties,19,19,38.843,-120.635,T40 R45 S6,US Forest Service,2 Chaix Unit 793,Machine Pile,Slash,27.55
10/26/2016,El Dorado County AQMD,El Dorado,Mountain Counties,20,20,38.843,-120.635,T40 R45 S6,US Forest Service,2 Chaix Unit 802,Machine Pile,Slash,29
10/26/2016,El Dorado County AQMD,El Dorado,Mountain Counties,44,44,38.843,-120.635,T40 R45 S6,US Forest Service,2 Chaix Unit 752,Machine Pile,Slash,63.8
10/26/2016,Butte County AQMD,Butte,Sacramento Valley,UNK,45,39.562,-121.12,TT11N RR12E S3,Soper-Wheeler Company LLC,2016 Gopher Flat - Butte Portion,Machine Pile,UNK,65.25
10/26/2016,El Dorado County AQMD,El Dorado,Mountain Counties,69,69,38.843,-120.635,T40 R45 S6,US Forest Service,2 Chaix Unit 950,Machine Pile,Slash,100.05
10/26/2016,El Dorado County AQMD,El Dorado,Mountain Counties,82,82,38.843,-120.635,T40 R45 S6,US Forest Service,2 Chaix Unit 999,Machine Pile,Slash,118.9
10/26/2016,San Joaquin Valley APCD,Fresno,San Joaquin Valley,UNK,450,36.159,-120.488,T40 R45 S6,Cal Fire,Alcalde VMP broadcast,Broadcast,Natural,3262.5
10/27/2016,Feather River AQMD,Yuba,Sacramento Valley,1,1,39.51,-121.108,TT11N RR12E S3,US Forest Service,Camp 31,Machine Pile,Slash,37.7
10/27/2016,Feather River AQMD,Yuba,Sacramento Valley,1,1,39.414,-121.123,TT11N RR12E S3,US Forest Service,Camp 52,Machine Pile,Slash,37.7
10/27/2016,Feather River AQMD,Yuba,Sacramento Valley,1,1,39.502,-121.087,TT11N RR12E S3,US Forest Service,Camp 13,Machine Pile,Slash,37.7
10/27/2016,Feather River AQMD,Yuba,Sacramento Valley,1,1,39.507,-121.083,TT11N RR12E S3,US Forest Service,Camp 18,Machine Pile,Slash,37.7
10/27/2016,Feather River AQMD,Yuba,Sacramento Valley,1,1,39.503,-121.111,TT11N RR12E S3,US Forest Service,Camp 56,Machine Pile,Slash,37.7
10/27/2016,Feather River AQMD,Yuba,Sacramento Valley,1,1,39.48,-121.083,TT11N RR12E S3,US Forest Service,Camp 232,Machine Pile,Slash,37.7
10/27/2016,Feather River AQMD,Yuba,Sacramento Valley,1,1,39.475,-121.133,TT11N RR12E S3,US Forest Service,Camp 28,Machine Pile,Slash,37.7
10/27/2016,Feather River AQMD,Yuba,Sacramento Valley,1,1,39.483,-121.079,TT11N RR12E S3,US Forest Service,Camp 235,Machine Pile,Slash,37.7
10/27/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,1,1,38.777,-120,TT11N RR12E S3,US Forest Service,Big Meadow 23,Hand Pile,Slash,2
10/27/2016,El Dorado County AQMD,El Dorado,Mountain Counties,4,2,38.562,-120.546,T40 R45 S6,Sierra Pacific Industries,Omo Fuelbreak Hand Piles,Hand Pile,Natural,4
10/27/2016,El Dorado County AQMD,El Dorado,Mountain Counties,2,2,38.943,-120.866,T40 R45 S6,US Forest Service,Cement Hill Unit 10,Machine Pile,Natural,7.8
10/27/2016,El Dorado County AQMD,El Dorado,Mountain Counties,2,2,38.946,-120.828,T40 R45 S6,US Forest Service,Cement Hill Unit 18,Machine Pile,Natural,13
10/27/2016,El Dorado County AQMD,El Dorado,Mountain Counties,2,2,38.946,-120.828,T40 R45 S6,US Forest Service,Cement Hill Unit 1,Machine Pile,Natural,5.2
10/27/2016,Feather River AQMD,Yuba,Sacramento Valley,4,2,39.466,-121.214,TT11N RR12E S3,US Forest Service,Oregon Hill HCP,Hand Pile,Brush,70.5
10/27/2016,Feather River AQMD,Yuba,Sacramento Valley,2,2,39.414,-121.121,TT11N RR12E S3,US Forest Service,Camp 53,Machine Pile,Slash,75.4
10/27/2016,Feather River AQMD,Yuba,Sacramento Valley,2,2,39.502,-121.09,TT11N RR12E S3,US Forest Service,Camp 27,Machine Pile,Slash,75.4
10/27/2016,Feather River AQMD,Yuba,Sacramento Valley,9,2,39.436,-121.082,TT11N RR12E S3,US Forest Service,Camp Unit NN,Hand Pile,Natural,5.72
10/27/2016,Placer County APCD,Placer,Mountain Counties,2,2,39.15,-120.752,TT11N RR12E S3,US Forest Service,Elliot Thinning Machine Piles,Machine Pile,Slash,15
10/27/2016,Lake County AQMD,Lake,Lake County,10,3,38.823,-122.69,T40 R45 S6,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,49.8
10/27/2016,El Dorado County AQMD,El Dorado,Mountain Counties,3,3,38.943,-120.866,T40 R45 S6,US Forest Service,Cement Hill Unit 3,Machine Pile,Natural,3.9
10/27/2016,Northern Sierra AQMD,Plumas,Mountain Counties,3,3,39.72,-120.979,TT11N RR12E S3,US Forest Service,Black Rock BD,Machine Pile,Slash,106.8
10/27/2016,Feather River AQMD,Yuba,Sacramento Valley,3,3,39.503,-121.083,TT11N RR12E S3,US Forest Service,Camp 3,Machine Pile,Slash,113.1
10/27/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,3,3,38.764,-120,TT11N RR12E S3,US Forest Service,Big Meadow 24,Hand Pile,Slash,6
10/27/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,8,3,38.767,-119.999,TT11N RR12E S3,US Forest Service,Big Meadow 2,Hand Pile,Slash,3
10/27/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,12,3,38.78,-120.001,TT11N RR12E S3,US Forest Service,Big Meadow 3,Hand Pile,Slash,3
10/27/2016,El Dorado County AQMD,El Dorado,Mountain Counties,3.5,3.5,38.943,-120.866,T40 R45 S6,US Forest Service,Cement Hill Unit 5,Machine Pile,Natural,45.5
10/27/2016,El Dorado County AQMD,El Dorado,Mountain Counties,4,4,38.943,-120.866,T40 R45 S6,US Forest Service,Cement Hill Unit 6,Machine Pile,Natural,29
10/27/2016,Shasta County AQMD,Shasta,Sacramento Valley,5,4,40.71,-121.965,TT11N RR12E S3,Sierra Pacific Industries,2016 Philly-Oakie,Machine Pile,Slash,18.8
10/27/2016,El Dorado County AQMD,El Dorado,Mountain Counties,4.5,4.5,38.946,-120.828,T40 R45 S6,US Forest Service,Cement Hill Unit 21,Machine Pile,Natural,29.25
10/27/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,5,5,38.777,-120,T40 R45 S6,US Forest Service,Big Meadow 22,Hand Pile,Slash,10
10/27/2016,Feather River AQMD,Yuba,Sacramento Valley,5,5,39.509,-121.089,TT11N RR12E S3,US Forest Service,Camp 22,Machine Pile,Slash,94.25
10/27/2016,El Dorado County AQMD,El Dorado,Mountain Counties,5.5,5.5,38.943,-120.866,T40 R45 S6,US Forest Service,Cement Hill Unit 2,Machine Pile,Natural,71.5
10/27/2016,El Dorado County AQMD,El Dorado,Mountain Counties,6,6,38.556,-120.329,T40 R45 S6,Sierra Pacific Industries,Popeye,Machine Pile,Slash,108
10/27/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,6,6,38.763,-120,TT11N RR12E S3,US Forest Service,Big Meadow 25,Hand Pile,Slash,6
10/27/2016,El Dorado County AQMD,El Dorado,Mountain Counties,7,7,38.843,-120.635,T40 R45 S6,US Forest Service,2 Chaix Unit 825,Machine Pile,Slash,10.15
10/27/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,7,7,38.779,-120,TT11N RR12E S3,US Forest Service,Big Meadow 10,Hand Pile,Slash,7
10/27/2016,El Dorado County AQMD,El Dorado,Mountain Counties,7.5,7.5,38.943,-120.866,T40 R45 S6,US Forest Service,Cement Hill Unit 4,Machine Pile,Natural,28.5
10/27/2016,El Dorado County AQMD,El Dorado,Mountain Counties,7.5,7.5,38.946,-120.828,T40 R45 S6,US Forest Service,Cement Hill Unit 22,Machine Pile,Natural,48.75
10/27/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,8,8,38.764,-119.999,TT11N RR12E S3,US Forest Service,Big Meadow 26,Hand Pile,Slash,12
10/27/2016,El Dorado County AQMD,El Dorado,Mountain Counties,9,9,38.943,-120.866,T40 R45 S6,US Forest Service,Cement Hill Unit 9,Machine Pile,Natural,28.8
10/27/2016,El Dorado County AQMD,El Dorado,Mountain Counties,12.5,12.5,38.946,-120.828,T40 R45 S6,US Forest Service,Cement Hill Unit 20,Machine Pile,Natural,57.5
10/27/2016,El Dorado County AQMD,El Dorado,Mountain Counties,13,13,38.843,-120.635,T40 R45 S6,US Forest Service,"2 Chaix Unit 53,54,55",Machine Pile,Slash,18.85
10/27/2016,Northern Sierra AQMD,Plumas,Mountain Counties,29,13,39.747,-121.053,TT11N RR12E S3,US Forest Service,Stag Point BD,Machine Pile,Slash,305.5
10/27/2016,El Dorado County AQMD,El Dorado,Mountain Counties,19,19,38.946,-120.828,T40 R45 S6,US Forest Service,Cement Hill Unit 19,Machine Pile,Natural,28.5
10/27/2016,El Dorado County AQMD,El Dorado,Mountain Counties,19,19,38.843,-120.635,T40 R45 S6,US Forest Service,2 Chaix Unit 772,Machine Pile,Slash,27.55
10/27/2016,El Dorado County AQMD,El Dorado,Mountain Counties,22,22,38.843,-120.635,T40 R45 S6,US Forest Service,2 Chaix Unit 10,Machine Pile,Slash,31.9
10/27/2016,El Dorado County AQMD,El Dorado,Mountain Counties,28.5,28.5,38.943,-120.866,T40 R45 S6,US Forest Service,Cement Hill Unit 7,Machine Pile,Natural,85.5
10/27/2016,El Dorado County AQMD,El Dorado,Mountain Counties,29,29,38.946,-120.828,T40 R45 S6,US Forest Service,Cement Hill Unit 23,Machine Pile,Natural,29
10/27/2016,Northern Sierra AQMD,Plumas,Mountain Counties,55,105,40.014,-121.068,T40 R45 S6,US Forest Service,"York/Twain Units 1,4,5,6,7,8",Hand Pile,Slash,1050
10/28/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,1,0.25,38.942,-119.944,T20N R8E Sections 25 & 31,US Forest Service,Heavenly ULM,Hand Pile,Slash,1.125
10/28/2016,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.938,-120.751,T20N R8E Sections 25 & 31,US Forest Service,Dru Barner,Machine Pile,Natural,9.6
10/28/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,1,1,38.942,-119.944,T20N R8E Sections 25 & 31,US Forest Service,Heavenly ULM,Hand Pile,Slash,4.5
10/28/2016,San Joaquin Valley APCD,Madera,San Joaquin Valley,5,2,37.234,-119.367,"T11N R08W S1,2,3,11,",US Forest Service,Clearwater,Hand Pile,Slash,50
10/28/2016,Lake County AQMD,Lake,Lake County,10,3,38.823,-122.69,T40 R45 S6,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,49.8
10/28/2016,Feather River AQMD,Yuba,Sacramento Valley,3,3,39.405,-121.133,TT11N RR12E S3,US Forest Service,Bullards Bar (Admin),Hand Pile,Natural,44.1
10/28/2016,Northern Sierra AQMD,Plumas,Mountain Counties,10,8,39.845,-121.143,T20N R8E Sections 25 & 31,US Forest Service,Paulson BD,Machine Pile,Slash,188
10/28/2016,El Dorado County AQMD,El Dorado,Mountain Counties,36,10,38.822,-120.731,T20N R8E Sections 25 & 31,US Forest Service,Quintette Unit 238,Machine Pile,Natural,39
10/28/2016,El Dorado County AQMD,El Dorado,Mountain Counties,36,10,38.822,-120.731,T20N R8E Sections 25 & 31,US Forest Service,Quintette Unit 236,Machine Pile,Natural,39
10/28/2016,Northern Sierra AQMD,Nevada,Mountain Counties,12,12,39.437,-120.21,T20N R8E Sections 25 & 31,US Forest Service,Sagehen,Hand Pile,Slash,480
10/28/2016,Feather River AQMD,Yuba,Sacramento Valley,24,24,121.123,-39.559,T20N R8E Sections 25 & 31,Soper-Wheeler Company LLC,2016 Gopher Flat Piles,Machine Pile,UNK,25.56
10/28/2016,Northern Sierra AQMD,Plumas,Mountain Counties,31,31,40.023,-120.829,T20N R8E Sections 25 & 31,US Forest Service,"Emigrant 99,99a,103",Hand Pile,Slash,310
10/28/2016,El Dorado County AQMD,El Dorado,Mountain Counties,58,58,38.886,-120.718,T20N R8E Sections 25 & 31,US Forest Service,Quintette Unit H,Machine Pile,Natural,226.2
10/29/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,0.5,0.5,38.942,-119.944,T20N R8E Sections 25 & 31,US Forest Service,Heavenly ULM,Hand Pile,Slash,2.25
10/29/2016,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,39.877,-121.198,T20N R8E Sections 25 & 31,US Forest Service,Bucks rock Quarry,Machine Pile,Slash,10
10/29/2016,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,39.9,-121.2,T20N R8E Sections 25 & 31,US Forest Service,Sundew CG,Hand Pile,Slash,10
10/29/2016,Lake County AQMD,Lake,Lake County,10,3,38.823,-122.69,T20N R8E Sections 25 & 31,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,49.8
10/29/2016,Northern Sierra AQMD,Plumas,Mountain Counties,4.5,4.5,39.887,-121.208,T20N R8E Sections 25 & 31,US Forest Service,Bucks Unit 20,Hand Pile,Slash,45
10/30/2016,Tuolumne County APCD,Tuolumne,Mountain Counties,18.7,18.7,38.236,-119.994,TT11N RR12E S3,US Forest Service,Recharge Settlement Timber Sale Machine Piles,Machine Pile,Slash,19.9155
10/31/2016,Northern Sierra AQMD,Nevada,Mountain Counties,0.25,0.25,39.472,-120.088,T4N R18E S23,US Forest Service,Stampede RAWS,Hand Pile,Slash,0.6
10/31/2016,Great Basin Unified APCD,Alpine,Great Basin Valleys,2,1,38.474,-120.048,T20N R8E Sections 25 & 31,US Forest Service,Bear Valley TSI-FY16,Hand Pile,Natural,3.6
10/31/2016,Northern Sierra AQMD,Nevada,Mountain Counties,1,1,39.342,-120.165,T4N R18E S23,US Forest Service,Stockrest Springs,Hand Pile,Natural,5
10/31/2016,Tuolumne County APCD,Tuolumne,Mountain Counties,2.4,2.4,38.19,-119.966,T20N R8E Sections 25 & 31,US Forest Service,Roadside Brushing Project,Hand Pile,Brush,5.49816
10/31/2016,Butte County AQMD,Butte,Sacramento Valley,3,3,39.562,-121.12,T4N R18E S23,Soper-Wheeler Company LLC,2016 Gopher Flat - Butte Portion,Hand Pile,UNK,6.8727
10/31/2016,Butte County AQMD,Butte,Sacramento Valley,35.1,5,40.041,-121.497,T20N R8E Sections 25 & 31,Bureau of Land Management,West Branch,Machine Pile,Slash,4.4
10/31/2016,Lake County AQMD,Lake,Lake County,10,5,38.823,-122.69,T20N R8E Sections 25 & 31,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,83
10/31/2016,Northern Sierra AQMD,Plumas,Mountain Counties,10,5,40.133,-121.007,T4N R18E S23,US Forest Service,Keddie Rock Cress64,Hand Pile,Slash,50
10/31/2016,Calaveras County APCD,Calaveras,Mountain Counties,34,22,38.412,-120.418,T4N R18E S23,Sierra Pacific Industries,Veal THP,Machine Pile,Slash,550
11/1/2016,El Dorado County AQMD,El Dorado,Lake Tahoe,1,0.5,38.942,-119.944,T4N R18E S23,US Forest Service,Heavenly ULM,Hand Pile,Slash,2.25
11/1/2016,Northern Sierra AQMD,Plumas,Mountain Counties,10,1,39.845,-121.143,T4N R18E S23,US Forest Service,Paulson BD,Machine Pile,Slash,23.5
11/1/2016,Feather River AQMD,Yuba,Sacramento Valley,2,1,39.466,-121.214,T4N R18E S23,US Forest Service,Oregon Hill HCP,Hand Pile,Brush,35.25
11/1/2016,Northern Sierra AQMD,Nevada,Mountain Counties,1,1,39.437,-120.21,T4N R18E S23,US Forest Service,Sagehen,Hand Pile,Slash,40
11/1/2016,Northern Sierra AQMD,Nevada,Mountain Counties,1,1,39.513,-120.081,T4N R18E S23,US Forest Service,Henness Pass,Hand Pile,Slash,2.4
11/1/2016,Northern Sierra AQMD,Sierra,Mountain Counties,1,1,39.453,-120.947,T4N R18E S23,US Forest Service,Plum Valley (Admin),Hand Pile,Natural,3
11/1/2016,Northern Sierra AQMD,Sierra,Mountain Counties,1,1,39.565,-120.661,T4N R18E S23,US Forest Service,Loganville Campground,Hand Pile,Natural,18.86
11/1/2016,Northern Sierra AQMD,Sierra,Mountain Counties,1,1,39.626,-120.62,T4N R18E S23,US Forest Service,Packer Lake Borrow Pit,Machine Pile,Slash,106.03
11/1/2016,Northern Sierra AQMD,Sierra,Mountain Counties,1,1,39.539,-120.912,T4N R18E S23,US Forest Service,Ramshorn Transfer Station,Hand Pile,Natural,1.18
