Burn Date,Air District,County,Air Basin,Acres Requested,Acres Burned,Latitude,Longitude,Legal Location,Agency,Burn Unit,Burn Type,Fuel Type,Total Tons
3/17/2017,Placer County APCD,Placer,Mountain Counties,3,3,38.87,-121.082,T3S R27E S26 & 35,Bella Wildfire & Forestry Services,SouthRidge PileBurn,Hand Pile,UNK,4.41
3/17/2017,El Dorado County AQMD,El Dorado,Mountain Counties,20,10,38.767,-120.617,T19N R05E S5,Dan Arens and Son,ghost mountain thp,Hand Pile,UNK,112.5
3/17/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T19N R05E S5,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
3/18/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T19N R05E S5,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
3/18/2017,El Dorado County AQMD,El Dorado,Mountain Counties,20,20,38.767,-120.617,T19N R05E S5,Dan Arens and Son,ghost mountain thp,Hand Pile,UNK,225
3/20/2017,Feather River AQMD,Yuba,Mountain Counties,1,1,39.446,-121.069,T3S R27E S26 & 35,US Forest Service,Camp Unit MM,Hand Pile,Natural,4.2
3/20/2017,El Dorado County AQMD,El Dorado,Mountain Counties,2,2,38.612,-120.593,T3S R27E S26 & 35,Individual,Heinrich Piles,Hand Pile,Brush,4
3/20/2017,Feather River AQMD,Yuba,Sacramento Valley,3,3,39.42,-121.194,T3S R27E S26 & 35,Siller Brothers Inc,FountianHouse West,Machine Pile,Slash,28.2
3/20/2017,Great Basin Unified APCD,Mono,Great Basin Valleys,6,6,37.651,-118.968,T19N R05E S5,US Forest Service,T2,Hand Pile,Brush,8.82
3/20/2017,Great Basin Unified APCD,Mono,Great Basin Valleys,10,10,37.659,-118.988,T3S R27E S26 & 35,US Forest Service,FY17 T1E,Machine Pile,Slash,106.5
3/20/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T3S R27E S26 & 35,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
3/20/2017,El Dorado County AQMD,El Dorado,Mountain Counties,20,17,38.529,-120.455,UNK,Sierra Pacific Industries,2017-South El Dorado,UNK,UNK,UNK
3/20/2017,Feather River AQMD,Yuba,Sacramento Valley,40,38,39.418,-121.16,T19N R05E S5,US Forest Service,Pendola CreepyOregonHillPile Unit,Hand Pile,Natural,1339.5
3/21/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T3S R27E S26 & 35,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
3/21/2017,Shasta County AQMD,Shasta,Sacramento Valley,35,35,40.802,-122.634,T19N R05E S5,Bureau of Land Management,Interlakes Pile Burn 1,Machine Pile,Slash,6.3
3/22/2017,Placer County APCD,Placer,Mountain Counties,0.2,0.2,39.281,-120.12,T17N R17E Sections 29 31 32 MDB&M,Northstar Fire Department,2016 2017 Northstar Pile Burning Project,Machine Pile,UNK,7.12
3/22/2017,Placer County APCD,Placer,Mountain Counties,1,1,38.967,-121.026,T17N R17E Sections 29 31 32 MDB&M,Placer County Water Agency,Lake Arthur 2017,Hand Pile,Brush,1.78
3/22/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T3S R27E S26 & 35,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
3/22/2017,Great Basin Unified APCD,Mono,Great Basin Valleys,50,15,37.777,-119.103,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,DZ-14,Hand Pile,Slash,101.25
3/22/2017,Great Basin Unified APCD,Mono,Great Basin Valleys,40,35,37.777,-119.103,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,DZ-16,Hand Pile,Slash,236.25
3/23/2017,Calaveras County APCD,Calaveras,Mountain Counties,1,1,38.197,-120.367,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Hathaway Pines WC Admin,Hand Pile,Natural,3.6
3/23/2017,Northern Sierra AQMD,Plumas,Mountain Counties,1,3,40.116,-120.949,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,"Round Valley Units 73,79,107",Hand Pile,Slash,30
3/23/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T3S R27E S26 & 35,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
3/24/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T3S R27E S26 & 35,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
3/25/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T3S R27E S26 & 35,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
3/27/2017,Great Basin Unified APCD,Mono,Great Basin Valleys,22,2,37.777,-119.103,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,DZ-12,Hand Pile,Slash,13.5
3/27/2017,El Dorado County AQMD,El Dorado,Lake Tahoe,8,3,38.889,-119.991,T17N R17E Sections 29 31 32 MDB&M,California State Parks,Sunset Stables East,Hand Pile,Slash,13.5
3/27/2017,Great Basin Unified APCD,Mono,Great Basin Valleys,50,10,37.777,-119.103,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,DZ-10,Hand Pile,Slash,67.5
3/27/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
3/28/2017,Butte County AQMD,Butte,Sacramento Valley,1,1,39.525,-121.443,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Loafer Creek,Hand Pile,Natural,11.25
3/28/2017,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,39.937,-120.86,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,American Valley,Hand Pile,Mixed Conifer,UNK
3/28/2017,El Dorado County AQMD,El Dorado,Lake Tahoe,5,3,38.889,-119.991,T17N R17E Sections 29 31 32 MDB&M,California State Parks,Sunset Stables East,Hand Pile,Slash,13.5
3/28/2017,Great Basin Unified APCD,Mono,Great Basin Valleys,105,5,37.629,-118.929,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Pit 6,Hand Pile,Slash,15.75
3/28/2017,Great Basin Unified APCD,Mono,Great Basin Valleys,46,6,37.62,-118.951,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,FY18 Pit T5N,Hand Pile,Slash,18.9
3/28/2017,Great Basin Unified APCD,Mono,Great Basin Valleys,23,10,37.777,-119.103,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,DZ-12,Hand Pile,Slash,67.5
3/28/2017,Great Basin Unified APCD,Mono,Great Basin Valleys,40,25,37.777,-119.103,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,DZ-10,Hand Pile,Slash,168.75
3/28/2017,Colusa County APCD,Colusa,Sacramento Valley,50,50,39.136,-122.045,"T12N,R14E,sec16",US Fish and Wildlife Services,2018 colusa Wetland RX,Broadcast,Natural,0.35
3/29/2017,Butte County AQMD,Butte,Sacramento Valley,1,1,39.525,-121.443,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Loafer Creek,Hand Pile,Natural,11.25
3/29/2017,Northern Sierra AQMD,Plumas,Mojave Desert,5,1,39.931,-120.909,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,"American Valley Units 4,5",Hand Pile,Slash,10
3/29/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
3/30/2017,Butte County AQMD,Butte,Sacramento Valley,1,1,39.525,-121.443,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Loafer Creek,Hand Pile,Natural,11.25
3/30/2017,Great Basin Unified APCD,Mono,Great Basin Valleys,24,2,37.777,-119.103,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,DZ-09,Hand Pile,Slash,13.5
3/30/2017,Placer County APCD,Placer,Mountain Counties,2,2,39.19,-120.828,T17N R17E Sections 29 31 32 MDB&M,Hutchinson Enterprises,A-B Fuel Reduction,Machine Pile,Slash,3.2
3/30/2017,Northern Sierra AQMD,Plumas,Mojave Desert,10,7,39.931,-120.909,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,"American Valley Units 4,5",Hand Pile,Slash,70
3/30/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
3/31/2017,Butte County AQMD,Butte,Sacramento Valley,1,1,39.525,-121.443,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Loafer Creek,Hand Pile,Natural,11.25
3/31/2017,Placer County APCD,Placer,Mountain Counties,2,2,39.19,-120.828,T17N R17E Sections 29 31 32 MDB&M,Hutchinson Enterprises,A-B Fuel Reduction,Machine Pile,Slash,3.2
3/31/2017,Northern Sierra AQMD,Plumas,Mojave Desert,15,6,39.931,-120.909,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,"American Valley Units 4,5",Hand Pile,Slash,60
3/31/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
4/1/2017,Butte County AQMD,Butte,Sacramento Valley,1,1,39.525,-121.443,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Loafer Creek,Hand Pile,Natural,11.25
4/1/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
4/3/2017,Great Basin Unified APCD,Mono,Great Basin Valleys,2,1,38.145,-119.367,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,2 Acre,Hand Pile,Slash,2.1
4/3/2017,Shasta County AQMD,Shasta,Sacramento Valley,4,4,40.791,-122.565,T17N R17E Sections 29 31 32 MDB&M,Bureau of Land Management,M,Broadcast,Natural,UNK
4/3/2017,Northern Sierra AQMD,Plumas,Mojave Desert,10,10,39.931,-120.909,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,"American Valley Units 4,5",Hand Pile,Slash,100
4/3/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
4/3/2017,Shasta County AQMD,Shasta,Sacramento Valley,20,20,40.61,-122.518,T17N R17E Sections 29 31 32 MDB&M,National Park Service,East Boundary Unit 0,Broadcast,Natural,100
4/4/2017,Great Basin Unified APCD,Mono,Great Basin Valleys,1,1,38.145,-119.367,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,2 Acre,Hand Pile,Slash,2.1
4/4/2017,El Dorado County AQMD,El Dorado,Mountain Counties,30,2,38.907,-120.507,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,Whatever Emergency Notice Area,Machine Pile,Slash,30
4/4/2017,El Dorado County AQMD,El Dorado,Lake Tahoe,10,3,38.81,-120.015,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Monitor 27 HT,Hand Pile,Slash,4.5
4/4/2017,Shasta County AQMD,Shasta,Sacramento Valley,46,46,40.607,-122.518,T17N R17E Sections 29 31 32 MDB&M,National Park Service,East Boundary Units 1-6,Broadcast,Natural,184
4/4/2017,Shasta County AQMD,Shasta,Sacramento Valley,700,355,40.771,-122.156,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Green Mountain Block C,Broadcast,Natural,5325
4/4/2017,Shasta County AQMD,Shasta,Sacramento Valley,574,574,40.761,-122.166,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Green Mountain Block D,Broadcast,Natural,8610
4/5/2017,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.741,-120.746,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,IFG,Hand Pile,Natural,2.25
4/5/2017,Feather River AQMD,Yuba,Sacramento Valley,1,1,39.405,-121.133,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Bullards Bar (Admin),Hand Pile,Natural,14.7
4/5/2017,El Dorado County AQMD,El Dorado,Lake Tahoe,3,3,38.81,-120.015,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Monitor 27 HT,Hand Pile,Slash,4.5
4/5/2017,Shasta County AQMD,Shasta,Northeast Plateau,180,10,40.625,-121.467,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Old Station WUI,Broadcast,Natural,150
4/5/2017,Lake County AQMD,Lake,Lake County,25,25,38.836,-122.692,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,MC North Slope Unit,Machine Pile,Slash,380
4/5/2017,El Dorado County AQMD,El Dorado,Mountain Counties,30,30,38.916,-120.509,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Pompeii Unit 23,Machine Pile,Slash,43.5
4/5/2017,Northern Sierra AQMD,Plumas,Mountain Counties,70,52,39.965,-120.94,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Unit 1,Broadcast,Natural,520
4/6/2017,Feather River AQMD,Yuba,Sacramento Valley,2,2,39.42,-121.194,T17N R17E Sections 29 31 32 MDB&M,Siller Brothers Inc,FountianHouse West,Machine Pile,Slash,18.8
4/6/2017,Butte County AQMD,Butte,Sacramento Valley,2,2,39.608,-121.954,T17N R17E Sections 29 31 32 MDB&M,US Fish and Wildlife Services,2017 Llano Seco Pile,Machine Pile,Brush,0.06
4/6/2017,Feather River AQMD,Yuba,Sacramento Valley,4,4,39.495,-121.056,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Pendola Extension,Hand Pile,Natural,16.8
4/6/2017,Butte County AQMD,Butte,Sacramento Valley,10,5,39.641,-121.979,T17N R17E Sections 29 31 32 MDB&M,US Fish and Wildlife Services,2017 Deadmans reach piles,Machine Pile,Slash,6.5
4/6/2017,El Dorado County AQMD,El Dorado,Mountain Counties,6,6,38.556,-120.329,T17N R17E Sections 29 31 32 MDB&M,Sierra Pacific Industries,Popeye,Machine Pile,Slash,108
4/6/2017,Lake County AQMD,Lake,Lake County,10,10,38.836,-122.692,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,MC North Slope Unit,Machine Pile,Slash,152
4/6/2017,El Dorado County AQMD,El Dorado,Mountain Counties,60,10,38.571,-120.405,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,134,Machine Pile,Slash,100
4/6/2017,El Dorado County AQMD,El Dorado,Mountain Counties,25,20,38.572,-120.401,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,157,Machine Pile,Slash,200
4/6/2017,El Dorado County AQMD,El Dorado,Lake Tahoe,30,25,38.799,-120.008,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Mintor 93,Hand Pile,Slash,50
4/6/2017,El Dorado County AQMD,El Dorado,Mountain Counties,40,35,38.574,-120.399,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,158,Machine Pile,Slash,350
4/7/2017,Lake County AQMD,Lake,Lake County,10,10,38.836,-122.692,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,MC North Slope Unit,Machine Pile,Slash,152
4/8/2017,Lake County AQMD,Lake,Lake County,10,10,38.836,-122.692,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,MC North Slope Unit,Machine Pile,Slash,152
4/10/2017,Lake County AQMD,Lake,Lake County,10,10,38.836,-122.692,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,MC North Slope Unit,Machine Pile,Slash,152
4/11/2017,Santa Barbara County APCD,Santa Barbara,South Central Coast,0.5,0.5,34.494,-119.8,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,North Trout Club,Hand Pile,Brush,2
4/11/2017,Great Basin Unified APCD,Mono,Great Basin Valleys,5,1,37.651,-118.968,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,T2,Hand Pile,Brush,1.47
4/11/2017,Lake County AQMD,Lake,Lake County,10,10,38.836,-122.692,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,MC North Slope Unit,Machine Pile,Slash,152
4/11/2017,El Dorado County AQMD,El Dorado,Lake Tahoe,25,25,38.911,-120.024,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Twin Peaks 163,Hand Pile,Slash,450
4/11/2017,Great Basin Unified APCD,Mono,Great Basin Valleys,107,75,37.664,-118.929,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,41,Hand Pile,Slash,236.25
4/12/2017,El Dorado County AQMD,El Dorado,Lake Tahoe,30,1,38.916,-120.033,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Angora HT 3,Hand Pile,Slash,40
4/12/2017,Lake County AQMD,Lake,Lake County,10,10,38.836,-122.692,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,MC North Slope Unit,Machine Pile,Slash,152
4/12/2017,Great Basin Unified APCD,Mono,Great Basin Valleys,48,18,37.679,-118.937,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,40,Hand Pile,Slash,56.7
4/12/2017,Great Basin Unified APCD,Mono,Great Basin Valleys,82,62,37.664,-118.929,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,41,Hand Pile,Slash,195.3
4/13/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
4/14/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
4/15/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
4/17/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
4/18/2017,Lake County AQMD,Lake,Lake County,10,10,38.823,-122.69,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,166
4/19/2017,Colusa County APCD,Colusa,Sacramento Valley,2,2,39.378,-122.174,T17N R17E Sections 29 31 32 MDB&M,US Fish and Wildlife Services,Sac pile,Machine Pile,Slash,0.06
4/19/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
4/20/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
4/21/2017,Tehama County APCD,Shasta,Sacramento Valley,2,2,40.399,-122.147,T17N R17E Sections 29 31 32 MDB&M,US Fish and Wildlife Services,Coleman Fish Hatchery,Hand Pile,Slash,0.06
4/21/2017,Placer County APCD,Placer,Mountain Counties,2,2,38.967,-121.026,T17N R17E Sections 29 31 32 MDB&M,Placer County Water Agency,Lake Arthur 2017,Hand Pile,Brush,3.56
4/21/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
4/22/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
4/22/2017,San Joaquin Valley APCD,Fresno,San Joaquin Valley,UNK,89,36.787,-118.558,T17N R17E Sections 29 31 32 MDB&M,National Park Service,Bubbs 1 & 2,Broadcast,Natural,3341.06
4/22/2017,San Joaquin Valley APCD,Fresno,San Joaquin Valley,UNK,115,36.795,-118.586,T17N R17E Sections 29 31 32 MDB&M,National Park Service,Roads End 1&2,Broadcast,Natural,3220
4/23/2017,San Joaquin Valley APCD,Fresno,San Joaquin Valley,UNK,47,36.795,-118.586,T17N R17E Sections 29 31 32 MDB&M,National Park Service,Roads End 1&2,Broadcast,Natural,1316
4/23/2017,San Joaquin Valley APCD,Fresno,San Joaquin Valley,UNK,120,36.79,-118.609,T17N R17E Sections 29 31 32 MDB&M,National Park Service,Horse Trail,Broadcast,Natural,3360
4/24/2017,Placer County APCD,Placer,Lake Tahoe,2.5,1,39.176,-120.145,T17N R17E Sections 29 31 32 MDB&M,California State Parks,Fairway/Bunker,Hand Pile,Slash,0.45
4/24/2017,Colusa County APCD,Colusa,Sacramento Valley,2,2,39.346,-122.097,T17N R17E Sections 29 31 32 MDB&M,US Fish and Wildlife Services,Delvan Pile,Machine Pile,Slash,0.06
4/24/2017,Colusa County APCD,Colusa,Sacramento Valley,2,2,39.346,-122.097,T17N R17E Sections 29 31 32 MDB&M,US Fish and Wildlife Services,Delvan Pile,Machine Pile,Slash,0.06
4/24/2017,El Dorado County AQMD,El Dorado,Lake Tahoe,5,4,38.889,-119.991,T17N R17E Sections 29 31 32 MDB&M,California State Parks,Sunset Stables East,Hand Pile,Slash,18
4/24/2017,El Dorado County AQMD,El Dorado,Lake Tahoe,11,5,38.81,-120.015,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Monitor 27 HT,Hand Pile,Slash,7.5
4/24/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
4/24/2017,San Joaquin Valley APCD,Fresno,San Joaquin Valley,UNK,53,36.801,-118.693,T17N R17E Sections 29 31 32 MDB&M,National Park Service,Lewis Camp Rx,Broadcast,Natural,1484
4/25/2017,El Dorado County AQMD,El Dorado,Lake Tahoe,25,1,38.81,-120.015,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Monitor 27 HT,Hand Pile,Slash,1.5
4/25/2017,Glenn County APCD,Glenn,Sacramento Valley,1,1,39.451,-122,T17N R17E Sections 29 31 32 MDB&M,US Fish and Wildlife Services,Cordora Piles,Machine Pile,Slash,1.3
4/25/2017,Placer County APCD,Placer,Lake Tahoe,1.5,1.5,39.176,-120.145,T17N R17E Sections 29 31 32 MDB&M,California State Parks,Fairway/Bunker,Hand Pile,Slash,0.675
4/25/2017,El Dorado County AQMD,El Dorado,Lake Tahoe,4,2,38.889,-119.991,T17N R17E Sections 29 31 32 MDB&M,California State Parks,Sunset Stables East,Hand Pile,Slash,9
4/25/2017,El Dorado County AQMD,El Dorado,Mountain Counties,9,5,38.572,-120.401,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,157,Machine Pile,Slash,50
4/25/2017,Butte County AQMD,Butte,Sacramento Valley,5,5,39.641,-121.979,T17N R17E Sections 29 31 32 MDB&M,US Fish and Wildlife Services,2017 Deadmans reach piles,Machine Pile,Slash,6.5
4/25/2017,El Dorado County AQMD,El Dorado,Mountain Counties,11,10,38.574,-120.399,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,158,Machine Pile,Slash,100
4/25/2017,El Dorado County AQMD,El Dorado,Mountain Counties,61,50,38.571,-120.405,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,134,Machine Pile,Slash,500
4/26/2017,Calaveras County APCD,Calaveras,Mountain Counties,2,2,38.197,-120.367,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Hathaway Pines WC Admin,Hand Pile,Natural,7.2
4/26/2017,El Dorado County AQMD,El Dorado,Mountain Counties,3,3,38.725,-120.568,T27N R3W S3,El Dorado Irrigation District,Sly Park Recreation Area Management Timber Harvest,Hand Pile,UNK,15.75
4/26/2017,El Dorado County AQMD,El Dorado,Mountain Counties,9,4,38.572,-120.401,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,157,Machine Pile,Slash,40
4/26/2017,El Dorado County AQMD,El Dorado,Mountain Counties,61,46,38.571,-120.405,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,134,Machine Pile,Slash,460
4/27/2017,Feather River AQMD,Yuba,Sacramento Valley,50,4,39.418,-121.16,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Pendola CreepyOregonHillPile Unit,Hand Pile,Natural,141
4/27/2017,El Dorado County AQMD,El Dorado,Lake Tahoe,25,6,38.918,-120.039,T27N R3W S3,US Forest Service,Panther 161,Hand Pile,Slash,45
4/27/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T27N R3W S3,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
4/28/2017,El Dorado County AQMD,El Dorado,Mountain Counties,3,3,38.725,-120.568,T27N R3W S3,El Dorado Irrigation District,Sly Park Recreation Area Management Timber Harvest,Hand Pile,UNK,15.75
4/28/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T27N R3W S3,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
4/29/2017,El Dorado County AQMD,El Dorado,Mountain Counties,5,5,38.917,-120.668,T27N R3W S3,University of California,Compartment 30,Broadcast,Slash,180
4/29/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T27N R3W S3,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
4/30/2017,El Dorado County AQMD,El Dorado,Mountain Counties,3,2,38.914,-120.667,T27N R3W S3,University of California,Compartment 50,Machine Pile,Slash,76.8
5/1/2017,Placer County APCD,Placer,Mountain Counties,0.3,0.3,38.967,-121.026,T27N R3W S3,Placer County Water Agency,Lake Arthur 2017,Hand Pile,Brush,0.534
5/2/2017,Placer County APCD,Placer,Mountain Counties,0.3,0.3,38.967,-121.026,T27N R3W S3,Placer County Water Agency,Lake Arthur 2017,Hand Pile,Brush,0.534
5/2/2017,El Dorado County AQMD,El Dorado,Mountain Counties,2,2,38.672,-120.966,T27N R3W S3,Bureau of Land Management,Pine Hill RX Pile Burn,Hand Pile,Brush,UNK
5/2/2017,El Dorado County AQMD,El Dorado,Mountain Counties,3,3,38.725,-120.568,T27N R3W S3,El Dorado Irrigation District,Sly Park Recreation Area Management Timber Harvest,Hand Pile,UNK,15.75
5/2/2017,Lake County AQMD,Lake,Lake County,15,15,38.823,-122.69,T27N R3W S3,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,249
5/3/2017,Placer County APCD,Placer,Mountain Counties,0.3,0.3,38.967,-121.026,T27N R3W S3,Placer County Water Agency,Lake Arthur 2017,Hand Pile,Brush,0.534
5/3/2017,El Dorado County AQMD,El Dorado,Mountain Counties,3,3,38.725,-120.568,"T11N R08W S1,2,3,11,",El Dorado Irrigation District,Sly Park Recreation Area Management Timber Harvest,Machine Pile,UNK,49.8
5/3/2017,Lake County AQMD,Lake,Lake County,10,10,38.823,-122.69,T27N R3W S3,Cal Fire,PP Ridgetop Unit,Machine Pile,Slash,166
5/4/2017,Placer County APCD,Placer,Mountain Counties,1,1,38.967,-121.026,T27N R3W S3,Placer County Water Agency,Lake Arthur 2017,Hand Pile,Brush,1.78
5/4/2017,El Dorado County AQMD,El Dorado,Mountain Counties,2,2,38.672,-120.966,T27N R3W S3,Bureau of Land Management,Pine Hill RX Pile Burn,Hand Pile,Brush,UNK
5/4/2017,El Dorado County AQMD,El Dorado,Mountain Counties,20,15,38.892,-120.55,"T11N R08W S1,2,3,11,",Sierra Pacific Industries,Kings Ruby Emergency Notice Area,Machine Pile,Slash,225
5/4/2017,Shasta County AQMD,Shasta,Sacramento Valley,54,54,40.57,-122.5,"T11N R08W S1,2,3,11,",National Park Service,Buck Unit B,Broadcast,Natural,324
5/4/2017,Shasta County AQMD,Shasta,Northeast Plateau,125,90,40.676,-121.345,"T11N R08W S1,2,3,11,",US Forest Service,89y North,Broadcast,Natural,1350
5/4/2017,Shasta County AQMD,Shasta,Northeast Plateau,91,91,40.676,-121.345,"T11N R08W S1,2,3,11,",US Forest Service,89y North,Broadcast,Natural,1365
