Burn Date,Air District,County,Air Basin,Acres Requested,Acres Burned,Latitude,Longitude,Legal Location,Agency,Burn Unit,Burn Type,Fuel Type,Total Tons
5/8/2018,Placer County APCD,Placer,Mountain Counties,11,3,39.183,-120.684,UNK,US Forest Service,Unit 13d,Broadcast,Natural,54
5/8/2018,El Dorado County AQMD,El Dorado,Lake Tahoe,5,4,39.057,-120.124,UNK,California State Parks,Sugar Pine Pt Campground,Broadcast,Natural,32
5/8/2018,Placer County APCD,Placer,Mountain Counties,13,7,39.174,-120.683,UNK,US Forest Service,Unit 118a,Broadcast,Natural,126
5/8/2018,Northern Sierra AQMD,Plumas,Mountain Counties,218,160,39.979,-121.057,UNK,US Forest Service,Unit 1,Broadcast,Natural,1600
5/9/2018,Tehama County APCD,Tehama,Sacramento Valley,74,13,40.074,-121.61,UNK,US Forest Service,Units 1-3,Broadcast,Slash,195
5/10/2018,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,37,37.386,-119.583,UNK,US Forest Service,Greys Mountain Rx 07,Broadcast,Natural,1480
5/11/2018,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,37,37.386,-119.583,UNK,US Forest Service,Greys Mountain Rx 07,Broadcast,Natural,1480
5/14/2018,San Joaquin Valley APCD,Merced,San Joaquin Valley,UNK,270,37.281,-120.942,UNK,US Fish and Wildlife Services,Walker,Broadcast,Natural,810
5/15/2018,El Dorado County AQMD,El Dorado,Mountain Counties,7,4,38.911,-120.657,UNK,University of California,compartment 250,Broadcast,Slash,144
5/15/2018,San Joaquin Valley APCD,Merced,San Joaquin Valley,UNK,52,37.183,-120.799,UNK,US Fish and Wildlife Services,East Elk Pasture,Broadcast,Natural,156
5/15/2018,Butte County AQMD,Butte,Sacramento Valley,53,67,39.665,-121.344,UNK,US Forest Service,Brush CreekDFPZ Maintenance UB,Broadcast,Natural,938
5/16/2018,Placer County APCD,Placer,Mountain Counties,0.5,3,39.281,-120.12,T17N R17E Sections 29 31 32 MDB&M,Northstar Fire Department,2017 2018 NFD Pile Burning Project,Broadcast,UNK,18
5/16/2018,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,25,37.381,-119.566,UNK,US Forest Service,Greys Mountain T 21,Broadcast,Natural,1000
5/17/2018,San Joaquin Valley APCD,Tulare,San Joaquin Valley,UNK,85,36.078,-118.903,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Success 2018,Broadcast,Natural,62.9
5/17/2018,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,160,37.374,-119.564,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Greys Mountain T 08,Broadcast,Natural,6400
5/18/2018,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,160,37.374,-119.564,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Greys Mountain T 08,Broadcast,Natural,6400
5/19/2018,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,160,37.374,-119.564,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Greys Mountain T 08,Broadcast,Natural,6400
5/20/2018,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,77,37.385,-119.569,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Greys Mountain Rx 15,Broadcast,Natural,3080
5/20/2018,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,160,37.374,-119.564,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Greys Mountain T 08,Broadcast,Natural,6400
5/21/2018,Placer County APCD,Placer,Mountain Counties,1,1,39.187,-120.198,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Alpine Meadows,Hand Pile,Slash,2.4
5/21/2018,Northern Sierra AQMD,Plumas,Mountain Counties,220,60,39.962,-121.06,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Unit 7,Broadcast,Natural,900
5/21/2018,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,77,37.385,-119.569,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Greys Mountain Rx 15,Broadcast,Natural,3080
5/21/2018,Northern Sierra AQMD,Plumas,Mountain Counties,262,90,39.953,-120.571,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,"Ingalls 13,14,16,17,35,42,43,1D",Broadcast,Natural,450
5/21/2018,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,160,37.374,-119.564,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Greys Mountain T 08,Broadcast,Natural,6400
5/22/2018,Feather River AQMD,Yuba,Sacramento Valley,43,23,39.471,-121.14,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Unit A,Broadcast,Natural,108.1
5/22/2018,Feather River AQMD,Yuba,Sacramento Valley,42,42,39.484,-121.126,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Unit E,Broadcast,Natural,197.4
5/22/2018,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,77,37.385,-119.569,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Greys Mountain Rx 15,Broadcast,Natural,3080
5/22/2018,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,160,37.374,-119.564,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Greys Mountain T 08,Broadcast,Natural,6400
5/23/2018,Feather River AQMD,Yuba,Sacramento Valley,20,1,39.487,-121.123,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Unit H,Broadcast,Natural,4.7
5/23/2018,Feather River AQMD,Yuba,Sacramento Valley,5,5,39.482,-121.13,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Camp Unit E,Machine Pile,Natural,687
5/23/2018,Butte County AQMD,Butte,Sacramento Valley,15,12,39.86,-121.58,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,2018 Butte Fire Center,Broadcast,Natural,72
5/23/2018,Tehama County APCD,Tehama,Sacramento Valley,61,61,40.074,-121.61,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Units 1-3,Broadcast,Slash,915
5/23/2018,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,77,37.385,-119.569,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Greys Mountain Rx 15,Broadcast,Natural,3080
5/23/2018,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,160,37.374,-119.564,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Greys Mountain T 08,Broadcast,Natural,6400
5/24/2018,Placer County APCD,Placer,Mountain Counties,0.1,0.1,39.281,-120.12,T17N R17E Sections 29 31 32 MDB&M,Northstar Fire Department,2017 2018 NFD Pile Burning Project,Broadcast,UNK,4
5/24/2018,El Dorado County AQMD,El Dorado,Mountain Counties,5,0.5,38.61,-120.504,T17N R17E Sections 29 31 32 MDB&M,Leoni Meadows Camp,Forest Management Pile Burning,Hand Pile,Slash,1.5
5/24/2018,Butte County AQMD,Butte,Sacramento Valley,10,10,39.583,-121.938,T17N R17E Sections 29 31 32 MDB&M,US Fish and Wildlife Services,2018 Llano Seco Upland RX,Broadcast,Natural,7
5/25/2018,El Dorado County AQMD,El Dorado,Mountain Counties,5,1,38.61,-120.504,T17N R17E Sections 29 31 32 MDB&M,Leoni Meadows Camp,Forest Management Pile Burning,Hand Pile,Slash,3
5/28/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,35,37.664,-121.519,T17N R17E Sections 29 31 32 MDB&M,US Department of Energy,Project 3 (Plots 7 and 21),Broadcast,Natural,35
5/29/2018,Glenn County APCD,Glenn,Sacramento Valley,76,10,39.43,-122.509,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Hwy 306 ROW,Broadcast,Natural,15
5/29/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,53,37.65,-121.53,T17N R17E Sections 29 31 32 MDB&M,US Department of Energy,Project 2 (Plots 8),Broadcast,Natural,53
5/29/2018,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,77,37.385,-119.569,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Greys Mountain Rx 15,Broadcast,Natural,3080
5/29/2018,Northern Sierra AQMD,Plumas,Mountain Counties,170,170,39.953,-120.571,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,"Ingalls 13,14,16,17,35,42,43,1D",Broadcast,Natural,850
5/30/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,26.2,37.643,-121.496,T17N R17E Sections 29 31 32 MDB&M,US Department of Energy,Project 1 (Plot 10 and 9),Broadcast,Natural,26.2
5/30/2018,Butte County AQMD,Butte,Sacramento Valley,96,53,39.665,-121.344,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Brush CreekDFPZ Maintenance UB,Broadcast,Natural,742
5/30/2018,Sacramento Metro AQMD/Sac County Ag,Sacramento,Sacramento Valley,100,100,38.534,-121.265,T17N R17E Sections 29 31 32 MDB&M,Sacramento County Regional Parks,Mather SouthEast,Broadcast,Natural,75
5/31/2018,El Dorado County AQMD,El Dorado,Mountain Counties,10,1,38.606,-120.512,T17N R17E Sections 29 31 32 MDB&M,Leoni Meadows Camp,Leoni Meadows Understory Burn,Broadcast,Natural,UNK
5/31/2018,El Dorado County AQMD,El Dorado,Mountain Counties,5,2,38.61,-120.504,T17N R17E Sections 29 31 32 MDB&M,Leoni Meadows Camp,Forest Management Pile Burning,Hand Pile,Slash,6
5/31/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,30.8,37.643,-121.496,T17N R17E Sections 29 31 32 MDB&M,US Department of Energy,Project 1 (Plot 10 and 9),Broadcast,Natural,30.8
5/31/2018,Calaveras County APCD,Calaveras,Mountain Counties,33,33,38.201,-120.979,T17N R17E Sections 29 31 32 MDB&M,East Bay Municipal Utility District,Wallace Oak Woodland Acres,Broadcast,Natural,49.5
5/31/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,35,37.664,-121.519,T17N R17E Sections 29 31 32 MDB&M,US Department of Energy,Project 3 (Plots 7 and 21),Broadcast,Natural,35
5/31/2018,Northern Sierra AQMD,Plumas,Mountain Counties,160,50,39.962,-121.06,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Unit 7,Broadcast,Natural,750
5/31/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,53.8,37.65,-121.53,T17N R17E Sections 29 31 32 MDB&M,US Department of Energy,Project 2 (Plots 8),Broadcast,Natural,53.8
5/31/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,57,37.643,-121.496,T17N R17E Sections 29 31 32 MDB&M,US Department of Energy,Project 1 (Plot 10 and 9),Broadcast,Natural,57
6/1/2018,El Dorado County AQMD,El Dorado,Mountain Counties,10,0.5,38.606,-120.512,T17N R17E Sections 29 31 32 MDB&M,Leoni Meadows Camp,Leoni Meadows Understory Burn,Broadcast,Natural,UNK
6/1/2018,El Dorado County AQMD,El Dorado,Mountain Counties,5,1,38.61,-120.504,T17N R17E Sections 29 31 32 MDB&M,Leoni Meadows Camp,Forest Management Pile Burning,Hand Pile,Slash,3
6/1/2018,Sacramento Metro AQMD/Sac County Ag,Sacramento,Sacramento Valley,17,2,38.595,-121.451,T17N R17E Sections 29 31 32 MDB&M,Sacramento County Regional Parks,Wood Lake and Cal Expo,Broadcast,Natural,6
6/1/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,30.8,37.643,-121.496,T17N R17E Sections 29 31 32 MDB&M,US Department of Energy,Project 1 (Plot 10 and 9),Broadcast,Natural,30.8
6/1/2018,Butte County AQMD,Butte,Sacramento Valley,30,32,39.475,-121.615,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Rabe Road Shooting Range,Broadcast,Natural,32
6/1/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,35,37.664,-121.519,T17N R17E Sections 29 31 32 MDB&M,US Department of Energy,Project 3 (Plots 7 and 21),Broadcast,Natural,35
6/1/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,53.8,37.65,-121.53,T17N R17E Sections 29 31 32 MDB&M,US Department of Energy,Project 2 (Plots 8),Broadcast,Natural,53.8
6/1/2018,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,77,37.385,-119.569,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Greys Mountain Rx 15,Broadcast,Natural,3080
6/2/2018,Butte County AQMD,Butte,Sacramento Valley,15,7,39.86,-121.58,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,2018 Butte Fire Center,Broadcast,Natural,42
6/2/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,14.2,37.677,-121.551,T17N R17E Sections 29 31 32 MDB&M,US Department of Energy,Project 5 (Plots 1A),Broadcast,Natural,14.2
6/2/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,48.5,37.668,-121.527,T17N R17E Sections 29 31 32 MDB&M,US Department of Energy,"Project 4 (Plots 6,20,19,17,18)",Broadcast,Natural,48.5
6/2/2018,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,77,37.385,-119.569,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Greys Mountain Rx 15,Broadcast,Natural,3080
6/3/2018,San Joaquin Valley APCD,Tulare,San Joaquin Valley,UNK,8,36.492,-118.828,T17N R17E Sections 29 31 32 MDB&M,National Park Service,Ash Mountain RX \'18,Broadcast,Natural,8.8
6/4/2018,Tehama County APCD,Tehama,Sacramento Valley,15,100,40.103,-122.047,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,HQ PERIMETER,Broadcast,Natural,270
6/4/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,114.9,37.672,-121.551,T17N R17E Sections 29 31 32 MDB&M,US Department of Energy,"Project 6 (Plots 1,16E, 12)",Broadcast,Natural,114.9
6/4/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,154.4,37.672,-121.551,T17N R17E Sections 29 31 32 MDB&M,US Department of Energy,"Project 6 (Plots 1,16E, 12)",Broadcast,Natural,154.4
6/5/2018,Sacramento Metro AQMD/Sac County Ag,Sacramento,Sacramento Valley,5,5,38.436,-121.486,T17N R17E Sections 29 31 32 MDB&M,Cosumnes River Fire,Glacier Way South West Site,Broadcast,Natural,0.35
6/5/2018,El Dorado County AQMD,El Dorado,Mountain Counties,7,7,38.911,-120.657,T17N R17E Sections 29 31 32 MDB&M,University of California,compartment 250,Broadcast,Slash,252
6/5/2018,Sacramento Metro AQMD/Sac County Ag,Sacramento,Sacramento Valley,130,69,38.432,-121.062,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Gun Club VMP,Broadcast,Natural,276
6/5/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,128.3,37.66,-121.52,T17N R17E Sections 29 31 32 MDB&M,US Department of Energy,Project 7 (Plot 22),Broadcast,Natural,128.3
6/5/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,128.3,37.66,-121.52,T17N R17E Sections 29 31 32 MDB&M,US Department of Energy,Project 7 (Plot 22),Broadcast,Natural,128.3
6/5/2018,Great Basin Unified APCD,Mono,Great Basin Valleys,225,225,37.726,-119.002,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Dry Creek 7,Broadcast,Natural,1125
6/6/2018,Sacramento Metro AQMD/Sac County Ag,Sacramento,Sacramento Valley,5,5,38.436,-121.486,T17N R17E Sections 29 31 32 MDB&M,Cosumnes River Fire,Glacier Way South West Site,Broadcast,Natural,0.35
6/6/2018,El Dorado County AQMD,El Dorado,Mountain Counties,93,40,38.571,-120.29,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Lost Horse Burn unit 2,Broadcast,Natural,40
6/6/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,114.9,37.672,-121.551,T17N R17E Sections 29 31 32 MDB&M,US Department of Energy,"Project 6 (Plots 1,16E, 12)",Broadcast,Natural,114.9
6/6/2018,Tehama County APCD,Tehama,Sacramento Valley,214,413,40.066,-122.423,T17N R17E Sections 29 31 32 MDB&M,Cal Fire,Unit # 1,Broadcast,Natural,743.4
6/7/2018,Sacramento Metro AQMD/Sac County Ag,Sacramento,Sacramento Valley,3,3,38.455,-121.484,T17N R17E Sections 29 31 32 MDB&M,Cosumnes River Fire,Glacier Way North West Site,Broadcast,Natural,0.21
6/7/2018,Siskiyou County APCD,Siskiyou,Northeast Plateau,5,3,41.318,-122.032,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Unit 203,Broadcast,Natural,60.6
6/7/2018,Northern Sonoma County APCD,Sonoma,North Coast,UNK,5,38.581,-122.754,Telk grove RN/A SN/A,Individual,2018 - Shurtleff Ranch,Broadcast,UNK,0.35
6/7/2018,Sacramento Metro AQMD/Sac County Ag,Sacramento,Sacramento Valley,5,5,38.436,-121.486,T17N R17E Sections 29 31 32 MDB&M,Cosumnes River Fire,Glacier Way South West Site,Broadcast,Natural,0.35
6/7/2018,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,5,37.395,-119.572,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Greys Mountain T 16,Broadcast,Natural,200
6/7/2018,Sacramento Metro AQMD/Sac County Ag,Sacramento,Sacramento Valley,10,8,38.455,-121.484,T17N R17E Sections 29 31 32 MDB&M,Cosumnes River Fire,Glacier Way North West Site,Broadcast,Natural,0.56
6/7/2018,El Dorado County AQMD,El Dorado,Mountain Counties,93,53,38.571,-120.29,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Lost Horse Burn unit 2,Broadcast,Natural,53
6/7/2018,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,77,37.385,-119.569,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,Greys Mountain Rx 15,Broadcast,Natural,3080
6/8/2018,Sacramento Metro AQMD/Sac County Ag,Sacramento,Sacramento Valley,5,5,38.455,-121.484,Telk grove RN/A SN/A,Cosumnes River Fire,Glacier Way North West Site,Broadcast,Natural,0.35
6/8/2018,Sacramento Metro AQMD/Sac County Ag,Sacramento,Sacramento Valley,5,5,38.436,-121.486,Telk grove RN/A SN/A,Cosumnes River Fire,Glacier Way South West Site,Broadcast,Natural,0.35
6/8/2018,San Joaquin Valley APCD,Madera,San Joaquin Valley,UNK,77,37.385,-119.569,Telk grove RN/A SN/A,US Forest Service,Greys Mountain Rx 15,Broadcast,Natural,3080
6/8/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,100,37.652,-121.55,T17N R17E Sections 29 31 32 MDB&M,US Department of Energy,"Project 9 (Plot 16W,11)",Broadcast,Natural,100
6/8/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,224.9,37.656,-121.537,T17N R17E Sections 29 31 32 MDB&M,US Department of Energy,"Project 8 (Plots 15, 24)",Broadcast,Natural,224.9
6/10/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,20,37.652,-121.55,Telk grove RN/A SN/A,US Department of Energy,"Project 9 (Plot 16W,11)",Broadcast,Natural,20
6/10/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,244,37.638,-121.538,Telk grove RN/A SN/A,US Department of Energy,Project 10 (Plot 13 and 14),Broadcast,Natural,244
6/11/2018,Butte County AQMD,Butte,Sacramento Valley,3,3,39.488,-121.62,Telk grove RN/A SN/A,Cal Fire,Oroville Airport,Broadcast,Natural,6
6/11/2018,El Dorado County AQMD,El Dorado,Mountain Counties,30,30,38.736,-120.117,Telk grove RN/A SN/A,US Forest Service,Unit A1,Broadcast,Natural,600
6/11/2018,El Dorado County AQMD,El Dorado,Mountain Counties,74,54,38.725,-120.142,Telk grove RN/A SN/A,US Forest Service,Unit B1,Broadcast,Natural,1080
6/12/2018,Butte County AQMD,Butte,Sacramento Valley,3,3,39.488,-121.62,Telk grove RN/A SN/A,Cal Fire,Oroville Airport,Broadcast,Natural,6
6/12/2018,Sacramento Metro AQMD/Sac County Ag,Sacramento,Sacramento Valley,50,127,38.432,-121.062,Telk grove RN/A SN/A,Cal Fire,Gun Club VMP,Broadcast,Natural,508
6/13/2018,Tehama County APCD,Tehama,Sacramento Valley,794,1194,40.123,-122.074,Telk grove RN/A SN/A,Cal Fire,FOOTHILL,Broadcast,Natural,3223.8
6/14/2018,Tehama County APCD,Tehama,Sacramento Valley,404,808,39.888,-122.008,Telk grove RN/A SN/A,Cal Fire,FOOR,Broadcast,Natural,2181.6
6/15/2018,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,0.9,37.652,-121.55,Telk grove RN/A SN/A,US Department of Energy,"Project 9 (Plot 16W,11)",Broadcast,Natural,0.9
6/15/2018,Calaveras County APCD,Calaveras,Mountain Counties,34,34,38.244,-120.388,T17N R17E Sections 29 31 32 MDB&M,US Forest Service,O\'Manuel,Broadcast,Natural,557.6
6/15/2018,Tehama County APCD,Tehama,Sacramento Valley,404,808,39.888,-122.008,Telk grove RN/A SN/A,Cal Fire,FOOR,Broadcast,Natural,2181.6
6/19/2018,Butte County AQMD,Butte,Sacramento Valley,UNK,5,39.527,-121.587,"T19N, R03E, Sec 01",Cal Fire,DWR North Forebay,Broadcast,UNK,13.5
6/19/2018,Butte County AQMD,Butte,Sacramento Valley,5,5,39.527,-121.587,"T19N, R03E, Sec 01",Cal Fire,DWR North Forebay,Broadcast,UNK,15
6/19/2018,Sacramento Metro AQMD/Sac County Ag,Sacramento,Sacramento Valley,10,5,38.595,-121.451,"T19N, R03E, Sec 01",Sacramento County Regional Parks,Wood Lake and Cal Expo,Broadcast,Natural,15
6/19/2018,Tehama County APCD,Tehama,Sacramento Valley,50,83,40.303,-121.877,"T19N, R03E, Sec 01",Cal Fire,2017 Ishi Security Burn,Broadcast,Natural,249
6/20/2018,El Dorado County AQMD,El Dorado,Mountain Counties,70,93,38.761,-120.884,"T19N, R03E, Sec 01",Cal Fire,"T12N, R9E sec 31",Broadcast,Natural,93
6/21/2018,El Dorado County AQMD,El Dorado,Mountain Counties,50,61,38.761,-120.884,"T19N, R03E, Sec 01",Cal Fire,"T12N, R10E",Broadcast,Natural,61
6/21/2018,El Dorado County AQMD,El Dorado,Mountain Counties,50,65,38.761,-120.884,"T19N, R03E, Sec 01",Cal Fire,"T12, R9E",Broadcast,Natural,65
6/21/2018,El Dorado County AQMD,El Dorado,Mountain Counties,50,65,38.761,-120.884,"T19N, R03E, Sec 01",Cal Fire,"T12N, R10E",Broadcast,Natural,65
6/27/2018,Sacramento Metro AQMD/Sac County Ag,Sacramento,Sacramento Valley,30,10,38.969,-121.43,"T19N, R03E, Sec 01",Sacramento County Regional Parks,2014-Dry Creek Training Rx Burn,Broadcast,Natural,30
8/9/2018,Santa Barbara County APCD,Santa Barbara,South Central Coast,0.45,15,34.409,-119.849,"T19N, R03E, Sec 01",Santa Barbara County Fire Department,Lagoon,Broadcast,Slash,180
8/31/2018,Santa Barbara County APCD,Santa Barbara,South Central Coast,0.45,0.45,34.409,-119.849,"T19N, R03E, Sec 01",Santa Barbara County Fire Department,Lagoon,Broadcast,Slash,5.4
9/6/2018,Sacramento Metro AQMD/Sac County Ag,Sacramento,Sacramento Valley,20,10,38.969,-121.43,"T19N, R03E, Sec 01",Sacramento County Regional Parks,2014-Dry Creek Training Rx Burn,Broadcast,Natural,30
9/10/2018,Sacramento Metro AQMD/Sac County Ag,Sacramento,Sacramento Valley,15,15,38.969,-121.43,"T19N, R03E, Sec 01",Sacramento County Regional Parks,2014-Dry Creek Training Rx Burn,Broadcast,Natural,45
10/1/2018,Santa Barbara County APCD,Santa Barbara,South Central Coast,286,286,34.842,-120.479,UNK,Santa Barbara County Fire Department,"Plot 1, East",Broadcast,Natural,3718
10/3/2018,Butte County AQMD,Butte,Sacramento Valley,8,5.5,39.86,-121.58,"T19N, R03E, Sec 01",Cal Fire,2018 Butte Fire Center,Broadcast,Natural,33
10/4/2018,San Joaquin Valley APCD,Merced,San Joaquin Valley,UNK,43,37.184,-120.624,"T19N, R03E, Sec 01",US Fish and Wildlife Services,Man,Broadcast,Natural,129
10/4/2018,San Joaquin Valley APCD,Merced,San Joaquin Valley,UNK,43,37.184,-120.624,"T19N, R03E, Sec 01",US Fish and Wildlife Services,Man,Broadcast,Natural,129
10/5/2018,Monterey Bay Unified APCD,Santa Cruz,North Central Coast,4.9,6,37.018,-122.073,"T19N, R03E, Sec 01",Cal Fire,CP-4,Broadcast,Natural,4.44
10/9/2018,Placer County APCD,Placer,Mountain Counties,13,6.1,39.176,-120.652,"T19N, R03E, Sec 01",US Forest Service,Unit 18c,Broadcast,Natural,109.8
10/9/2018,Butte County AQMD,Butte,Sacramento Valley,50,46,39.525,-121.447,"T19N, R03E, Sec 01",Cal Fire,Loafer Creek,Broadcast,Natural,34.04
10/9/2018,Northern Sierra AQMD,Sierra,Mountain Counties,100,100,39.527,-120.276,"T19N, R03E, Sec 01",US Forest Service,9,Broadcast,,800
10/10/2018,Northern Sierra AQMD,Sierra,Mountain Counties,11,11,39.527,-120.28,"T19N, R03E, Sec 01",US Forest Service,8,Broadcast,,88
10/10/2018,Northern Sierra AQMD,Sierra,Mountain Counties,40,40,39.525,-120.281,"T19N, R03E, Sec 01",US Forest Service,7,Broadcast,,320
10/10/2018,San Joaquin Valley APCD,Merced,San Joaquin Valley,UNK,40,37.211,-120.785,"T19N, R03E, Sec 01",US Fish and Wildlife Services,Waterfowl,Broadcast,Natural,120
10/10/2018,Butte County AQMD,Butte,Sacramento Valley,62,57,39.525,-121.447,"T19N, R03E, Sec 01",Cal Fire,Loafer Creek,Broadcast,Natural,42.18
10/10/2018,San Joaquin Valley APCD,Merced,San Joaquin Valley,UNK,492,37.196,-120.777,"T19N, R03E, Sec 01",US Fish and Wildlife Services,Loaf Lake,Broadcast,Natural,1476
10/11/2018,El Dorado County AQMD,El Dorado,Lake Tahoe,76,24,38.938,-119.937,"T19N, R03E, Sec 01",US Forest Service,Heavenly/Pioneer Urban lots,Hand Pile,Natural,44.4
10/12/2018,Northern Sierra AQMD,Sierra,Mountain Counties,96,110,39.522,-120.28,"T19N, R03E, Sec 01",US Forest Service,5,Broadcast,,880
10/12/2018,Shasta County AQMD,Shasta,Northeast Plateau,300,300,40.716,-121.341,UNK,US Forest Service,Eastside Underburn,Broadcast,Natural,2550
10/12/2018,Siskiyou County APCD,Siskiyou,Northeast Plateau,340,340,41.425,-121.741,"T19N, R03E, Sec 01",US Forest Service,Harris Units 12-14 & 41,Broadcast,Slash,5100
10/13/2018,El Dorado County AQMD,El Dorado,Lake Tahoe,2,3,38.897,-120.039,UNK,US Forest Service,Angora Highlands Urban Lots,Hand Pile,Natural,5.55
10/13/2018,Siskiyou County APCD,Siskiyou,Northeast Plateau,339,83,41.31,-122.033,UNK,US Forest Service,Pilgrim,Broadcast,Slash,830
10/15/2018,San Joaquin Valley APCD,Merced,San Joaquin Valley,UNK,1050,37.253,-120.755,UNK,US Fish and Wildlife Services,MerSan,Broadcast,Natural,3150
10/16/2018,San Joaquin Valley APCD,Merced,San Joaquin Valley,UNK,455,37.234,-120.752,UNK,US Fish and Wildlife Services,South Snobird,Broadcast,Natural,1365
10/17/2018,El Dorado County AQMD,El Dorado,Lake Tahoe,4,3,38.854,-120.039,UNK,US Forest Service,Twin Peaks 185,Hand Pile,Natural,22.2
10/17/2018,El Dorado County AQMD,El Dorado,Lake Tahoe,17,17,39.051,-120.144,UNK,California State Parks,Sugar Pine Pt North Ridge,Broadcast,Natural,136
10/17/2018,Northern Sierra AQMD,Nevada,Mountain Counties,80,62,39.38,-121.21,UNK,US Forest Service,Unit 2,Broadcast,Natural,310
