Burn Date,Air District,County,Air Basin,Acres Requested,Acres Burned,Latitude,Longitude,Legal Location,Agency,Burn Unit,Burn Type,Fuel Type,Total Tons
4/1/2013,Placer County APCD,Placer,Mountain Counties,3,3,39.28,-120.121,UNK,Northstar Fire Department,SMP not found,UNK,UNK,UNK
4/2/2013,Placer County APCD,Placer,Lake Tahoe,3,0.5,39.194,-120.242,UNK,California State Parks,Burton Creek State Park Burn Piles,Hand Pile,Natural,UNK
4/2/2013,Northern Sierra AQMD,Plumas,Mountain Counties,15,4,40.167,-120.967,UNK,US Forest Service,Maidu Stewardship,Hand Pile,Mixed Conifer,UNK
4/2/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,10,5,38.911,-119.953,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
4/3/2013,Placer County APCD,Placer,Lake Tahoe,1.5,1.5,39.22,-120.092,UNK,US Forest Service,Vedanta Society,Hand Pile,Slash,UNK
4/4/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,14,14,38.862,-120.042,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
4/4/2013,Placer County APCD,Placer,Mountain Counties,1,1,39.28,-120.121,UNK,Northstar Fire Department,SMP not found,UNK,UNK,UNK
4/5/2013,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,39.966,-120.934,UNK,US Forest Service,Mt. Hough Admin,Hand Pile,Mixed Conifer,UNK
4/8/2013,Great Basin Unified APCD,Mono,Unknown,UNK,3,37.763,-119.111,"Township 2 South, Range 26 East, Section 21",US Forest Service,June Loop hazardous fuels reduction project unit A-01,Hand Pile,UNK,UNK
4/8/2013,Northern Sierra AQMD,Plumas,Mountain Counties,15,5,40.167,-120.967,UNK,US Forest Service,Maidu Stewardship,Hand Pile,Mixed Conifer,UNK
4/8/2013,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,39.966,-120.934,UNK,US Forest Service,Mt. Hough Admin,Hand Pile,Mixed Conifer,UNK
4/9/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,3,1,38.911,-119.953,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
4/11/2013,Northern Sierra AQMD,Plumas,Mountain Counties,50,20,40.01,-120.879,UNK,US Forest Service,Refuge Broadcast Burn,Broadcast,Natural,200
4/12/2013,Great Basin Unified APCD,Mono,Great Basin Valleys,99,99,37.804,-118.977,UNK,US Forest Service,11A,Broadcast,Natural,495
4/12/2013,Northern Sierra AQMD,Plumas,Mountain Counties,100,114,40.01,-120.879,UNK,US Forest Service,Refuge Broadcast Burn,Broadcast,Natural,1140
4/15/2013,Feather River AQMD,Yuba,Sacramento Valley,50,5,39.472,-121.233,UNK,US Forest Service,Slapjack,Broadcast,Natural,129.35
4/18/2013,Great Basin Unified APCD,Inyo,Unknown,0.1,0.1,36.993,-117.347,T4s R42s S13,National Park Service,Grape Vine Pile Burn,Broadcast,UNK,2.587
4/18/2013,Feather River AQMD,Yuba,Sacramento Valley,50,5,39.472,-121.233,UNK,US Forest Service,Slapjack,Broadcast,Natural,129.35
4/19/2013,Northern Sierra AQMD,Plumas,Mountain Counties,36,36,40.01,-120.879,T4s R42s S13,US Forest Service,Refuge Broadcast Burn,Broadcast,Natural,360
4/19/2013,Feather River AQMD,Yuba,Sacramento Valley,46,46,39.484,-121.205,UNK,US Forest Service,Slapjack 18b,Broadcast,Natural,833.98
4/19/2013,Feather River AQMD,Yuba,Sacramento Valley,43,43,39.484,-121.205,UNK,US Forest Service,Slapjack unit 19,Broadcast,Natural,779.59
4/22/2013,Placer County APCD,Placer,Lake Tahoe,52,20,39.134,-120.18,UNK,US Forest Service,Ward HT 22,Hand Pile,Slash,UNK
4/23/2013,Great Basin Unified APCD,Alpine,Unknown,12,12,38.723,-119.79,UNK,Bureau of Land Management,SMP not found,UNK,UNK,UNK
4/24/2013,Calaveras County APCD,Calaveras,Mountain Counties,30,28,38.295,120.335,UNK,US Forest Service,Irish Unit 1,Broadcast,Natural,280
4/24/2013,Great Basin Unified APCD,Alpine,Unknown,22,22,38.416,-119.493,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
4/25/2013,Calaveras County APCD,Calaveras,Mountain Counties,49,17,38.291,-120.343,UNK,US Forest Service,Irish Unit 2,Broadcast,Natural,UNK
4/25/2013,El Dorado County AQMD,El Dorado,Mountain Counties,5,2,38.606,-120.513,UNK,Leoni Meadows Camp,Leoni Meadows,UNK,UNK,UNK
4/26/2013,Calaveras County APCD,Calaveras,Mountain Counties,45,45,38.291,-120.343,UNK,US Forest Service,Irish Unit 2,Broadcast,Natural,UNK
4/26/2013,El Dorado County AQMD,El Dorado,Mountain Counties,5,3,38.606,-120.513,UNK,Leoni Meadows Camp,Leoni Meadows,UNK,UNK,UNK
4/29/2013,Great Basin Unified APCD,Mono,Great Basin Valleys,94,5,37.805,-118.969,UNK,US Forest Service,Aqueduct broadcast 2012,UNK,UNK,UNK
4/29/2013,El Dorado County AQMD,El Dorado,Mountain Counties,3,2,38.606,-120.513,UNK,Leoni Meadows Camp,Leoni Meadows,UNK,UNK,UNK
5/7/2013,Placer County APCD,Placer,Mountain Counties,1,1,39.3,-120.38,UNK,US Forest Service,USFS-TKRD-Donner Summit Piles,Hand Pile,Natural,UNK
5/23/2013,Northern Sierra AQMD,Nevada,Mountain Counties,10,5,39.32,-120.791,UNK,US Forest Service,Unit # 9,Broadcast,Natural,60
5/29/2013,South Coast AQMD,Los Angeles,South Coast,8,8,34.174,-117.671,UNK,US Forest Service,Lower San Antonio Station,Broadcast,Natural,UNK
6/5/2013,El Dorado County AQMD,El Dorado,Mountain Counties,5,1,38.637,-120.759,UNK,Cal Fire,Ladies Valley,Broadcast,Natural,0.74
6/11/2013,El Dorado County AQMD,El Dorado,Mountain Counties,60,5,38.637,-120.759,UNK,Cal Fire,Ladies Valley,Broadcast,Natural,3.7
6/18/2013,Butte County AQMD,Butte,Sacramento Valley,UNK,25,39.575,-121.956,UNK,US Fish and Wildlife Services,North Bedrock RX,Broadcast,Natural,UNK
6/19/2013,El Dorado County AQMD,El Dorado,Mountain Counties,60,40,38.637,-120.759,UNK,Cal Fire,Ladies Valley,Broadcast,Natural,29.6
6/19/2013,El Dorado County AQMD,El Dorado,Mountain Counties,60,67,38.637,-120.759,UNK,Cal Fire,Ladies Valley,Broadcast,Natural,49.58
6/20/2013,El Dorado County AQMD,El Dorado,Mountain Counties,40,40,38.637,-120.759,UNK,Cal Fire,Ladies Valley,Broadcast,Natural,29.6
6/21/2013,El Dorado County AQMD,El Dorado,Mountain Counties,30,23,38.761,-120.884,UNK,Cal Fire,"T12N, R10E",Broadcast,Natural,23
6/24/2013,El Dorado County AQMD,El Dorado,Mountain Counties,0.5,0.5,38.777,-120.294,UNK,US Forest Service,Roadrunner,Hand Pile,Natural,2.5
6/24/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,10,5,38.911,-119.953,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
6/25/2013,El Dorado County AQMD,El Dorado,Mountain Counties,30,25,38.806,-120.463,UNK,US Forest Service,Misfire,Machine Pile,Slash,750
6/25/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,5,2,38.911,-119.953,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
8/28/2013,Butte County AQMD,Butte,Nevada,UNK,20,39.322,-121.815,TNA RNA SNA,California Department of Fish and Wildlife,Gray Lodge VMP,Broadcast,UNK,UNK
9/5/2013,Butte County AQMD,Butte,Nevada,UNK,32,39.322,-121.815,TNA RNA SNA,California Department of Fish and Wildlife,Gray Lodge VMP,Broadcast,UNK,UNK
9/28/2013,Butte County AQMD,Butte,Sacramento Valley,UNK,8,39.325,-121.817,T8N R15E S3,Individual,Gray Lodge 2014,Broadcast,UNK,8
9/28/2013,Shasta County AQMD,Shasta,Sacramento Valley,50,50,40.606,-122.702,UNK,National Park Service,SMP not found,UNK,UNK,UNK
9/29/2013,Butte County AQMD,Butte,Sacramento Valley,UNK,2,39.325,-121.817,"T22N R12E S7, 18",Individual,Gray Lodge 2014,Broadcast,UNK,14
10/7/2013,Northern Sierra AQMD,Plumas,Mountain Counties,6,6,39.768,-120.681,"T22N R12E S7, 18",California State Parks,6 acres,Broadcast,Natural,42
10/7/2013,Butte County AQMD,Butte,Sacramento Valley,UNK,26,39.525,-121.447,"T22N R12E S7, 18",Cal Fire,Loafer Creek,Broadcast,Natural,UNK
10/8/2013,Northern Sierra AQMD,Plumas,Mountain Counties,16,16,39.777,-120.675,"T22N R12E S7, 18",California State Parks,16 acres,Broadcast,Natural,112
10/8/2013,Butte County AQMD,Butte,Sacramento Valley,UNK,1,39.91,-121.696,"T22N R12E S7, 18",Individual,Big Chico Creek,Broadcast,Natural,1.5
10/8/2013,Butte County AQMD,Butte,Sacramento Valley,UNK,10,39.588,-121.14,"T22N R12E S7, 18",Soper-Wheeler Company LLC,South Moorville,Broadcast,Slash,300
10/9/2013,Northern Sierra AQMD,Plumas,Mountain Counties,2,1,39.757,-120.692,"T22N R12E S7, 18",California State Parks,Hand Piles,Hand Pile,Slash,30
10/11/2013,Tehama County APCD,Tehama,Sacramento Valley,60,60,40.054,-121.668,UNK,Sierra Pacific Industries,Stirling District Tehama,UNK,UNK,UNK
10/14/2013,Northern Sierra AQMD,Plumas,Mountain Counties,1,0.3,39.757,-120.692,"T22N R12E S7, 18",California State Parks,Hand Piles,Hand Pile,Slash,9
10/15/2013,Northern Sierra AQMD,Plumas,Mountain Counties,2,0.3,39.757,-120.692,"T22N R12E S7, 18",California State Parks,Hand Piles,Hand Pile,Slash,9
10/16/2013,Monterey Bay Unified APCD,Monterey,South Central Coast,10,4,36.294,-121.852,Sec 8 TWP 19S R 1E,North Tree Fire,El Sur Black Line,Broadcast,UNK,120
10/16/2013,Northern Sierra AQMD,Plumas,Mountain Counties,1,0.4,39.757,-120.692,Sec 8 TWP 19S R 1E,California State Parks,Hand Piles,Hand Pile,Slash,12
10/16/2013,Butte County AQMD,Butte,Sacramento Valley,UNK,11,39.588,-121.14,UNK,Soper-Wheeler Company LLC,South Moorville,Broadcast,Slash,330
10/16/2013,Butte County AQMD,Butte,Sacramento Valley,UNK,11,39.588,-121.14,UNK,Soper-Wheeler Company LLC,South Moorville,Broadcast,Slash,330
10/17/2013,Monterey Bay Unified APCD,Monterey,South Central Coast,6,7,36.294,-121.852,Sec 8 TWP 19S R 1E,North Tree Fire,El Sur Black Line,Hand Pile,UNK,210
10/18/2013,Tehama County APCD,Tehama,Sacramento Valley,10,10,40.12,-122.146,UNK,US Fish and Wildlife Services,La Barranca RX,Broadcast,Natural,0
10/18/2013,San Joaquin Valley APCD,Fresno,San Joaquin Valley,UNK,50,37.184,-119.261,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
10/19/2013,San Joaquin Valley APCD,Fresno,San Joaquin Valley,UNK,50,37.184,-119.261,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
10/20/2013,San Joaquin Valley APCD,Fresno,San Joaquin Valley,UNK,100,37.184,-119.261,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
10/21/2013,San Joaquin Valley APCD,Fresno,San Joaquin Valley,UNK,75,37.184,-119.261,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
10/22/2013,Tehama County APCD,Tehama,Sacramento Valley,8,8,40.12,-122.146,UNK,US Fish and Wildlife Services,La Barranca RX,Broadcast,Natural,0
10/22/2013,San Joaquin Valley APCD,Fresno,San Joaquin Valley,UNK,25,37.184,-119.261,UNK,US Fish and Wildlife Services,SMP not found,UNK,UNK,UNK
10/23/2013,Northern Sierra AQMD,Plumas,Mountain Counties,23,23,40.394,-121.404,UNK,US Forest Service,West Dusty FY-15,UNK,UNK,UNK
10/24/2013,Northern Sierra AQMD,Plumas,Mountain Counties,15,15,39.75,-120.697,UNK,California State Parks,15 acres,Broadcast,Natural,105
10/24/2013,Northern Sierra AQMD,Plumas,Mountain Counties,11,11,40.365,-121.414,UNK,US Forest Service,West Dusty FY-15,UNK,UNK,UNK
10/24/2013,Northern Sierra AQMD,Plumas,Mountain Counties,23,23,40.394,-121.404,UNK,US Forest Service,West Dusty FY-15,UNK,UNK,UNK
10/28/2013,El Dorado County AQMD,El Dorado,Mountain Counties,200,100,38.738,-120.315,UNK,US Forest Service,Alder C,Broadcast,Natural,UNK
10/28/2013,Northern Sierra AQMD,Plumas,Mountain Counties,131,85,40.079,-121.099,UNK,US Forest Service,Chip Munk - Muggins,Machine Pile,Slash,1275
10/28/2013,Shasta County AQMD,Shasta,Sacramento Valley,153,55,40.879,-122.404,UNK,National Park Service,Lakehead-Sugarloaf Block G,Broadcast,Natural,825
10/28/2013,El Dorado County AQMD,El Dorado,Mountain Counties,11,11,38.918,-120.756,UNK,US Forest Service,Mace Mill Pile,Hand Pile,Brush,UNK
10/28/2013,El Dorado County AQMD,El Dorado,Mountain Counties,10,5,38.704,-120.497,UNK,US Forest Service,Marshall Mine,Machine Pile,Slash,UNK
10/28/2013,Butte County AQMD,Butte,Sacramento Valley,6,3,39.766,-121.308,UNK,US Forest Service,Rogers Cow Camp Campground,Hand Pile,Brush,42.3
10/28/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,1,1,38.922,-119.958,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
10/28/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,5,3,38.922,-119.958,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
10/28/2013,Placer County APCD,Placer,Lake Tahoe,5,5,39.114,-120.16,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
10/28/2013,Placer County APCD,Placer,Lake Tahoe,5,5,39.131,-120.181,UNK,US Forest Service,Ward 22,Hand Pile,Slash,UNK
10/29/2013,El Dorado County AQMD,El Dorado,Mountain Counties,100,100,38.669,-120.237,UNK,US Forest Service,Alder,Machine Pile,Slash,UNK
10/29/2013,Northern Sierra AQMD,Plumas,Mountain Counties,46,30,40.079,-121.099,UNK,US Forest Service,Chip Munk - Muggins,Machine Pile,Slash,450
10/29/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,0.5,0.5,38.875,-120.003,UNK,Lake Valley Fire Protection District,Flea Market,Hand Pile,Slash,UNK
10/29/2013,El Dorado County AQMD,El Dorado,Mountain Counties,13,13,38.93,-120.48,UNK,US Forest Service,Hartless Unit 2,Machine,Slash,UNK
10/29/2013,El Dorado County AQMD,El Dorado,Mountain Counties,15,15,38.94,-120.49,UNK,US Forest Service,Hartless Unit Unit 22,Machine Pile,Slash,UNK
10/29/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,1,1,38.881,-119.989,UNK,Lake Valley Fire Protection District,Hekpa,Hand Pile,Slash,UNK
10/29/2013,El Dorado County AQMD,El Dorado,Mountain Counties,63,13,38.816,-120.599,UNK,US Forest Service,Landing Piles,Machine Pile,Slash,260
10/29/2013,El Dorado County AQMD,El Dorado,Mountain Counties,10,2,38.704,-120.497,UNK,US Forest Service,Marshall Mine,Machine Pile,Slash,UNK
10/29/2013,Northern Sierra AQMD,Plumas,Mountain Counties,19,18,39.746,-121.048,UNK,US Forest Service,Meadow Enhancement Tamarack,Hand Pile,Natural,423
10/29/2013,El Dorado County AQMD,El Dorado,Mountain Counties,4,3,38.761,-120.52,UNK,US Forest Service,Miscellaneous,Machine Pile,Slash,UNK
10/29/2013,El Dorado County AQMD,El Dorado,Mountain Counties,89,89,38.806,-120.463,UNK,US Forest Service,Misfire,Machine Pile,Slash,2670
10/29/2013,El Dorado County AQMD,El Dorado,Mountain Counties,30,30,38.777,-120.294,UNK,US Forest Service,Roadrunner,Hand Pile,Natural,150
10/29/2013,Butte County AQMD,Butte,Sacramento Valley,3,3,39.766,-121.308,UNK,Unknown,Rogers Cow Camp Campground,Hand Pile,Brush,42.3
10/29/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,5,2,38.911,-119.953,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
10/29/2013,Great Basin Unified APCD,Alpine,Great Basin Valleys,2,1,38.456,-119.564,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
10/29/2013,Placer County APCD,Placer,Mountain Counties,1,1,39.271,-120.198,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
10/30/2013,El Dorado County AQMD,El Dorado,Mountain Counties,150,131,38.669,-120.237,UNK,US Forest Service,Alder,Machine Pile,Slash,UNK
10/30/2013,Northern Sierra AQMD,Plumas,Mountain Counties,16,16,40.079,-121.099,UNK,US Forest Service,Chip Munk - Muggins,Machine Pile,Slash,240
10/30/2013,Northern Sierra AQMD,Nevada,Mountain Counties,1,1,39.376,-120.18,UNK,US Forest Service,Donner Camp,Hand Pile,Slash,3.2
10/30/2013,Northern Sierra AQMD,Plumas,Mountain Counties,5,5,39.981,-120.86,UNK,US Forest Service,Empire MDF,Hand Pile,Slash,3.75
10/30/2013,El Dorado County AQMD,El Dorado,Mountain Counties,UNK,6,38.908,-120.668,UNK,University of California,Gap hand piles,Hand Pile,Slash,13.5
10/30/2013,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,40.137,-120.685,UNK,US Forest Service,Green Flat MDF,Hand Pile,Slash,4
10/30/2013,El Dorado County AQMD,El Dorado,Mountain Counties,7,4,38.641,-120.528,UNK,US Forest Service,Grizzly Station,Hand Pile,Natural,UNK
10/30/2013,El Dorado County AQMD,El Dorado,Mountain Counties,10,10,38.95,-120.46,UNK,US Forest Service,Hartless Unit 18,Machine,Slash,UNK
10/30/2013,El Dorado County AQMD,El Dorado,Mountain Counties,30,30,38.91,-120.53,UNK,US Forest Service,Hartless Unit 21,Machine,Slash,UNK
10/30/2013,El Dorado County AQMD,El Dorado,Mountain Counties,15,15,38.95,-120.47,UNK,US Forest Service,Hartless Unit 4,Machine,Slash,UNK
10/30/2013,El Dorado County AQMD,El Dorado,Mountain Counties,19,19,38.95,-120.46,UNK,US Forest Service,Hartless Unit 5,Machine,Slash,UNK
10/30/2013,El Dorado County AQMD,El Dorado,Mountain Counties,15,15,38.95,-120.44,UNK,US Forest Service,Hartless Unit 6,Machine,Slash,UNK
10/30/2013,El Dorado County AQMD,El Dorado,Mountain Counties,5,1,38.704,-120.497,UNK,US Forest Service,Marshall Mine,Machine Pile,Slash,UNK
10/30/2013,Northern Sierra AQMD,Plumas,Mountain Counties,11,11,39.838,-121.171,UNK,US Forest Service,Meadow Enhancement Mosquito Creek,Hand Pile,Natural,258.5
10/30/2013,Northern Sierra AQMD,Plumas,Mountain Counties,4,4,39.841,-121.163,UNK,US Forest Service,Meadow Enhancement Unit Faggs Reservoir,Hand Pile,Natural,94
10/30/2013,El Dorado County AQMD,El Dorado,Mountain Counties,150,40,38.777,-120.294,UNK,US Forest Service,Roadrunner,Hand Pile,Natural,200
10/30/2013,Northern Sierra AQMD,Plumas,Mountain Counties,35,20,39.712,-120.945,UNK,US Forest Service,Silvertip Hazard Tree,Hand Pile,Slash,470
10/30/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,1,1,38.909,-119.96,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
10/30/2013,El Dorado County AQMD,El Dorado,Lake Tahoe,4,3,38.911,-119.953,UNK,US Forest Service,SMP not found,UNK,UNK,UNK
10/30/2013,El Dorado County AQMD,El Dorado,Mountain Counties,64,64,38.837,-120.597,UNK,US Forest Service,Unit 1,Broadcast,Natural,320
10/31/2013,Shasta County AQMD,Shasta,Sacramento Valley,UNK,22,40.604,-122.703,UNK,National Park Service,Coggins Units 2 & 6,Broadcast,Natural,264
10/31/2013,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.704,-120.497,UNK,US Forest Service,Marshall Mine,Machine Pile,Slash,UNK
10/31/2013,Northern Sierra AQMD,Plumas,Mountain Counties,5,5,39.838,-121.171,UNK,US Forest Service,Meadow Enhancement Mosquito Creek,Hand Pile,Natural,117.5
10/31/2013,Northern Sierra AQMD,Plumas,Mountain Counties,15,15,39.712,-120.945,UNK,US Forest Service,Silvertip Hazard Tree,Hand Pile,Slash,352.5
10/31/2013,Placer County APCD,Placer,Mountain Counties,1,1,39.3,-120.38,UNK,US Forest Service,USFS-TKRD-Donner Summit Piles,Hand Pile,Natural,UNK
11/1/2013,Shasta County AQMD,Shasta,Sacramento Valley,15,15,40.791,-122.565,UNK,Bureau of Land Management,A,Broadcast,Natural,UNK
11/1/2013,Shasta County AQMD,Shasta,Sacramento Valley,80,80,40.769,-122.356,UNK,National Park Service,Northwoods Deuce Block F,Broadcast,Natural,1136
11/1/2013,Placer County APCD,Placer,Mountain Counties,2,2,39.3,-120.38,UNK,US Forest Service,USFS-TKRD-Donner Summit Piles,Hand Pile,Natural,UNK
11/2/2013,Northern Sierra AQMD,Plumas,Mountain Counties,40,27,39.952,-121.009,UNK,US Forest Service,Meadow Valley Project,UNK,UNK,UNK
11/3/2013,El Dorado County AQMD,El Dorado,Mountain Counties,80,80,38.599,-120.535,UNK,US Forest Service,Henry's 54,Broadcast,Natural,UNK
11/3/2013,Shasta County AQMD,Shasta,Sacramento Valley,90,90,40.767,-122.353,UNK,National Park Service,Northwoods Deuce Block A,Broadcast,Natural,1278
11/4/2013,Great Basin Unified APCD,Mono,Great Basin Valleys,11,11,37.82,-118.918,UNK,US Forest Service,15b,Broadcast,Natural,55
11/4/2013,El Dorado County AQMD,El Dorado,Mountain Counties,150,145,38.711,-120.553,UNK,US Forest Service,Flemming Meadow,Broadcast,Natural,UNK
11/4/2013,El Dorado County AQMD,El Dorado,Mountain Counties,150,94,38.597,-120.561,UNK,US Forest Service,Henry's Diggins,Broadcast,Natural,UNK
11/5/2013,Great Basin Unified APCD,Mono,Great Basin Valleys,58,58,37.82,-118.918,UNK,US Forest Service,14a,Broadcast,Natural,290
11/5/2013,Great Basin Unified APCD,Mono,Great Basin Valleys,26,26,37.82,-118.918,UNK,US Forest Service,15a,Broadcast,Natural,130
11/5/2013,El Dorado County AQMD,El Dorado,Mountain Counties,88,88,38.697,-120.517,UNK,US Forest Service,Bonetti West,Broadcast,Natural,UNK
11/5/2013,Tehama County APCD,Tehama,Sacramento Valley,37,37,40.058,-121.662,UNK,US Forest Service,Cold Springs,Broadcast,Natural,740
11/5/2013,El Dorado County AQMD,El Dorado,Mountain Counties,80,80,38.599,-120.535,UNK,US Forest Service,Henry's 54,Broadcast,Natural,UNK
11/5/2013,El Dorado County AQMD,El Dorado,Mountain Counties,40,40,38.597,-120.561,UNK,US Forest Service,Henry's Diggins,Broadcast,Natural,UNK
11/5/2013,El Dorado County AQMD,El Dorado,Mountain Counties,72,34,38.791,-120.594,UNK,US Forest Service,Peavine RNA Units 6-10,Broadcast,Natural,102
11/5/2013,Northern Sierra AQMD,Nevada,Mountain Counties,75,47,39.317,-120.785,UNK,US Forest Service,Unit 11,Broadcast,Natural,705
11/5/2013,El Dorado County AQMD,El Dorado,Mountain Counties,140,70,38.821,-120.602,UNK,US Forest Service,Unit 2,Broadcast,Natural,70
11/6/2013,Glenn County APCD,Glenn,Sacramento Valley,40,40,39.638,-122.797,UNK,US Forest Service,"Alder Springs Underburn Unit #8, 9, 10, 11, 14, 31",Broadcast,Natural,120
11/6/2013,Shasta County AQMD,Shasta,Sacramento Valley,UNK,11,40.269,-122.957,UNK,US Forest Service,Beegum Corral #52,Broadcast,Slash,220
11/6/2013,Shasta County AQMD,Shasta,Sacramento Valley,116,116,40.604,-122.703,UNK,National Park Service,Coggins Units 2 & 6,Broadcast,Natural,1392
11/6/2013,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,40.167,-121.042,UNK,US Forest Service,Fall 2013,Broadcast,Natural,4
11/6/2013,Feather River AQMD,Yuba,Sacramento Valley,79,79,39.443,-121.162,UNK,Unknown,Slapjack 525,Broadcast,Natural,1432.27
11/6/2013,Northern Sierra AQMD,Nevada,Mountain Counties,75,50,39.317,-120.785,UNK,US Forest Service,Unit 11,Broadcast,Natural,750
11/7/2013,Great Basin Unified APCD,Mono,Great Basin Valleys,94,94,37.804,-118.969,UNK,US Forest Service,15A,Broadcast,Natural,470
11/7/2013,Glenn County APCD,Glenn,Sacramento Valley,40,40,39.638,-122.797,UNK,US Forest Service,"Alder Springs Underburn Unit #8, 9, 10, 11, 14, 31",Broadcast,Natural,120
11/7/2013,Shasta County AQMD,Shasta,Sacramento Valley,5,5,40.268,-122.954,UNK,US Forest Service,Beegum Corral #53,Broadcast,Slash,100
11/7/2013,Butte County AQMD,Butte,Sacramento Valley,UNK,2,40.115,-121.478,UNK,US Forest Service,Jonesville,Hand Pile,Slash,UNK
11/7/2013,Northern Sierra AQMD,Plumas,Mountain Counties,34,31,39.952,-121.009,UNK,US Forest Service,Meadow Valley Project,UNK,UNK,UNK
11/7/2013,El Dorado County AQMD,El Dorado,Mountain Counties,38,31,38.791,-120.594,UNK,US Forest Service,Peavine RNA Units 6-10,Broadcast,Natural,93
11/7/2013,El Dorado County AQMD,El Dorado,Mountain Counties,6,6,38.9,-120.656,UNK,University of California,Plantation underburn research,Broadcast,Natural,30
11/7/2013,Northern Sierra AQMD,Plumas,Mountain Counties,57,53,40.01,-120.879,UNK,US Forest Service,Refuge Broadcast Burn,Broadcast,Natural,530
11/7/2013,El Dorado County AQMD,El Dorado,Mountain Counties,29,29,38.715,-120.563,UNK,Cal Fire,Sly Park,Broadcast,Natural,UNK
11/7/2013,Northern Sierra AQMD,Nevada,Mountain Counties,75,80,39.317,-120.785,UNK,US Forest Service,Unit 11,Broadcast,Natural,1200
11/7/2013,El Dorado County AQMD,El Dorado,Mountain Counties,70,70,38.821,-120.602,UNK,US Forest Service,Unit 2,Broadcast,Natural,70
11/7/2013,El Dorado County AQMD,El Dorado,Mountain Counties,36,36,38.825,-120.609,UNK,US Forest Service,Unit 3,Broadcast,Natural,180
11/8/2013,Great Basin Unified APCD,Mono,Great Basin Valleys,6,6,37.82,-118.918,UNK,US Forest Service,17a,Broadcast,Natural,30
11/8/2013,Great Basin Unified APCD,Mono,Great Basin Valleys,18,18,37.82,-118.918,UNK,US Forest Service,18b,Broadcast,Natural,90
11/8/2013,Shasta County AQMD,Shasta,Sacramento Valley,15.7,15.7,40.791,-122.565,UNK,Bureau of Land Management,A,Broadcast,Natural,UNK
11/8/2013,Northern Sierra AQMD,Plumas,Mountain Counties,30,20,39.937,-121.046,UNK,US Forest Service,Deanes 30,Broadcast,Natural,100
11/8/2013,Shasta County AQMD,Shasta,Sacramento Valley,16.7,16.7,40.791,-122.565,UNK,Bureau of Land Management,E,Broadcast,Natural,UNK
11/8/2013,Shasta County AQMD,Shasta,Sacramento Valley,15,15,40.791,-122.565,UNK,Bureau of Land Management,F,Broadcast,Natural,UNK
11/8/2013,El Dorado County AQMD,El Dorado,Mountain Counties,10,8,38.9,-120.656,UNK,University of California,Plantation underburn research,Broadcast,Natural,40
11/8/2013,El Dorado County AQMD,El Dorado,Mountain Counties,10,10,38.715,-120.563,UNK,Cal Fire,Sly Park,Broadcast,Natural,UNK
11/8/2013,Northern Sierra AQMD,Nevada,Mountain Counties,80,87,39.317,-120.785,UNK,US Forest Service,Unit 11,Broadcast,Natural,1305
11/8/2013,Northern Sierra AQMD,Sierra,Mountain Counties,50,50,39.49,-120.094,UNK,US Forest Service,Unit 4,Broadcast,Natural,350
11/9/2013,Placer County APCD,Placer,Mountain Counties,8,8,39.194,-120.432,UNK,US Forest Service,Cross Roads Handpiles,Hand Pile,Slash,6.72
11/9/2013,Northern Sierra AQMD,Nevada,Mountain Counties,20,20,39.317,-120.785,UNK,US Forest Service,Unit 11,Broadcast,Natural,300
11/9/2013,El Dorado County AQMD,El Dorado,Mountain Counties,150,60,38.822,-120.601,UNK,US Forest Service,Unit 4,Broadcast,Natural,240
